county_fips,year,month,classified_assessment_dates
48295,2020,7,8
48295,2020,8,2
48295,2021,7,1
48295,2021,8,5
48295,2021,9,1
48295,2022,6,7
48295,2022,7,19
48295,2022,8,10
48295,2023,7,9
48295,2023,8,11
48295,2024,6,5
48295,2024,7,7
48295,2024,8,18
48295,2025,7,3
48295,2025,8,7
48297,2015,8,4
48297,2016,7,17
48297,2016,8,7
48297,2017,6,4
48297,2017,7,7
48297,2017,8,11
48297,2018,6,4
48297,2018,7,6
48297,2018,8,11
48297,2019,6,1
48297,2019,7,6
48297,2019,8,26
48297,2020,7,9
48297,2020,8,8
48297,2020,9,3
48297,2022,6,9
48297,2022,7,22
48297,2022,8,5
48297,2023,6,18
48297,2023,7,23
48297,2023,8,26
48297,2023,9,9
48297,2024,5,5
48297,2024,6,6
48297,2024,8,18
48297,2025,5,4
48297,2025,6,6
48297,2025,7,12
48297,2025,8,20
48297,2025,9,6
48299,2015,7,5
48299,2015,8,13
48299,2016,7,16
48299,2016,8,9
48299,2017,7,4
48299,2017,8,2
48299,2018,6,6
48299,2018,7,15
48299,2018,8,13
48299,2019,7,1
48299,2019,8,24
48299,2020,7,12
48299,2020,8,12
48299,2020,9,1
48299,2022,6,10
48299,2022,7,25
48299,2022,8,11
48299,2023,6,15
48299,2023,7,23
48299,2023,8,29
48299,2023,9,9
48299,2024,6,2
48299,2024,7,2
48299,2024,8,9
48301,2015,7,11
48301,2015,8,11
48301,2016,6,2
48301,2016,7,24
48301,2016,8,10
48301,2017,6,8
48301,2017,7,4
48301,2018,5,4
48301,2018,6,16
48301,2018,7,10
48301,2018,8,5
48301,2019,7,6
48301,2019,8,24
48301,2020,6,1
48301,2020,7,18
48301,2020,8,15
48301,2020,9,1
48301,2021,6,7
48301,2021,8,2
48301,2022,6,12
48301,2022,7,29
48301,2022,8,10
48301,2023,6,14
48301,2023,7,24
48301,2023,8,22
48301,2023,9,6
48301,2024,6,15
48301,2024,7,9
48301,2024,8,23
48301,2025,8,7
48303,2015,7,5
48303,2015,8,6
48303,2016,6,2
48303,2016,7,19
48303,2016,8,6
48303,2017,6,10
48303,2017,7,4
48303,2018,5,5
48303,2018,6,10
48303,2018,7,8
48303,2018,8,7
48303,2019,6,1
48303,2019,7,8
48303,2019,8,19
48303,2020,6,2
48303,2020,7,17
48303,2020,8,12
48303,2021,6,6
48303,2021,8,3
48303,2022,5,1
48303,2022,6,9
48303,2022,7,30
48303,2022,8,8
48303,2023,6,10
48303,2023,7,17
48303,2023,8,21
48303,2023,9,6
48303,2024,6,6
48303,2024,7,8
48303,2024,8,23
48303,2025,6,1
48303,2025,7,5
48303,2025,8,6
48305,2015,7,5
48305,2015,8,10
48305,2016,7,21
48305,2016,8,11
48305,2017,6,7
48305,2017,7,10
48305,2018,5,4
48305,2018,6,16
48305,2018,7,11
48305,2018,8,9
48305,2018,9,2
48305,2019,6,1
48305,2019,7,8
48305,2019,8,17
48305,2020,6,1
48305,2020,7,18
48305,2020,8,13
48305,2021,6,6
48305,2022,5,2
48305,2022,6,10
48305,2022,7,29
48305,2022,8,10
48305,2023,6,10
48305,2023,7,15
48305,2023,8,22
48305,2023,9,5
48305,2024,6,10
48305,2024,7,7
48305,2024,8,25
48305,2025,7,2
48305,2025,8,7
48307,2015,7,14
48307,2015,8,19
48307,2015,9,3
48307,2016,7,12
48307,2016,8,6
48307,2017,6,2
48307,2017,7,5
48307,2018,6,4
48307,2018,7,17
48307,2019,8,16
48307,2020,6,1
48307,2020,7,4
48307,2020,8,13
48307,2020,9,1
48307,2022,5,1
48307,2022,6,9
48307,2022,7,19
48307,2022,8,6
48307,2023,6,11
48307,2023,7,21
48307,2023,8,25
48307,2023,9,6
48307,2024,6,4
48307,2024,7,8
48307,2024,8,15
48307,2025,7,1
48309,2015,7,4
48309,2015,8,11
48309,2015,9,1
48309,2016,7,14
48309,2016,8,13
48309,2017,7,8
48309,2017,8,6
48309,2018,6,10
48309,2018,7,23
48309,2018,8,13
48309,2019,8,16
48309,2020,7,7
48309,2020,8,12
48309,2020,9,1
48309,2021,8,1
48309,2022,6,15
48309,2022,7,28
48309,2022,8,17
48309,2023,6,5
48309,2023,7,21
48309,2023,8,26
48309,2023,9,7
48309,2024,6,4
48309,2024,7,5
48309,2024,8,13
48311,2015,7,5
48311,2015,8,8
48311,2015,9,1
48311,2016,7,20
48311,2016,8,10
48311,2017,6,4
48311,2017,7,6
48311,2017,8,10
48311,2017,9,1
48311,2018,6,6
48311,2018,7,3
48311,2018,8,5
48311,2019,6,2
48311,2019,7,6
48311,2019,8,24
48311,2020,7,8
48311,2020,8,3
48311,2020,9,3
48311,2022,6,9
48311,2022,7,23
48311,2022,8,6
48311,2023,6,17
48311,2023,7,23
48311,2023,8,21
48311,2023,9,4
48311,2024,5,6
48311,2024,6,3
48311,2024,8,3
48311,2025,6,1
48311,2025,7,2
48311,2025,8,7
48311,2025,9,1
48313,2015,8,4
48313,2016,7,3
48313,2016,8,5
48313,2017,7,2
48313,2017,8,4
48313,2018,7,11
48313,2018,8,8
48313,2019,8,17
48313,2020,7,8
48313,2020,8,11
48313,2020,9,2
48313,2022,6,13
48313,2022,7,26
48313,2022,8,11
48313,2023,6,8
48313,2023,7,22
48313,2023,8,26
48313,2023,9,8
48313,2024,6,2
48313,2024,7,4
48313,2024,8,6
48315,2015,7,14
48315,2015,8,8
48315,2016,7,14
48315,2016,8,8
48315,2017,7,6
48315,2017,8,1
48315,2018,6,6
48315,2018,7,16
48315,2018,8,7
48315,2019,8,15
48315,2019,9,1
48315,2020,8,1
48315,2021,7,1
48315,2021,8,2
48315,2022,6,3
48315,2022,7,21
48315,2022,8,12
48315,2023,6,2
48315,2023,7,8
48315,2023,8,25
48315,2023,9,4
48315,2024,7,6
48315,2024,8,6
48315,2025,7,2
48315,2025,8,4
48317,2015,7,12
48317,2015,8,10
48317,2016,7,24
48317,2016,8,11
48317,2017,6,5
48317,2017,7,7
48317,2018,5,4
48317,2018,6,15
48317,2018,7,13
48317,2018,8,6
48317,2019,6,1
48317,2019,7,6
48317,2019,8,25
48317,2020,6,2
48317,2020,7,19
48317,2020,8,15
48317,2020,9,1
48317,2021,6,4
48317,2021,8,2
48317,2022,5,4
48317,2022,6,13
48317,2022,7,30
48317,2022,8,10
48317,2023,6,11
48317,2023,7,23
48317,2023,8,25
48317,2023,9,6
48317,2024,6,11
48317,2024,7,9
48317,2024,8,23
48317,2025,7,1
48317,2025,8,10
48319,2015,7,12
48319,2015,8,16
48319,2015,9,3
48319,2016,6,1
48319,2016,7,25
48319,2016,8,13
48319,2017,6,4
48319,2017,7,8
48319,2017,8,9
48319,2018,6,12
48319,2018,7,23
48319,2018,8,14
48319,2019,7,5
48319,2019,8,24
48319,2020,7,21
48319,2020,8,19
48319,2020,9,2
48319,2021,7,3
48319,2021,8,3
48319,2021,9,4
48319,2022,5,8
48319,2022,6,18
48319,2022,7,30
48319,2022,8,16
48319,2023,6,15
48319,2023,7,24
48319,2023,8,30
48319,2023,9,15
48319,2024,5,1
48319,2024,6,3
48319,2024,7,8
48319,2024,8,19
48319,2025,5,2
48319,2025,8,2
48321,2015,6,4
48321,2015,7,6
48321,2015,8,14
48321,2016,7,16
48321,2016,8,9
48321,2017,8,5
48321,2018,7,2
48321,2018,8,9
48321,2019,6,2
48321,2019,7,12
48321,2019,8,19
48321,2019,9,3
48321,2020,7,13
48321,2020,8,9
48321,2020,9,4
48321,2021,8,2
48321,2022,6,5
48321,2022,7,22
48321,2022,8,7
48321,2023,6,14
48321,2023,7,25
48321,2023,8,31
48321,2023,9,8
48321,2024,7,5
48321,2024,8,22
48321,2025,7,2
48321,2025,8,3
48323,2016,8,5
48323,2017,7,1
48323,2017,8,2
48323,2018,6,1
48323,2020,7,3
48323,2022,7,7
48323,2022,8,2
48323,2023,6,7
48323,2023,7,10
48323,2023,8,17
48323,2024,8,3
48325,2015,7,3
48325,2015,8,12
48325,2015,9,4
48325,2016,7,17
48325,2016,8,7
48325,2017,6,5
48325,2017,7,22
48325,2017,8,14
48325,2017,9,3
48325,2018,6,17
48325,2018,7,20
48325,2018,8,15
48325,2019,7,5
48325,2019,8,25
48325,2019,9,3
48325,2020,6,1
48325,2020,7,17
48325,2020,8,14
48325,2020,9,3
48325,2021,9,5
48325,2022,5,5
48325,2022,6,21
48325,2022,7,29
48325,2022,8,16
48325,2023,6,15
48325,2023,7,20
48325,2023,8,26
48325,2023,9,8
48325,2024,5,7
48325,2024,6,15
48325,2024,7,11
48325,2024,8,24
48325,2024,9,2
48325,2025,5,3
48325,2025,8,7
48327,2015,7,10
48327,2015,8,11
48327,2015,9,1
48327,2016,7,18
48327,2016,8,10
48327,2017,6,2
48327,2017,7,5
48327,2018,5,2
48327,2018,6,8
48327,2018,7,18
48327,2019,8,17
48327,2020,7,10
48327,2020,8,13
48327,2020,9,2
48327,2022,5,4
48327,2022,6,16
48327,2022,7,22
48327,2022,8,7
48327,2023,6,15
48327,2023,7,21
48327,2023,8,24
48327,2023,9,5
48327,2024,5,1
48327,2024,6,7
48327,2024,7,4
48327,2024,8,11
48329,2015,7,14
48329,2015,8,13
48329,2016,5,3
48329,2016,6,5
48329,2016,7,25
48329,2016,8,12
48329,2017,6,14
48329,2017,7,4
48329,2017,9,1
48329,2018,5,5
48329,2018,6,17
48329,2018,7,19
48329,2018,8,13
48329,2019,6,3
48329,2019,7,8
48329,2019,8,23
48329,2020,6,3
48329,2020,7,23
48329,2020,8,16
48329,2020,9,1
48329,2021,6,6
48329,2021,8,1
48329,2022,5,6
48329,2022,6,10
48329,2022,7,27
48329,2022,8,8
48329,2023,6,14
48329,2023,7,24
48329,2023,8,22
48329,2023,9,7
48329,2024,6,13
48329,2024,7,6
48329,2024,8,23
48329,2025,6,5
48329,2025,7,2
48329,2025,8,11
48331,2015,7,3
48331,2015,8,10
48331,2016,7,9
48331,2016,8,9
48331,2017,7,7
48331,2018,6,4
48331,2018,7,19
48331,2018,8,17
48331,2019,7,3
48331,2019,8,24
48331,2019,9,4
48331,2020,7,15
48331,2020,8,19
48331,2020,9,1
48331,2021,8,6
48331,2021,9,3
48331,2022,6,15
48331,2022,7,29
48331,2022,8,17
48331,2023,6,11
48331,2023,7,27
48331,2023,8,29
48331,2023,9,10
48331,2024,6,4
48331,2024,7,5
48331,2024,8,13
48331,2025,8,5
48333,2015,7,5
48333,2015,8,17
48333,2015,9,2
48333,2016,7,7
48333,2016,8,10
48333,2017,7,5
48333,2017,8,1
48333,2018,6,3
48333,2018,7,14
48333,2018,8,6
48333,2019,8,20
48333,2020,7,9
48333,2020,8,11
48333,2020,9,2
48333,2022,5,5
48333,2022,6,10
48333,2022,7,21
48333,2022,8,14
48333,2023,6,10
48333,2023,7,23
48333,2023,8,29
48333,2023,9,8
48333,2024,6,1
48333,2024,7,2
48333,2024,8,22
48333,2025,8,5
48335,2015,7,2
48335,2015,8,6
48335,2016,7,13
48335,2016,8,11
48335,2017,6,1
48335,2017,7,2
48335,2018,5,1
48335,2018,6,9
48335,2018,7,8
48335,2018,8,2
48335,2019,7,5
48335,2019,8,18
48335,2020,6,1
48335,2020,7,12
48335,2020,8,14
48335,2020,9,1
48335,2022,5,1
48335,2022,6,9
48335,2022,7,27
48335,2022,8,9
48335,2023,6,11
48335,2023,7,19
48335,2023,8,25
48335,2023,9,6
48335,2024,6,5
48335,2024,7,8
48335,2024,8,23
48335,2025,8,3
48337,2015,8,5
48337,2015,9,1
48337,2016,8,9
48337,2017,7,2
48337,2018,6,3
48337,2018,7,14
48337,2018,8,7
48337,2019,8,11
48337,2020,7,4
48337,2020,8,9
48337,2022,6,2
48337,2022,7,24
48337,2022,8,9
48337,2023,6,5
48337,2023,7,13
48337,2023,8,25
48337,2023,9,5
48337,2024,6,4
48337,2024,7,6
48337,2024,8,19
48337,2025,8,1
48339,2015,7,12
48339,2015,8,12
48339,2016,6,3
48339,2016,7,23
48339,2016,8,13
48339,2017,7,10
48339,2017,8,9
48339,2018,6,2
48339,2018,7,9
48339,2018,8,7
48339,2019,6,2
48339,2019,8,18
48339,2020,7,10
48339,2020,8,14
48339,2020,9,3
48339,2021,7,1
48339,2021,8,4
48339,2021,9,1
48339,2022,6,20
48339,2022,7,26
48339,2022,8,13
48339,2023,6,16
48339,2023,7,25
48339,2023,8,29
48339,2023,9,8
48339,2024,6,3
48339,2024,7,4
48339,2024,8,16
48339,2025,7,1
48339,2025,8,1
48341,2015,7,6
48341,2015,8,3
48341,2015,9,3
48341,2016,6,5
48341,2016,7,19
48341,2016,8,2
48341,2017,6,4
48341,2017,7,12
48341,2018,6,3
48341,2018,7,7
48341,2018,8,4
48341,2018,9,1
48341,2019,7,5
48341,2019,8,17
48341,2020,6,6
48341,2020,7,11
48341,2020,8,9
48341,2021,6,5
48341,2021,7,3
48341,2021,8,9
48341,2021,9,2
48341,2022,6,7
48341,2022,7,25
48341,2022,8,9
48341,2023,6,4
48341,2023,7,14
48341,2023,8,23
48341,2023,9,3
48341,2024,6,10
48341,2024,7,13
48341,2024,8,21
48341,2025,6,1
48341,2025,7,3
48341,2025,8,9
48343,2015,7,13
48343,2015,8,8
48343,2016,7,4
48343,2016,8,7
48343,2017,7,2
48343,2018,6,1
48343,2018,7,11
48343,2018,8,3
48343,2019,8,11
48343,2021,7,2
48343,2021,8,1
48343,2022,6,2
48343,2022,7,19
48343,2022,8,6
48343,2023,6,1
48343,2023,7,3
48343,2023,8,22
48343,2023,9,3
48343,2024,7,3
48343,2024,8,3
48343,2025,7,2
48343,2025,8,3
48345,2015,8,2
48345,2016,7,11
48345,2016,8,4
48345,2017,6,4
48345,2017,7,5
48345,2018,6,4
48345,2018,7,7
48345,2018,8,6
48345,2018,9,2
48345,2019,7,4
48345,2019,8,13
48345,2020,6,2
48345,2020,7,16
48345,2020,8,9
48345,2021,6,1
48345,2021,8,4
48345,2021,9,1
48345,2022,5,5
48345,2022,6,9
48345,2022,7,28
48345,2022,8,10
48345,2023,6,2
48345,2023,7,12
48345,2023,8,20
48345,2024,6,5
48345,2024,7,8
48345,2024,8,23
48345,2025,7,3
48345,2025,8,4
48347,2015,7,1
48347,2015,8,7
48347,2016,7,2
48347,2016,8,6
48347,2017,7,4
48347,2017,8,2
48347,2018,7,6
48347,2018,8,4
48347,2019,8,3
48347,2020,8,2
48347,2022,6,11
48347,2022,7,22
48347,2022,8,10
48347,2023,6,7
48347,2023,7,16
48347,2023,8,26
48347,2023,9,2
48347,2024,7,1
48347,2024,8,1
48347,2025,7,8
48347,2025,8,11
48349,2015,7,9
48349,2015,8,12
48349,2015,9,2
48349,2016,7,6
48349,2016,8,14
48349,2017,7,5
48349,2017,8,7
48349,2018,6,1
48349,2018,7,19
48349,2018,8,11
48349,2019,8,18
48349,2020,7,3
48349,2020,8,10
48349,2020,9,1
48349,2022,6,12
48349,2022,7,26
48349,2022,8,18
48349,2023,6,5
48349,2023,7,19
48349,2023,8,27
48349,2023,9,6
48349,2024,6,3
48349,2024,7,6
48349,2024,8,14
48349,2025,8,4
48351,2015,7,14
48351,2015,8,13
48351,2016,6,5
48351,2016,7,20
48351,2016,8,13
48351,2016,9,3
48351,2017,7,3
48351,2017,8,10
48351,2018,7,11
48351,2018,8,6
48351,2019,6,2
48351,2019,7,7
48351,2019,8,14
48351,2019,9,2
48351,2020,7,11
48351,2020,8,9
48351,2020,9,5
48351,2021,7,4
48351,2021,8,5
48351,2021,9,4
48351,2022,6,20
48351,2022,7,16
48351,2022,8,6
48351,2023,6,17
48351,2023,7,28
48351,2023,8,29
48351,2023,9,6
48351,2024,5,1
48351,2024,6,5
48351,2024,7,7
48351,2024,8,23
48351,2025,7,5
48351,2025,8,5
48353,2015,7,3
48353,2015,8,8
48353,2016,7,18
48353,2016,8,13
48353,2017,6,2
48353,2017,7,6
48353,2018,5,4
48353,2018,6,13
48353,2018,7,20
48353,2018,8,9
48353,2019,6,2
48353,2019,7,5
48353,2019,8,20
48353,2020,6,2
48353,2020,7,15
48353,2020,8,14
48353,2020,9,1
48353,2021,8,2
48353,2022,5,7
48353,2022,6,17
48353,2022,7,30
48353,2022,8,11
48353,2023,6,11
48353,2023,7,20
48353,2023,8,26
48353,2023,9,8
48353,2024,6,9
48353,2024,7,9
48353,2024,8,25
48353,2025,7,2
48353,2025,8,3
48355,2016,7,9
48355,2016,8,14
48355,2016,9,7
48355,2017,6,3
48355,2017,7,9
48355,2017,8,14
48355,2018,7,1
48355,2018,8,8
48355,2019,6,3
48355,2019,7,15
48355,2019,8,24
48355,2019,9,1
48355,2020,8,10
48355,2020,9,5
48355,2021,8,6
48355,2021,9,4
48355,2022,7,4
48355,2022,8,6
48355,2023,6,15
48355,2023,7,18
48355,2023,8,26
48355,2023,9,15
48355,2024,5,2
48355,2024,6,16
48355,2024,7,15
48355,2024,8,19
48355,2025,6,4
48355,2025,8,11
48355,2025,9,3
48357,2015,7,13
48357,2015,8,7
48357,2015,9,6
48357,2016,6,8
48357,2016,7,23
48357,2016,8,10
48357,2017,6,9
48357,2017,7,19
48357,2018,6,11
48357,2018,7,12
48357,2018,8,1
48357,2019,7,4
48357,2019,8,13
48357,2020,6,5
48357,2020,7,11
48357,2020,8,2
48357,2021,6,5
48357,2021,8,5
48357,2022,6,10
48357,2022,7,28
48357,2022,8,11
48357,2023,6,3
48357,2023,7,14
48357,2023,8,20
48357,2023,9,3
48357,2024,6,8
48357,2024,7,13
48357,2024,8,22
48357,2025,6,2
48357,2025,7,5
48357,2025,8,9
48359,2015,7,9
48359,2015,8,3
48359,2016,6,3
48359,2016,7,20
48359,2016,8,1
48359,2017,6,3
48359,2017,7,6
48359,2018,6,3
48359,2018,7,6
48359,2019,7,5
48359,2019,8,17
48359,2020,6,6
48359,2020,7,12
48359,2020,8,7
48359,2021,6,6
48359,2021,8,5
48359,2022,6,9
48359,2022,7,26
48359,2022,8,6
48359,2023,6,2
48359,2023,7,13
48359,2023,8,9
48359,2024,6,10
48359,2024,7,10
48359,2024,8,14
48359,2025,6,1
48359,2025,8,4
48361,2015,7,11
48361,2015,8,10
48361,2016,6,3
48361,2016,7,13
48361,2016,8,7
48361,2017,7,2
48361,2017,8,10
48361,2018,7,8
48361,2018,8,5
48361,2019,6,5
48361,2019,7,11
48361,2019,8,17
48361,2019,9,11
48361,2020,7,2
48361,2020,8,8
48361,2020,9,9
48361,2021,7,4
48361,2021,8,3
48361,2021,9,2
48361,2022,6,16
48361,2022,7,12
48361,2023,6,15
48361,2023,7,22
48361,2023,8,30
48361,2023,9,6
48361,2024,5,1
48361,2024,6,5
48361,2024,7,8
48361,2024,8,22
48361,2025,6,1
48361,2025,7,2
48361,2025,8,1
48363,2015,7,12
48363,2015,8,9
48363,2015,9,2
48363,2016,6,1
48363,2016,7,16
48363,2016,8,13
48363,2017,7,10
48363,2018,5,1
48363,2018,6,11
48363,2018,7,19
48363,2018,8,11
48363,2019,7,4
48363,2019,8,19
48363,2020,7,11
48363,2020,8,15
48363,2021,7,6
48363,2021,8,5
48363,2022,5,2
48363,2022,6,16
48363,2022,7,29
48363,2022,8,14
48363,2023,6,10
48363,2023,7,23
48363,2023,8,27
48363,2023,9,9
48363,2024,6,6
48363,2024,7,7
48363,2024,8,22
48363,2025,7,5
48363,2025,8,4
48365,2015,7,15
48365,2015,8,12
48365,2016,6,2
48365,2016,7,21
48365,2016,8,13
48365,2017,7,8
48365,2017,8,4
48365,2018,6,8
48365,2018,7,18
48365,2018,8,11
48365,2019,7,3
48365,2019,8,14
48365,2019,9,3
48365,2020,7,10
48365,2020,8,7
48365,2021,6,1
48365,2021,7,5
48365,2021,8,6
48365,2022,6,11
48365,2022,7,21
48365,2022,8,13
48365,2023,6,3
48365,2023,7,15
48365,2023,8,27
48365,2023,9,2
48365,2024,7,6
48365,2024,8,5
48365,2025,7,1
48365,2025,8,7
48367,2015,8,6
48367,2016,7,2
48367,2016,8,9
48367,2017,7,4
48367,2018,6,5
48367,2018,7,18
48367,2018,8,1
48367,2019,8,13
48367,2020,7,5
48367,2020,8,13
48367,2020,9,1
48367,2022,6,14
48367,2022,7,28
48367,2022,8,14
48367,2023,6,9
48367,2023,7,20
48367,2023,8,26
48367,2023,9,8
48367,2024,6,4
48367,2024,7,5
48367,2024,8,17
48367,2025,8,3
48369,2015,7,12
48369,2015,8,4
48369,2015,9,5
48369,2016,6,3
48369,2016,7,21
48369,2016,8,6
48369,2017,6,9
48369,2017,7,16
48369,2018,6,5
48369,2018,7,9
48369,2018,8,3
48369,2019,6,1
48369,2019,7,11
48369,2019,8,22
48369,2019,9,2
48369,2020,6,6
48369,2020,7,12
48369,2020,8,12
48369,2021,6,11
48369,2021,8,5
48369,2022,6,10
48369,2022,7,29
48369,2022,8,12
48369,2023,6,6
48369,2023,7,18
48369,2023,8,24
48369,2023,9,4
48369,2024,6,10
48369,2024,7,13
48369,2024,8,22
48369,2025,6,2
48369,2025,7,4
48369,2025,8,7
48371,2015,7,13
48371,2015,8,12
48371,2016,6,2
48371,2016,7,19
48371,2016,8,7
48371,2017,6,11
48371,2017,7,1
48371,2018,5,5
48371,2018,6,8
48371,2018,7,6
48371,2018,8,2
48371,2019,7,7
48371,2019,8,21
48371,2020,6,1
48371,2020,7,11
48371,2020,8,13
48371,2020,9,2
48371,2021,6,9
48371,2021,8,2
48371,2022,5,6
48371,2022,6,12
48371,2022,7,19
48371,2022,8,6
48371,2023,6,17
48371,2023,7,20
48371,2023,8,20
48371,2023,9,7
48371,2024,5,1
48371,2024,6,18
48371,2024,7,8
48371,2024,8,22
48371,2025,6,4
48371,2025,7,2
48371,2025,8,9
48373,2015,7,5
48373,2015,8,7
48373,2016,7,15
48373,2016,8,13
48373,2017,7,3
48373,2018,7,7
48373,2018,8,4
48373,2019,8,15
48373,2020,7,7
48373,2020,8,9
48373,2020,9,2
48373,2022,6,14
48373,2022,7,25
48373,2022,8,11
48373,2023,6,12
48373,2023,7,25
48373,2023,8,29
48373,2023,9,5
48373,2024,6,2
48373,2024,7,5
48373,2024,8,16
48373,2025,8,4
48375,2015,8,2
48375,2016,6,4
48375,2016,7,19
48375,2017,6,4
48375,2017,7,3
48375,2018,6,3
48375,2018,7,7
48375,2018,8,2
48375,2019,7,5
48375,2019,8,13
48375,2020,6,3
48375,2020,7,13
48375,2020,8,8
48375,2021,6,3
48375,2021,8,5
48375,2022,6,7
48375,2022,7,25
48375,2022,8,6
48375,2023,6,1
48375,2023,7,12
48375,2023,8,14
48375,2024,6,9
48375,2024,7,13
48375,2024,8,22
48375,2025,7,2
48375,2025,8,5
48377,2016,7,2
48377,2017,6,5
48377,2017,7,1
48377,2018,6,2
48377,2018,7,4
48377,2019,6,2
48377,2019,8,23
48377,2020,6,13
48377,2020,7,24
48377,2020,8,24
48377,2020,9,2
48377,2021,6,14
48377,2021,7,2
48377,2021,8,2
48377,2022,5,13
48377,2022,6,26
48377,2022,7,26
48377,2022,8,15
48377,2023,6,18
48377,2023,7,31
48377,2023,8,28
48377,2023,9,18
48377,2023,10,1
48377,2024,6,10
48377,2024,7,16
48377,2024,8,27
48377,2024,9,4
48377,2025,4,2
48377,2025,5,7
48377,2025,6,19
48377,2025,7,20
48377,2025,8,23
48377,2025,9,2
48379,2015,7,4
48379,2015,8,10
48379,2016,7,4
48379,2016,8,13
48379,2017,7,3
48379,2018,6,3
48379,2018,7,14
48379,2018,8,3
48379,2019,8,15
48379,2020,7,6
48379,2020,8,8
48379,2022,6,8
48379,2022,7,27
48379,2022,8,15
48379,2023,7,4
48379,2023,8,22
48379,2023,9,3
48379,2024,7,5
48379,2024,8,13
48379,2025,8,1
48381,2015,7,10
48381,2015,8,3
48381,2016,6,3
48381,2016,7,16
48381,2016,8,5
48381,2017,6,4
48381,2017,7,5
48381,2018,6,6
48381,2018,7,8
48381,2018,8,2
48381,2019,7,6
48381,2019,8,17
48381,2020,6,2
48381,2020,7,10
48381,2020,8,8
48381,2021,6,5
48381,2021,7,3
48381,2021,8,7
48381,2022,6,8
48381,2022,7,26
48381,2022,8,8
48381,2023,6,3
48381,2023,7,13
48381,2023,8,19
48381,2024,6,7
48381,2024,7,7
48381,2024,8,17
48381,2025,7,1
48381,2025,8,4
48383,2015,7,9
48383,2015,8,9
48383,2016,7,15
48383,2016,8,9
48383,2017,6,8
48383,2017,7,2
48383,2018,5,4
48383,2018,6,18
48383,2018,7,14
48383,2018,8,4
48383,2019,6,2
48383,2019,7,7
48383,2019,8,20
48383,2020,6,3
48383,2020,7,19
48383,2020,8,15
48383,2020,9,3
48383,2021,6,5
48383,2021,7,1
48383,2021,8,4
48383,2022,5,9
48383,2022,6,20
48383,2022,7,25
48383,2022,8,10
48383,2023,6,12
48383,2023,7,21
48383,2023,8,18
48383,2023,9,12
48383,2024,5,2
48383,2024,6,16
48383,2024,7,16
48383,2024,8,24
48383,2025,5,1
48383,2025,6,2
48383,2025,7,1
48383,2025,8,12
48385,2016,7,12
48385,2016,8,7
48385,2017,8,1
48385,2018,6,4
48385,2018,7,10
48385,2019,8,7
48385,2020,7,11
48385,2020,8,8
48385,2020,9,2
48385,2021,7,2
48385,2022,6,6
48385,2022,7,20
48385,2022,8,8
48385,2023,6,14
48385,2023,7,15
48385,2023,8,19
48385,2023,9,5
48385,2024,5,6
48385,2024,6,14
48385,2024,7,9
48385,2024,8,22
48385,2025,5,1
48385,2025,8,5
48387,2015,6,1
48387,2015,7,24
48387,2015,8,10
48387,2015,9,3
48387,2016,7,18
48387,2016,8,13
48387,2017,7,9
48387,2017,8,2
48387,2018,6,3
48387,2018,7,17
48387,2018,8,9
48387,2019,8,14
48387,2020,7,5
48387,2020,8,5
48387,2021,7,5
48387,2021,8,5
48387,2022,6,6
48387,2022,7,27
48387,2022,8,12
48387,2023,6,4
48387,2023,7,10
48387,2023,8,23
48387,2023,9,4
48387,2024,6,2
48387,2024,7,5
48387,2024,8,10
48387,2025,7,4
48387,2025,8,8
48389,2015,7,13
48389,2015,8,14
48389,2016,6,8
48389,2016,7,25
48389,2016,8,6
48389,2017,6,8
48389,2017,7,3
48389,2018,5,3
48389,2018,6,13
48389,2018,7,9
48389,2018,8,3
48389,2019,7,5
48389,2019,8,21
48389,2020,6,6
48389,2020,7,24
48389,2020,8,18
48389,2020,9,1
48389,2021,6,12
48389,2022,6,12
48389,2022,7,29
48389,2022,8,6
48389,2023,6,14
48389,2023,7,28
48389,2023,8,21
48389,2023,9,5
48389,2024,6,18
48389,2024,7,14
48389,2024,8,24
48389,2024,9,2
48389,2025,7,1
48389,2025,8,16
48391,2015,8,8
48391,2016,7,1
48391,2016,8,6
48391,2017,6,1
48391,2017,7,1
48391,2017,8,9
48391,2019,7,1
48391,2019,8,15
48391,2020,7,5
48391,2020,8,11
48391,2020,9,5
48391,2021,8,2
48391,2021,9,2
48391,2022,6,1
48391,2022,7,10
48391,2022,8,7
48391,2023,6,10
48391,2023,7,19
48391,2023,8,25
48391,2023,9,13
48391,2024,6,2
48391,2024,8,16
48391,2025,7,1
48391,2025,8,7
48391,2025,9,1
48393,2015,7,7
48393,2015,8,5
48393,2016,6,2
48393,2016,7,17
48393,2016,8,7
48393,2017,6,3
48393,2017,7,11
48393,2018,6,3
48393,2018,7,10
48393,2018,8,3
48393,2019,7,6
48393,2019,8,17
48393,2020,6,2
48393,2020,7,15
48393,2020,8,10
48393,2021,6,4
48393,2021,8,7
48393,2022,6,10
48393,2022,7,27
48393,2022,8,9
48393,2023,6,3
48393,2023,7,13
48393,2023,8,21
48393,2023,9,2
48393,2024,6,6
48393,2024,7,13
48393,2024,8,21
48393,2025,7,3
48393,2025,8,8
48395,2015,7,4
48395,2015,8,11
48395,2016,7,12
48395,2016,8,7
48395,2017,7,9
48395,2017,8,5
48395,2018,6,1
48395,2018,7,9
48395,2018,8,13
