county_fips,relative_construct,hybrid_construct,label,percentile,duration_days,absolute_gate_f,cumulative_classified_days_no_gate,cumulative_classified_days_with_gate,cumulative_events_no_gate,classified_days_lost,pct_retained,county_name,pct_analysis_days_imputed,fully_imputed_county,analysis_days,native_analysis_days
48185,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,426,344,47,82,80.75,Grimes,100.0,True,4018,0
48187,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,612,549,62,63,89.71,Guadalupe,0.0,False,4018,4018
48189,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,242,194,36,48,80.17,Hale,0.0,False,4018,4018
48191,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,156,141,25,15,90.38,Hall,0.0,False,4018,4018
48193,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,362,303,40,59,83.7,Hamilton,61.0,False,4018,1569
48195,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,184,156,30,28,84.78,Hansford,0.2,False,4018,4011
48197,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,180,137,26,43,76.11,Hardeman,100.0,True,4018,0
48199,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,439,363,51,76,82.69,Hardin,1.3,False,4018,3965
48201,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,529,474,58,55,89.6,Harris,0.0,False,4018,4018
48203,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,341,254,46,87,74.49,Harrison,0.0,False,4018,4018
48205,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,278,180,42,98,64.75,Hartley,0.0,False,4018,4017
48207,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,174,163,27,11,93.68,Haskell,11.8,False,4018,3543
48209,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,354,313,43,41,88.42,Hays,0.7,False,4018,3988
48211,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,181,129,27,52,71.27,Hemphill,100.0,True,4018,0
48213,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,283,222,35,61,78.45,Henderson,0.0,False,4018,4018
48215,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,549,549,58,0,100.0,Hidalgo,0.0,False,4018,4018
48217,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,380,330,41,50,86.84,Hill,0.0,False,4018,4018
48219,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,107,83,17,24,77.57,Hockley,0.0,False,4018,4018
48221,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,360,322,42,38,89.44,Hood,0.5,False,4018,3998
48223,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,197,147,28,50,74.62,Hopkins,0.0,False,4018,4017
48225,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,286,236,39,50,82.52,Houston,0.1,False,4018,4013
48227,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,231,205,34,26,88.74,Howard,0.7,False,4018,3991
48229,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,589,476,79,113,80.81,Hudspeth,0.1,False,4018,4013
48231,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,297,241,40,56,81.14,Hunt,0.0,False,4018,4018
48233,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,307,244,48,63,79.48,Hutchinson,0.0,False,4018,4018
48235,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,302,252,41,50,83.44,Irion,22.7,False,4018,3104
48237,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,175,137,27,38,78.29,Jack,6.3,False,4018,3763
48239,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,567,472,61,95,83.25,Jackson,100.0,True,4018,0
48241,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,300,226,40,74,75.33,Jasper,5.7,False,4018,3790
48243,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,468,345,66,123,73.72,Jeff Davis,0.0,False,4018,4018
48245,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,416,301,44,115,72.36,Jefferson,0.0,False,4018,4018
48247,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,173,163,21,10,94.22,Jim Hogg,100.0,True,4018,0
48249,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,368,344,47,24,93.48,Jim Wells,0.0,False,4018,4018
48251,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,219,147,29,72,67.12,Johnson,0.1,False,4018,4015
48253,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,235,194,31,41,82.55,Jones,0.0,False,4018,4018
48255,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,333,299,38,34,89.79,Karnes,100.0,True,4018,0
48257,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,221,172,28,49,77.83,Kaufman,0.6,False,4018,3993
48259,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,608,528,58,80,86.84,Kendall,0.8,False,4018,3984
48261,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,529,511,59,18,96.6,Kenedy,33.0,False,4018,2693
48263,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,286,264,42,22,92.31,Kent,0.0,False,4018,4018
48265,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,338,290,39,48,85.8,Kerr,0.0,False,4018,4018
48267,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,397,357,50,40,89.92,Kimble,0.0,False,4018,4018
48269,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,157,129,22,28,82.17,King,0.0,False,4018,4018
48271,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,212,175,27,37,82.55,Kinney,43.5,False,4018,2271
48273,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,393,393,42,0,100.0,Kleberg,0.0,False,4018,4018
48275,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,210,166,31,44,79.05,Knox,11.2,False,4018,3566
48277,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,181,108,28,73,59.67,Lamar,0.1,False,4018,4015
48279,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,180,145,28,35,80.56,Lamb,0.0,False,4018,4018
48281,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,294,249,37,45,84.69,Lampasas,80.3,False,4018,790
48283,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,502,491,59,11,97.81,La Salle,0.7,False,4018,3991
48285,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,515,481,58,34,93.4,Lavaca,0.8,False,4018,3986
48287,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,358,311,42,47,86.87,Lee,2.2,False,4018,3928
48289,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,205,148,27,57,72.2,Leon,1.8,False,4018,3945
48291,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,488,413,57,75,84.63,Liberty,0.0,False,4018,4016
48293,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,248,205,31,43,82.66,Limestone,69.3,False,4018,1235
48295,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,144,92,24,52,63.89,Lipscomb,0.4,False,4018,4002
48297,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,362,342,45,20,94.48,Live Oak,0.0,False,4018,4018
48299,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,329,293,38,36,89.06,Llano,0.0,False,4018,4018
48301,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,316,268,41,48,84.81,Loving,100.0,True,4018,0
48303,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,174,143,27,31,82.18,Lubbock,0.0,False,4018,4018
48305,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,203,170,31,33,83.74,Lynn,0.0,False,4018,4018
48307,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,148,118,22,30,79.73,McCulloch,3.4,False,4018,3883
48309,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,447,372,53,75,83.22,McLennan,0.0,False,4018,4018
48311,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,271,256,36,15,94.46,McMullen,0.1,False,4018,4012
48313,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,164,120,22,44,73.17,Madison,7.1,False,4018,3732
48315,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,240,174,33,66,72.5,Marion,7.3,False,4018,3724
48317,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,344,285,46,59,82.85,Martin,100.0,True,4018,0
48319,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,444,402,48,42,90.54,Mason,0.0,False,4018,4017
48321,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,612,459,73,153,75.0,Matagorda,0.0,False,4018,4018
48323,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,104,67,15,37,64.42,Maverick,72.4,False,4018,1108
48325,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,531,475,65,56,89.45,Medina,0.5,False,4018,3997
48327,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,217,191,28,26,88.02,Menard,1.2,False,4018,3969
48329,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,282,256,33,26,90.78,Midland,0.0,False,4018,4018
48331,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,416,373,47,43,89.66,Milam,26.7,False,4018,2947
48333,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,274,220,36,54,80.29,Mills,4.0,False,4018,3856
48335,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,207,181,27,26,87.44,Mitchell,100.0,True,4018,0
48337,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,257,206,32,51,80.16,Montague,0.0,False,4018,4017
48339,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,464,413,54,51,89.01,Montgomery,0.0,False,4018,4018
48341,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,226,166,35,60,73.45,Moore,39.0,False,4018,2449
48343,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,165,108,26,57,65.45,Morris,0.4,False,4018,4003
48345,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,187,164,28,23,87.7,Motley,0.0,False,4018,4018
48347,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,186,135,21,51,72.58,Nacogdoches,1.1,False,4018,3973
48349,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,271,213,31,58,78.6,Navarro,0.0,False,4018,4018
48351,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,392,319,49,73,81.38,Newton,0.9,False,4018,3980
48353,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,226,207,30,19,91.59,Nolan,4.5,False,4018,3838
48355,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,302,222,42,80,73.51,Nueces,0.0,False,4018,4018
48357,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,194,143,31,51,73.71,Ochiltree,35.8,False,4018,2578
48359,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,181,114,29,67,62.98,Oldham,0.0,False,4018,4018
48361,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,241,177,34,64,73.44,Orange,2.5,False,4018,3916
48363,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,259,238,31,21,91.89,Palo Pinto,1.6,False,4018,3953
48365,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,178,116,25,62,65.17,Panola,1.8,False,4018,3946
48367,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,334,274,39,60,82.04,Parker,0.2,False,4018,4009
48369,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,272,235,41,37,86.4,Parmer,0.0,False,4018,4018
48371,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,284,261,40,23,91.9,Pecos,0.0,False,4018,4018
48373,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,290,232,34,58,80.0,Polk,86.0,False,4018,564
48375,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,238,181,34,57,76.05,Potter,0.0,False,4018,4018
48377,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,283,244,35,39,86.22,Presidio,2.2,False,4018,3930
48379,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,166,131,23,35,78.92,Rains,0.5,False,4018,3996
48381,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,148,110,21,38,74.32,Randall,8.1,False,4018,3693
48383,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,423,355,56,68,83.92,Reagan,2.3,False,4018,3927
48385,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,209,182,27,27,87.08,Real,2.5,False,4018,3917
48387,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,202,138,29,64,68.32,Red River,0.6,False,4018,3992
48389,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,253,238,32,15,94.07,Reeves,4.4,False,4018,3843
48391,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,44,23,7,21,52.27,Refugio,3.6,False,4018,3872
48393,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,273,208,38,65,76.19,Roberts,100.0,True,4018,0
48395,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,424,383,52,41,90.33,Robertson,5.3,False,4018,3806
48397,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,247,187,34,60,75.71,Rockwall,25.0,False,4018,3012
48399,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,239,212,34,27,88.7,Runnels,0.1,False,4018,4013
48401,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,331,251,43,80,75.83,Rusk,0.0,False,4018,4018
48403,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,374,320,50,54,85.56,Sabine,1.2,False,4018,3971
48405,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,317,249,40,68,78.55,San Augustine,9.2,False,4018,3647
48407,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,373,303,44,70,81.23,San Jacinto,100.0,True,4018,0
48409,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,307,272,36,35,88.6,San Patricio,6.4,False,4018,3761
48411,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,284,225,36,59,79.23,San Saba,0.1,False,4018,4015
48413,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,202,160,28,42,79.21,Schleicher,1.1,False,4018,3975
48415,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,237,209,32,28,88.19,Scurry,0.3,False,4018,4007
48417,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,244,223,32,21,91.39,Shackelford,0.1,False,4018,4014
48419,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,253,197,32,56,77.87,Shelby,54.8,False,4018,1818
48421,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,283,232,41,51,81.98,Sherman,58.9,False,4018,1650
48423,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,275,218,33,57,79.27,Smith,0.0,False,4018,4018
48425,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,145,134,19,11,92.41,Somervell,18.3,False,4018,3284
48427,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,477,477,58,0,100.0,Starr,2.1,False,4018,3935
48429,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,248,234,31,14,94.35,Stephens,1.7,False,4018,3948
48431,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,257,209,34,48,81.32,Sterling,72.4,False,4018,1108
48433,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,159,141,23,18,88.68,Stonewall,0.0,False,4018,4018
48435,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,276,230,38,46,83.33,Sutton,67.7,False,4018,1299
48437,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,203,160,31,43,78.82,Swisher,0.0,False,4018,4018
48439,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,299,242,37,57,80.94,Tarrant,0.0,False,4018,4018
48441,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,361,304,43,57,84.21,Taylor,0.0,False,4018,4018
48443,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,398,346,50,52,86.93,Terrell,2.6,False,4018,3912
48445,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,210,181,31,29,86.19,Terry,0.0,False,4018,4018
48447,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,170,145,24,25,85.29,Throckmorton,41.0,False,4018,2370
48449,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,364,303,51,61,83.24,Titus,2.4,False,4018,3920
48451,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,452,387,56,65,85.62,Tom Green,0.0,False,4018,4018
48453,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,368,324,41,44,88.04,Travis,0.0,False,4018,4018
48455,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,226,182,29,44,80.53,Trinity,100.0,True,4018,0
48457,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,437,345,48,92,78.95,Tyler,0.0,False,4018,4018
48459,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,243,168,34,75,69.14,Upshur,0.0,False,4018,4018
48461,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,261,226,37,35,86.59,Upton,13.9,False,4018,3458
48463,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,256,210,38,46,82.03,Uvalde,2.8,False,4018,3907
48465,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,576,487,65,89,84.55,Val Verde,0.0,False,4018,4018
48467,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,216,179,29,37,82.87,Van Zandt,1.7,False,4018,3948
48469,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,490,409,58,81,83.47,Victoria,0.0,False,4018,4018
48471,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,348,280,41,68,80.46,Walker,0.0,False,4018,4018
48473,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,454,377,50,77,83.04,Waller,100.0,True,4018,0
48475,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,124,114,19,10,91.94,Ward,0.4,False,4018,4003
48477,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,278,233,36,45,83.81,Washington,0.3,False,4018,4004
48479,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,361,352,45,9,97.51,Webb,0.0,False,4018,4017
48481,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,398,345,46,53,86.68,Wharton,0.0,False,4018,4017
48483,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,188,142,27,46,75.53,Wheeler,67.4,False,4018,1311
48485,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,152,119,22,33,78.29,Wichita,0.0,False,4018,4018
48487,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,181,143,26,38,79.01,Wilbarger,100.0,True,4018,0
48489,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,482,471,51,11,97.72,Willacy,30.0,False,4018,2812
48491,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,369,329,37,40,89.16,Williamson,0.0,False,4018,4018
48493,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,203,174,27,29,85.71,Wilson,61.7,False,4018,1537
48495,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,180,159,26,21,88.33,Winkler,6.7,False,4018,3750
48497,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,211,168,29,43,79.62,Wise,0.1,False,4018,4015
48499,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,143,99,20,44,69.23,Wood,0.0,False,4018,4016
48501,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,234,202,35,32,86.32,Yoakum,0.0,False,4018,4018
48503,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,148,127,21,21,85.81,Young,7.3,False,4018,3724
48505,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,80,70,12,10,87.5,Zapata,78.0,False,4018,885
48507,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D5,85,5,80.0,152,121,18,31,79.61,Zavala,100.0,True,4018,0
48001,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D5,85,5,90.0,342,195,45,147,57.02,Anderson,0.0,False,4018,4018
48003,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D5,85,5,90.0,178,131,26,47,73.6,Andrews,3.2,False,4018,3889
48005,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D5,85,5,90.0,363,190,50,173,52.34,Angelina,0.0,False,4018,4018
48007,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D5,85,5,90.0,724,370,70,354,51.1,Aransas,0.2,False,4018,4010
48009,REL_TX_P85_D5_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D5,85,5,90.0,174,116,23,58,66.67,Archer,89.4,False,4018,426
