county_fips,year,classified_dates,events_started
48287,2020,28,5
48287,2022,55,5
48287,2023,73,8
48287,2024,7,2
48287,2025,3,1
48289,2015,7,1
48289,2018,7,1
48289,2019,6,2
48289,2020,6,1
48289,2022,18,4
48289,2023,58,9
48291,2015,19,2
48291,2016,23,5
48291,2018,26,4
48291,2019,30,5
48291,2020,13,3
48291,2021,5,1
48291,2022,41,4
48291,2023,96,6
48291,2024,16,3
48291,2025,5,1
48293,2015,4,1
48293,2018,19,3
48293,2019,9,2
48293,2020,3,1
48293,2022,49,7
48293,2023,55,8
48293,2024,8,2
48295,2015,6,2
48295,2016,7,2
48295,2017,12,4
48295,2018,9,2
48295,2019,8,2
48295,2020,16,5
48295,2021,13,3
48295,2022,30,7
48295,2023,16,4
48295,2024,22,5
48295,2025,3,1
48297,2016,8,2
48297,2017,6,2
48297,2018,6,1
48297,2019,18,4
48297,2020,8,2
48297,2021,4,1
48297,2022,18,2
48297,2023,66,5
48297,2024,21,5
48297,2025,38,8
48299,2015,8,1
48299,2016,4,1
48299,2017,3,1
48299,2018,24,5
48299,2019,26,5
48299,2020,18,4
48299,2021,3,1
48299,2022,42,6
48299,2023,84,7
48299,2024,6,1
48299,2025,3,1
48301,2015,18,3
48301,2016,12,3
48301,2017,14,2
48301,2018,15,3
48301,2019,22,5
48301,2020,25,4
48301,2021,8,2
48301,2022,24,5
48301,2023,73,9
48301,2024,33,5
48301,2025,6,2
48303,2015,3,1
48303,2016,8,2
48303,2017,8,2
48303,2018,8,2
48303,2019,18,4
48303,2020,27,5
48303,2021,3,1
48303,2022,19,5
48303,2023,48,9
48303,2024,21,4
48303,2025,6,1
48305,2015,9,2
48305,2016,8,2
48305,2017,12,2
48305,2018,15,3
48305,2019,21,5
48305,2020,26,5
48305,2021,3,1
48305,2022,22,5
48305,2023,51,10
48305,2024,21,4
48307,2015,11,2
48307,2017,4,1
48307,2018,12,3
48307,2020,6,2
48307,2022,14,4
48307,2023,41,8
48307,2024,18,5
48307,2025,4,1
48309,2015,12,2
48309,2016,17,3
48309,2017,7,2
48309,2018,43,5
48309,2019,21,3
48309,2020,13,3
48309,2021,7,2
48309,2022,71,4
48309,2023,79,10
48309,2024,26,6
48311,2016,17,4
48311,2017,22,5
48311,2018,18,4
48311,2019,27,5
48311,2020,4,1
48311,2021,5,1
48311,2022,29,4
48311,2023,65,8
48311,2024,6,2
48311,2025,13,4
48313,2015,3,1
48313,2019,8,2
48313,2022,40,7
48313,2023,41,5
48313,2024,4,1
48315,2015,25,4
48315,2016,4,1
48315,2018,21,5
48315,2019,12,2
48315,2022,45,7
48315,2023,27,5
48315,2025,3,1
48317,2015,14,3
48317,2016,13,3
48317,2017,14,2
48317,2018,18,4
48317,2019,25,6
48317,2020,28,5
48317,2021,7,2
48317,2022,30,5
48317,2023,73,9
48317,2024,36,6
48317,2025,6,2
48319,2015,22,4
48319,2016,24,6
48319,2017,12,2
48319,2018,36,5
48319,2019,26,6
48319,2020,20,4
48319,2021,12,2
48319,2022,66,4
48319,2023,89,5
48319,2024,20,4
48321,2015,13,2
48321,2016,20,4
48321,2018,31,5
48321,2019,45,7
48321,2020,13,3
48321,2021,6,1
48321,2022,63,8
48321,2023,97,6
48321,2024,23,6
48323,2017,4,1
48323,2018,6,2
48323,2020,3,1
48323,2022,7,2
48323,2023,44,8
48323,2024,3,1
48325,2015,20,4
48325,2016,13,3
48325,2017,35,5
48325,2018,32,6
48325,2019,28,3
48325,2020,15,3
48325,2021,10,2
48325,2022,67,7
48325,2023,83,8
48325,2024,20,4
48325,2025,13,4
48327,2015,13,2
48327,2016,12,3
48327,2017,15,4
48327,2018,16,3
48327,2019,9,2
48327,2020,16,3
48327,2021,4,1
48327,2022,21,4
48327,2023,61,8
48327,2024,10,2
48329,2015,22,4
48329,2016,16,3
48329,2017,15,2
48329,2018,19,3
48329,2019,28,5
48329,2020,29,5
48329,2021,4,1
48329,2022,17,4
48329,2023,64,7
48329,2024,18,3
48329,2025,9,3
48331,2015,8,1
48331,2016,4,1
48331,2017,3,1
48331,2018,33,5
48331,2019,29,3
48331,2020,20,4
48331,2021,3,1
48331,2022,65,8
48331,2023,83,8
48331,2024,14,3
48331,2025,3,1
48333,2015,10,2
48333,2016,5,1
48333,2017,4,1
48333,2018,23,4
48333,2019,21,4
48333,2020,13,3
48333,2022,34,7
48333,2023,73,9
48333,2024,12,3
48333,2025,5,1
48335,2015,6,1
48335,2016,3,1
48335,2017,12,2
48335,2018,6,1
48335,2019,18,4
48335,2020,19,3
48335,2022,26,5
48335,2023,56,9
48335,2024,22,4
48335,2025,3,1
48337,2017,3,1
48337,2018,32,6
48337,2019,9,2
48337,2020,9,2
48337,2022,50,6
48337,2023,57,9
48337,2024,17,3
48339,2015,10,2
48339,2016,24,5
48339,2018,23,5
48339,2019,17,3
48339,2020,18,3
48339,2021,5,1
48339,2022,64,6
48339,2023,91,5
48339,2024,13,3
48341,2015,5,1
48341,2016,20,5
48341,2017,10,3
48341,2018,14,4
48341,2019,13,3
48341,2020,20,4
48341,2021,11,3
48341,2022,23,5
48341,2023,40,7
48341,2024,36,6
48341,2025,5,1
48343,2015,12,2
48343,2016,3,1
48343,2017,3,1
48343,2018,12,4
48343,2019,9,2
48343,2022,34,7
48343,2023,27,5
48343,2024,4,1
48345,2016,4,1
48345,2017,13,3
48345,2018,17,4
48345,2019,17,4
48345,2020,27,5
48345,2021,3,1
48345,2022,39,7
48345,2023,25,6
48345,2024,31,4
48345,2025,5,1
48347,2018,3,1
48347,2019,4,1
48347,2022,49,7
48347,2023,52,7
48347,2024,6,1
48347,2025,13,2
48349,2015,11,3
48349,2016,7,2
48349,2017,4,1
48349,2018,36,5
48349,2019,19,3
48349,2020,4,1
48349,2022,52,5
48349,2023,48,7
48349,2024,13,4
48351,2015,24,3
48351,2016,18,3
48351,2018,7,2
48351,2019,8,2
48351,2021,4,1
48351,2022,30,6
48351,2023,92,8
48351,2024,4,1
48353,2015,8,2
48353,2016,8,2
48353,2017,13,3
48353,2018,21,5
48353,2019,9,2
48353,2020,26,5
48353,2022,47,9
48353,2023,62,8
48353,2024,37,8
48353,2025,3,1
48355,2016,4,1
48355,2017,3,1
48355,2018,3,1
48355,2019,12,3
48355,2020,3,1
48355,2021,6,2
48355,2022,7,2
48355,2023,55,8
48355,2024,35,4
48355,2025,12,2
48357,2015,7,2
48357,2016,13,3
48357,2017,11,3
48357,2018,12,3
48357,2019,6,1
48357,2020,5,1
48357,2021,15,4
48357,2022,26,6
48357,2023,29,6
48357,2024,29,4
48357,2025,4,1
48359,2015,6,1
48359,2016,16,4
48359,2017,9,3
48359,2018,8,2
48359,2019,17,4
48359,2020,22,4
48359,2021,15,4
48359,2022,16,4
48359,2023,36,8
48359,2024,24,5
48359,2025,4,1
48361,2015,11,2
48361,2018,13,3
48361,2019,37,8
48361,2020,3,1
48361,2022,28,4
48361,2023,61,8
48361,2024,12,3
48363,2015,9,2
48363,2016,6,2
48363,2017,11,2
48363,2018,21,5
48363,2019,18,3
48363,2020,13,3
48363,2022,55,7
48363,2023,68,9
48363,2024,19,4
48363,2025,5,1
48365,2015,6,1
48365,2018,23,5
48365,2019,8,2
48365,2021,4,1
48365,2022,27,5
48365,2023,32,5
48365,2024,3,1
48367,2016,3,1
48367,2017,4,1
48367,2018,35,6
48367,2019,13,2
48367,2020,12,3
48367,2022,59,5
48367,2023,73,10
48367,2024,13,2
48367,2025,6,1
48369,2015,19,4
48369,2016,19,4
48369,2017,15,3
48369,2018,13,3
48369,2019,37,6
48369,2020,20,4
48369,2021,14,3
48369,2022,31,5
48369,2023,50,9
48369,2024,38,7
48369,2025,8,2
48371,2015,22,3
48371,2016,9,2
48371,2017,17,5
48371,2019,16,3
48371,2020,29,6
48371,2021,14,3
48371,2022,15,4
48371,2023,64,7
48371,2024,31,7
48371,2025,9,3
48373,2015,4,1
48373,2016,8,2
48373,2019,8,2
48373,2020,3,1
48373,2022,49,5
48373,2023,78,6
48373,2024,3,1
48375,2015,5,1
48375,2016,12,3
48375,2017,8,1
48375,2018,12,3
48375,2019,19,4
48375,2020,24,4
48375,2021,9,3
48375,2022,11,2
48375,2023,30,5
48375,2024,41,6
48375,2025,7,2
48377,2019,7,1
48377,2020,25,4
48377,2021,10,2
48377,2022,20,4
48377,2023,84,8
48377,2024,31,6
48377,2025,22,4
48379,2015,3,1
48379,2016,6,2
48379,2018,26,5
48379,2019,3,1
48379,2022,38,4
48379,2023,26,5
48379,2024,6,2
48381,2016,14,4
48381,2017,6,2
48381,2018,12,3
48381,2019,17,3
48381,2020,21,3
48381,2021,5,1
48381,2022,13,2
48381,2023,30,7
48381,2024,26,4
48381,2025,4,1
48383,2015,15,3
48383,2016,9,3
48383,2017,10,2
48383,2018,21,4
48383,2019,29,7
48383,2020,28,6
48383,2021,10,3
48383,2022,51,6
48383,2023,64,7
48383,2024,52,9
48383,2025,16,3
48385,2015,3,1
48385,2017,12,2
48385,2018,3,1
48385,2019,3,1
48385,2020,15,4
48385,2022,17,3
48385,2023,59,7
48385,2024,31,6
48385,2025,13,4
48387,2015,12,2
48387,2016,18,5
48387,2017,3,1
48387,2018,14,3
48387,2019,8,2
48387,2020,4,1
48387,2021,6,1
48387,2022,45,7
48387,2023,18,3
48387,2024,3,1
48387,2025,4,1
48389,2015,23,4
48389,2016,25,5
48389,2017,8,2
48389,2018,3,1
48389,2019,15,3
48389,2020,25,3
48389,2021,6,1
48389,2022,11,3
48389,2023,57,7
48389,2024,41,6
48389,2025,11,2
48391,2015,5,1
48391,2016,3,1
48391,2023,7,2
48393,2015,5,1
48393,2016,16,5
48393,2017,15,3
48393,2018,17,3
48393,2019,13,3
48393,2020,30,6
48393,2021,8,2
48393,2022,32,7
48393,2023,47,7
48393,2024,32,5
48393,2025,4,1
48395,2015,6,1
48395,2018,13,3
48395,2019,25,3
48395,2020,13,2
48395,2021,8,2
48395,2022,65,5
48395,2023,80,7
48395,2024,16,5
48395,2025,7,2
48397,2015,6,1
48397,2016,10,2
48397,2017,5,1
48397,2018,14,2
48397,2019,16,3
48397,2020,7,2
48397,2022,45,6
48397,2023,48,9
48397,2024,5,1
48399,2015,13,3
48399,2016,4,1
48399,2017,13,3
48399,2018,16,4
48399,2019,17,4
48399,2020,16,3
48399,2022,35,8
48399,2023,58,9
48399,2024,24,4
48399,2025,5,1
48401,2015,4,1
48401,2017,5,1
48401,2018,40,5
48401,2019,13,2
48401,2021,3,1
48401,2022,37,5
48401,2023,48,6
48401,2024,3,1
48401,2025,8,2
48403,2015,22,3
48403,2016,4,1
48403,2018,12,3
48403,2019,10,2
48403,2022,52,8
48403,2023,72,9
48403,2025,11,3
48405,2015,15,2
48405,2017,5,1
48405,2018,30,5
48405,2019,8,2
48405,2022,51,7
48405,2023,58,9
48407,2015,8,1
48407,2016,9,3
48407,2018,18,3
48407,2019,13,3
48407,2020,9,2
48407,2021,4,1
48407,2022,54,6
48407,2023,85,6
48407,2024,7,2
48409,2015,4,1
48409,2016,10,2
48409,2017,3,1
48409,2018,5,1
48409,2019,6,2
48409,2020,7,2
48409,2021,4,1
48409,2022,42,6
48409,2023,75,5
48409,2024,22,3
48409,2025,10,3
48411,2015,8,1
48411,2016,3,1
48411,2017,7,2
48411,2018,16,3
48411,2019,21,4
48411,2020,13,3
48411,2021,3,1
48411,2022,32,5
48411,2023,80,10
48411,2024,6,1
48413,2015,11,2
48413,2016,3,1
48413,2017,14,4
48413,2018,21,5
48413,2020,14,3
48413,2021,4,1
48413,2022,17,4
48413,2023,57,7
48413,2024,12,2
48415,2015,5,1
48415,2016,5,1
48415,2017,11,3
48415,2018,11,3
48415,2019,32,7
48415,2020,24,4
48415,2021,4,1
48415,2022,35,6
48415,2023,58,10
48415,2024,39,5
48415,2025,5,1
48417,2017,8,1
48417,2018,20,6
48417,2019,8,2
48417,2020,20,4
48417,2022,49,9
48417,2023,69,9
48417,2024,41,8
48417,2025,5,1
48419,2015,5,1
48419,2018,21,5
48419,2019,10,2
48419,2022,47,6
48419,2023,53,7
48421,2015,9,2
48421,2016,13,4
48421,2017,11,3
48421,2018,7,2
48421,2019,26,5
48421,2020,33,6
48421,2021,15,4
48421,2022,35,7
48421,2023,46,6
48421,2024,40,6
48421,2025,5,1
48423,2015,15,3
48423,2016,18,3
48423,2018,24,4
48423,2019,21,2
48423,2021,4,1
48423,2022,51,6
48423,2023,39,7
48423,2024,4,1
48425,2018,13,3
48425,2019,8,2
48425,2020,6,2
48425,2022,45,5
48425,2023,38,8
48427,2015,13,3
48427,2016,34,5
48427,2017,25,6
48427,2018,35,4
48427,2019,64,8
48427,2020,25,3
48427,2021,16,4
48427,2022,16,3
48427,2023,71,6
48427,2024,3,1
48427,2025,6,2
48429,2017,5,1
48429,2018,16,4
48429,2019,16,3
48429,2020,14,3
48429,2022,53,6
48429,2023,67,10
48429,2024,24,4
48429,2025,5,1
48431,2015,4,1
48431,2017,8,2
48431,2018,16,4
48431,2019,20,4
48431,2020,20,3
48431,2021,3,1
48431,2022,39,6
48431,2023,74,10
48431,2024,28,6
48431,2025,3,1
48433,2015,12,3
48433,2016,3,1
48433,2017,6,1
48433,2018,21,6
48433,2019,23,5
48433,2020,13,3
48433,2022,32,8
48433,2023,26,6
48433,2024,18,3
48433,2025,3,1
48435,2015,6,1
48435,2016,12,3
48435,2017,9,1
48435,2018,13,3
48435,2019,16,4
48435,2020,14,3
48435,2021,4,1
48435,2022,27,6
48435,2023,70,8
48435,2024,21,5
48437,2015,3,1
48437,2016,5,1
48437,2017,6,2
48437,2018,9,2
48437,2019,22,4
48437,2020,32,6
48437,2021,7,2
48437,2022,29,6
48437,2023,31,7
48437,2024,33,4
48437,2025,8,2
48439,2015,10,2
48439,2016,6,1
48439,2017,4,1
48439,2018,32,5
48439,2019,18,3
48439,2020,12,3
48439,2022,52,5
48439,2023,62,9
48439,2024,10,3
48439,2025,4,1
48441,2015,10,2
48441,2017,9,1
48441,2018,22,6
48441,2019,27,4
48441,2020,18,3
48441,2021,4,1
48441,2022,63,6
48441,2023,77,9
48441,2024,36,7
48441,2025,5,1
48443,2015,61,5
48443,2016,29,5
48443,2017,16,4
48443,2018,24,6
48443,2019,38,6
48443,2020,27,5
48443,2021,12,3
48443,2022,33,7
48443,2023,58,5
48443,2024,17,5
48443,2025,23,7
48445,2015,9,2
48445,2016,9,2
48445,2017,17,3
48445,2018,11,3
48445,2019,13,3
48445,2020,32,5
48445,2021,12,3
48445,2022,18,4
48445,2023,49,10
48445,2024,31,6
48445,2025,6,1
48447,2017,4,1
48447,2018,11,3
48447,2019,7,2
48447,2020,9,2
48447,2021,3,1
48447,2022,31,6
48447,2023,66,10
48447,2024,15,3
48447,2025,3,1
48449,2015,19,3
48449,2016,40,7
48449,2017,7,1
48449,2018,16,4
48449,2019,8,2
48449,2022,61,6
48449,2023,50,8
48449,2024,16,4
48449,2025,37,7
48451,2015,20,4
48451,2016,21,5
48451,2017,25,5
48451,2018,33,6
48451,2019,37,6
48451,2020,37,6
48451,2021,7,2
48451,2022,58,6
48451,2023,74,9
48451,2024,37,5
48453,2015,5,1
48453,2016,4,1
48453,2017,7,2
48453,2018,28,7
48453,2019,29,3
48453,2020,14,3
48453,2021,3,1
48453,2022,67,6
48453,2023,79,8
48453,2024,15,2
48453,2025,3,1
48455,2015,5,1
48455,2018,8,2
48455,2019,8,2
48455,2022,42,5
48455,2023,53,8
48457,2015,44,4
48457,2016,32,6
48457,2018,14,4
48457,2019,14,3
48457,2021,4,1
48457,2022,43,5
48457,2023,88,7
48457,2024,6,2
48459,2015,7,2
48459,2016,3,1
48459,2018,25,5
48459,2019,13,2
48459,2021,4,1
48459,2022,47,6
48459,2023,30,5
48459,2024,4,1
48461,2015,19,3
48461,2016,14,3
48461,2017,12,3
48461,2018,15,3
48461,2019,23,5
48461,2020,22,4
48461,2021,4,1
48461,2022,19,4
48461,2023,69,8
48461,2024,8,2
48461,2025,6,2
48463,2016,6,2
48463,2017,9,3
48463,2018,18,4
48463,2019,23,3
48463,2020,14,3
48463,2021,3,1
48463,2022,24,5
48463,2023,52,7
48463,2024,14,3
48463,2025,3,1
48465,2015,18,2
48465,2016,17,3
48465,2017,15,3
48465,2018,28,6
48465,2019,49,5
48465,2020,32,4
48465,2021,19,2
48465,2022,28,5
48465,2023,81,5
48465,2024,40,5
48465,2025,10,3
48467,2015,7,1
48467,2016,10,2
48467,2017,3,1
48467,2018,39,7
48467,2019,10,3
48467,2020,10,2
48467,2022,52,7
48467,2023,38,8
48467,2024,4,1
48469,2015,10,2
48469,2016,17,3
48469,2017,10,2
48469,2018,19,3
48469,2019,16,4
48469,2020,16,5
48469,2021,4,1
48469,2022,32,4
48469,2023,100,6
48469,2024,17,3
48469,2025,8,2
48471,2015,4,1
48471,2018,6,2
48471,2019,15,3
48471,2020,12,3
48471,2021,4,1
48471,2022,67,5
48471,2023,79,6
48471,2024,10,2
48473,2015,12,2
48473,2016,11,3
48473,2017,4,1
48473,2018,19,3
48473,2019,28,5
48473,2020,17,4
48473,2021,3,1
48473,2022,63,5
48473,2023,92,5
48473,2024,9,2
48475,2015,12,3
48475,2016,9,2
48475,2017,7,2
48475,2018,5,1
48475,2019,19,4
48475,2020,19,4
48475,2021,8,2
48475,2022,3,1
48475,2023,44,8
48475,2024,11,3
48475,2025,3,1
48477,2015,6,1
48477,2019,4,1
48477,2022,54,7
48477,2023,59,7
48479,2015,15,3
48479,2016,18,5
48479,2017,11,3
48479,2018,10,2
48479,2019,30,5
48479,2020,12,3
48479,2021,5,1
48479,2022,25,5
48479,2023,66,5
48479,2024,14,3
48479,2025,20,5
48481,2015,15,2
48481,2016,21,5
48481,2018,25,4
48481,2019,11,2
48481,2020,7,2
48481,2022,37,5
48481,2023,95,5
48481,2024,17,3
48483,2015,4,1
48483,2017,7,2
48483,2018,10,2
48483,2019,12,3
48483,2020,18,4
48483,2021,3,1
48483,2022,25,5
48483,2023,31,6
48483,2024,23,3
48483,2025,4,1
48485,2017,6,2
48485,2018,12,3
48485,2019,3,1
48485,2021,3,1
48485,2022,40,8
48485,2023,45,8
48485,2024,19,4
48487,2017,4,1
48487,2018,6,1
48487,2019,7,2
48487,2020,8,2
48487,2022,34,6
48487,2023,45,9
48487,2024,20,4
48489,2016,27,4
48489,2017,14,4
48489,2018,58,5
48489,2019,72,8
48489,2020,34,5
48489,2021,12,2
48489,2022,9,2
48489,2023,69,8
48489,2024,17,3
48489,2025,9,2
48491,2015,9,2
48491,2016,4,1
48491,2017,6,2
48491,2018,27,6
48491,2019,22,3
48491,2020,16,4
48491,2021,7,2
48491,2022,61,4
48491,2023,87,7
48491,2024,14,2
48491,2025,3,1
48493,2015,4,1
48493,2016,12,3
48493,2017,3,1
48493,2018,7,2
48493,2020,5,1
48493,2021,3,1
48493,2022,24,5
48493,2023,71,8
48493,2024,4,1
48495,2015,20,4
48495,2016,9,2
48495,2017,10,3
48495,2018,10,2
48495,2019,18,4
48495,2020,22,4
48495,2022,3,1
48495,2023,50,7
48495,2024,22,6
48497,2018,31,5
48497,2019,7,1
48497,2020,4,1
48497,2022,38,4
48497,2023,57,10
48497,2024,9,2
48497,2025,4,1
48499,2015,3,1
48499,2018,15,4
48499,2019,9,2
48499,2022,32,6
48499,2023,29,5
48499,2024,3,1
48501,2015,12,3
48501,2016,12,3
48501,2017,21,3
48501,2018,12,3
48501,2019,25,6
48501,2020,29,5
48501,2021,14,3
48501,2022,24,6
48501,2023,57,10
48501,2024,24,5
48501,2025,7,1
48503,2015,3,1
48503,2017,7,2
48503,2018,13,3
48503,2019,7,2
48503,2020,5,1
48503,2022,42,10
48503,2023,50,10
48503,2024,9,1
48503,2025,3,1
48505,2016,12,3
48505,2020,3,1
48505,2022,5,1
48505,2023,41,8
48505,2024,3,1
48507,2018,10,2
48507,2019,6,2
48507,2020,12,3
48507,2021,3,1
48507,2022,20,4
48507,2023,66,7
48507,2024,4,1
