state,run_a,run_b,definition_a,definition_b,window_a,window_b,n_axes_differing,axes_differing,single_axis,heatwave_days_a_QA_pooled,heatwave_days_b_QA_pooled,county_dates_shared,county_dates_a_only,county_dates_b_only,jaccard_day_level,dice_day_level,pct_of_a_also_in_b,pct_of_b_also_in_a,count_ratio_b_over_a,county_rank_spearman
TX,MHI_P90_2D__w05,TMIN_P95_3D__month,MHI_P90_2D,TMIN_P95_3D,w05,month,4,duration+metric+percentile+window,,116802,43309,31972,84830,11337,0.2495,0.3994,27.37,73.82,0.3708,0.7841
TX,TMAX_P95_2D__month,MHI_P90_3D__w15,TMAX_P95_2D,MHI_P90_3D,month,w15,4,duration+metric+percentile+window,,55270,77785,26588,28682,51197,0.2497,0.3997,48.11,34.18,1.4074,0.6785
TX,TMIN_P90_2D__month,TMAX_P85_3D__w05,TMIN_P90_2D,TMAX_P85_3D,month,w05,4,duration+metric+percentile+window,,122363,130118,50655,71708,79463,0.251,0.4013,41.4,38.93,1.0634,0.4824
TX,TMIN_P90_2D__w05,TMAX_P85_3D__month_pm7,TMIN_P90_2D,TMAX_P85_3D,w05,month_pm7,4,duration+metric+percentile+window,,127906,115678,49001,78905,66677,0.2518,0.4023,38.31,42.36,0.9044,0.4898
TX,MHI_P95_2D__w15,TMAX_P85_3D__month,MHI_P95_2D,TMAX_P85_3D,w15,month,4,duration+metric+percentile+window,,52786,124531,35693,17093,88838,0.252,0.4026,67.62,28.66,2.3592,0.7221
TX,TMIN_P90_2D__month,TMAX_P85_3D__w15,TMIN_P90_2D,TMAX_P85_3D,month,w15,4,duration+metric+percentile+window,,122363,124812,49758,72605,75054,0.252,0.4026,40.66,39.87,1.02,0.4753
TX,TMIN_P90_2D__w15,TMAX_P85_3D__month_pm7,TMIN_P90_2D,TMAX_P85_3D,w15,month_pm7,4,duration+metric+percentile+window,,121777,115678,48029,73748,67649,0.2536,0.4045,39.44,41.52,0.9499,0.4929
TX,TMAX_P90_2D__month,TMIN_P85_3D__month_pm7,TMAX_P90_2D,TMIN_P85_3D,month,month_pm7,4,duration+metric+percentile+window,,106769,138124,49580,57189,88544,0.2538,0.4049,46.44,35.9,1.2937,0.3807
TX,MHI_P95_2D__month_pm7,TMIN_P85_3D__month,MHI_P95_2D,TMIN_P85_3D,month_pm7,month,4,duration+metric+percentile+window,,45107,145237,38583,6524,106654,0.2542,0.4054,85.54,26.57,3.2198,0.7115
TX,TMIN_P90_2D__w05,TMAX_P85_3D__month,TMIN_P90_2D,TMAX_P85_3D,w05,month,4,duration+metric+percentile+window,,127906,124531,51277,76629,73254,0.2549,0.4063,40.09,41.18,0.9736,0.4975
TX,MHI_P85_2D__w05,TMAX_P90_3D__month_pm7,MHI_P85_2D,TMAX_P90_3D,w05,month_pm7,4,duration+metric+percentile+window,,177271,72426,50796,126475,21630,0.2554,0.4069,28.65,70.14,0.4086,0.6692
TX,TMIN_P90_2D__w15,TMAX_P85_3D__month,TMIN_P90_2D,TMAX_P85_3D,w15,month,4,duration+metric+percentile+window,,121777,124531,50211,71566,74320,0.2561,0.4077,41.23,40.32,1.0226,0.501
TX,MHI_P95_2D__w15,TMAX_P85_3D__month_pm7,MHI_P95_2D,TMAX_P85_3D,w15,month_pm7,4,duration+metric+percentile+window,,52786,115678,34427,18359,81251,0.2568,0.4087,65.22,29.76,2.1915,0.7276
TX,MHI_P95_2D__month,TMAX_P90_3D__w05,MHI_P95_2D,TMAX_P90_3D,month,w05,4,duration+metric+percentile+window,,53273,85949,28634,24639,57315,0.2589,0.4113,53.75,33.32,1.6134,0.6949
TX,MHI_P85_2D__w15,TMAX_P90_3D__month_pm7,MHI_P85_2D,TMAX_P90_3D,w15,month_pm7,4,duration+metric+percentile+window,,170894,72426,50282,120612,22144,0.2605,0.4133,29.42,69.43,0.4238,0.6751
TX,TMAX_P95_2D__w15,MHI_P90_3D__month,TMAX_P95_2D,MHI_P90_3D,w15,month,4,duration+metric+percentile+window,,56576,79886,28209,28367,51677,0.2606,0.4134,49.86,35.31,1.412,0.7083
TX,MHI_P90_2D__w15,TMIN_P95_3D__month,MHI_P90_2D,TMIN_P95_3D,w15,month,4,duration+metric+percentile+window,,110243,43309,31739,78504,11570,0.2606,0.4134,28.79,73.28,0.3929,0.7812
TX,TMAX_P95_2D__w15,MHI_P90_3D__month_pm7,TMAX_P95_2D,MHI_P90_3D,w15,month_pm7,4,duration+metric+percentile+window,,56576,71012,26426,30150,44586,0.2612,0.4142,46.71,37.21,1.2552,0.7107
TX,MHI_P95_2D__w05,TMAX_P85_3D__month,MHI_P95_2D,TMAX_P85_3D,w05,month,4,duration+metric+percentile+window,,58890,124531,38240,20650,86291,0.2634,0.417,64.93,30.71,2.1146,0.714
TX,MHI_P95_2D__w15,TMAX_P90_3D__month_pm7,MHI_P95_2D,TMAX_P90_3D,w15,month_pm7,4,duration+metric+percentile+window,,52786,72426,26108,26678,46318,0.2634,0.417,49.46,36.05,1.3721,0.6965
TX,MHI_P95_2D__w15,TMAX_P90_3D__month,MHI_P95_2D,TMAX_P90_3D,w15,month,4,duration+metric+percentile+window,,52786,80451,27790,24996,52661,0.2635,0.4172,52.65,34.54,1.5241,0.7023
TX,MHI_P95_2D__month,TMAX_P90_3D__w15,MHI_P95_2D,TMAX_P90_3D,month,w15,4,duration+metric+percentile+window,,53273,80755,27979,25294,52776,0.2638,0.4175,52.52,34.65,1.5159,0.693
TX,TMIN_P90_2D__w15,TMAX_P85_3D__w05,TMIN_P90_2D,TMAX_P85_3D,w15,w05,4,duration+metric+percentile+window,,121777,130118,52631,69146,77487,0.2641,0.4179,43.22,40.45,1.0685,0.4919
TX,TMAX_P85_2D__w05,MHI_P90_3D__month_pm7,TMAX_P85_2D,MHI_P90_3D,w05,month_pm7,4,duration+metric+percentile+window,,166682,71012,49713,116969,21299,0.2645,0.4183,29.83,70.01,0.426,0.7487
TX,TMIN_P90_2D__w05,TMAX_P85_3D__w15,TMIN_P90_2D,TMAX_P85_3D,w05,w15,4,duration+metric+percentile+window,,127906,124812,52926,74980,71886,0.2649,0.4189,41.38,42.4,0.9758,0.4817
TX,MHI_P90_2D__month,TMIN_P95_3D__w15,MHI_P90_2D,TMIN_P95_3D,month,w15,4,duration+metric+percentile+window,,110334,42638,32034,78300,10604,0.2649,0.4188,29.03,75.13,0.3864,0.772
TX,MHI_P95_2D__w15,TMIN_P85_3D__month,MHI_P95_2D,TMIN_P85_3D,w15,month,4,duration+metric+percentile+window,,52786,145237,41659,11127,103578,0.2664,0.4207,78.92,28.68,2.7514,0.7137
TX,TMAX_P95_2D__w05,MHI_P90_3D__month_pm7,TMAX_P95_2D,MHI_P90_3D,w05,month_pm7,4,duration+metric+percentile+window,,62917,71012,28174,34743,42838,0.2664,0.4207,44.78,39.67,1.1287,0.7214
TX,MHI_P95_2D__w05,TMAX_P90_3D__month_pm7,MHI_P95_2D,TMAX_P90_3D,w05,month_pm7,4,duration+metric+percentile+window,,58890,72426,27667,31223,44759,0.2669,0.4214,46.98,38.2,1.2299,0.6851
TX,MHI_P95_2D__month,TMIN_P85_3D__w05,MHI_P95_2D,TMIN_P85_3D,month,w05,4,duration+metric+percentile+window,,53273,148116,42455,10818,105661,0.2671,0.4216,79.69,28.66,2.7803,0.7357
TX,MHI_P95_2D__w05,TMAX_P85_3D__month_pm7,MHI_P95_2D,TMAX_P85_3D,w05,month_pm7,4,duration+metric+percentile+window,,58890,115678,36805,22085,78873,0.2672,0.4217,62.5,31.82,1.9643,0.7214
TX,MHI_P95_2D__w15,TMAX_P85_3D__w05,MHI_P95_2D,TMAX_P85_3D,w15,w05,4,duration+metric+percentile+window,,52786,130118,38604,14182,91514,0.2675,0.4221,73.13,29.67,2.465,0.7
TX,TMAX_P95_2D__month_pm7,MHI_P90_3D__month,TMAX_P95_2D,MHI_P90_3D,month_pm7,month,4,duration+metric+percentile+window,,48059,79886,27027,21032,52859,0.2678,0.4225,56.24,33.83,1.6622,0.6504
TX,MHI_P90_2D__month,TMIN_P95_3D__month_pm7,MHI_P90_2D,TMIN_P95_3D,month,month_pm7,4,duration+metric+percentile+window,,110334,39412,31643,78691,7769,0.2679,0.4226,28.68,80.29,0.3572,0.7606
TX,TMAX_P95_2D__w05,MHI_P90_3D__month,TMAX_P95_2D,MHI_P90_3D,w05,month,4,duration+metric+percentile+window,,62917,79886,30216,32701,49670,0.2684,0.4232,48.03,37.82,1.2697,0.7169
TX,MHI_P95_2D__w05,TMAX_P90_3D__month,MHI_P95_2D,TMAX_P90_3D,w05,month,4,duration+metric+percentile+window,,58890,80451,29570,29320,50881,0.2694,0.4244,50.21,36.76,1.3661,0.6899
TX,TMAX_P85_2D__w15,MHI_P90_3D__month_pm7,TMAX_P85_2D,MHI_P90_3D,w15,month_pm7,4,duration+metric+percentile+window,,161004,71012,49305,111699,21707,0.2699,0.425,30.62,69.43,0.4411,0.7428
TX,MHI_P95_2D__w15,TMIN_P85_3D__month_pm7,MHI_P95_2D,TMIN_P85_3D,w15,month_pm7,4,duration+metric+percentile+window,,52786,138124,40717,12069,97407,0.2711,0.4266,77.14,29.48,2.6167,0.695
TX,MHI_P90_2D__w05,TMIN_P95_3D__w15,MHI_P90_2D,TMIN_P95_3D,w05,w15,4,duration+metric+percentile+window,,116802,42638,34165,82637,8473,0.2727,0.4286,29.25,80.13,0.365,0.7769
TX,MHI_P85_2D__w05,TMAX_P90_3D__month,MHI_P85_2D,TMAX_P90_3D,w05,month,4,duration+metric+percentile+window,,177271,80451,55444,121827,25007,0.2741,0.4303,31.28,68.92,0.4538,0.6749
TX,TMIN_P90_2D__month_pm7,TMAX_P85_3D__month,TMIN_P90_2D,TMAX_P85_3D,month_pm7,month,4,duration+metric+percentile+window,,115028,124531,51539,63489,72992,0.2741,0.4303,44.81,41.39,1.0826,0.5086
TX,TMIN_P90_2D__month,TMAX_P85_3D__month_pm7,TMIN_P90_2D,TMAX_P85_3D,month,month_pm7,4,duration+metric+percentile+window,,122363,115678,51222,71141,64456,0.2742,0.4304,41.86,44.28,0.9454,0.4841
TX,MHI_P95_2D__month,TMIN_P85_3D__w15,MHI_P95_2D,TMIN_P85_3D,month,w15,4,duration+metric+percentile+window,,53273,143020,42311,10962,100709,0.2748,0.4311,79.42,29.58,2.6847,0.7317
TX,MHI_P90_2D__month,TMIN_P95_3D__w05,MHI_P90_2D,TMIN_P95_3D,month,w05,4,duration+metric+percentile+window,,110334,47099,34130,76204,12969,0.2768,0.4336,30.93,72.46,0.4269,0.7734
TX,MHI_P95_2D__month_pm7,TMAX_P90_3D__month,MHI_P95_2D,TMAX_P90_3D,month_pm7,month,4,duration+metric+percentile+window,,45107,80451,27251,17856,53200,0.2772,0.4341,60.41,33.87,1.7836,0.7159
TX,MHI_P85_2D__w15,TMAX_P90_3D__month,MHI_P85_2D,TMAX_P90_3D,w15,month,4,duration+metric+percentile+window,,170894,80451,54734,116160,25717,0.2784,0.4355,32.03,68.03,0.4708,0.6817
TX,MHI_P90_2D__month_pm7,TMIN_P95_3D__w15,MHI_P90_2D,TMIN_P95_3D,month_pm7,w15,4,duration+metric+percentile+window,,99482,42638,30947,68535,11691,0.2784,0.4355,31.11,72.58,0.4286,0.772
TX,MHI_P95_2D__w15,TMIN_P85_3D__w05,MHI_P95_2D,TMIN_P85_3D,w15,w05,4,duration+metric+percentile+window,,52786,148116,43885,8901,104231,0.2795,0.4369,83.14,29.63,2.806,0.7272
TX,MHI_P95_2D__w05,TMIN_P85_3D__month,MHI_P95_2D,TMIN_P85_3D,w05,month,4,duration+metric+percentile+window,,58890,145237,44755,14135,100482,0.2808,0.4385,76.0,30.82,2.4662,0.7241
TX,MHI_P95_2D__w05,TMIN_P85_3D__month_pm7,MHI_P95_2D,TMIN_P85_3D,w05,month_pm7,4,duration+metric+percentile+window,,58890,138124,43617,15273,94507,0.2843,0.4428,74.07,31.58,2.3455,0.7031
TX,TMAX_P85_2D__w05,MHI_P90_3D__month,TMAX_P85_2D,MHI_P90_3D,w05,month,4,duration+metric+percentile+window,,166682,79886,54626,112056,25260,0.2846,0.4431,32.77,68.38,0.4793,0.7415
TX,TMAX_P95_2D__w15,MHI_P90_3D__w05,TMAX_P95_2D,MHI_P90_3D,w15,w05,4,duration+metric+percentile+window,,56576,82824,31043,25533,51781,0.2865,0.4454,54.87,37.48,1.4639,0.7031
TX,MHI_P95_2D__month,TMAX_P85_3D__month_pm7,MHI_P95_2D,TMAX_P85_3D,month,month_pm7,4,duration+metric+percentile+window,,53273,115678,37658,15615,78020,0.2868,0.4458,70.69,32.55,2.1714,0.7284
TX,MHI_P95_2D__w05,TMAX_P85_3D__w15,MHI_P95_2D,TMAX_P85_3D,w05,w15,4,duration+metric+percentile+window,,58890,124812,41041,17849,83771,0.2877,0.4468,69.69,32.88,2.1194,0.69
TX,MHI_P85_2D__month,TMAX_P90_3D__w15,MHI_P85_2D,TMAX_P90_3D,month,w15,4,duration+metric+percentile+window,,171115,80755,56324,114791,24431,0.288,0.4472,32.92,69.75,0.4719,0.6817
TX,MHI_P90_2D__month_pm7,TMIN_P95_3D__w05,MHI_P90_2D,TMIN_P95_3D,month_pm7,w05,4,duration+metric+percentile+window,,99482,47099,32792,66690,14307,0.2882,0.4474,32.96,69.62,0.4734,0.7709
TX,MHI_P95_2D__month_pm7,TMIN_P90_3D__w05,MHI_P95_2D,TMIN_P90_3D,month_pm7,w05,4,duration+metric+percentile+window,,45107,95876,31650,13457,64226,0.2895,0.449,70.17,33.01,2.1255,0.7552
TX,TMAX_P85_2D__w15,MHI_P90_3D__month,TMAX_P85_2D,MHI_P90_3D,w15,month,4,duration+metric+percentile+window,,161004,79886,54110,106894,25776,0.2897,0.4493,33.61,67.73,0.4962,0.739
TX,TMAX_P95_2D__month,MHI_P90_3D__month_pm7,TMAX_P95_2D,MHI_P90_3D,month,month_pm7,4,duration+metric+percentile+window,,55270,71012,28436,26834,42576,0.2906,0.4504,51.45,40.04,1.2848,0.6896
TX,MHI_P85_2D__month,TMAX_P90_3D__month_pm7,MHI_P85_2D,TMAX_P90_3D,month,month_pm7,4,duration+metric+percentile+window,,171115,72426,54853,116262,17573,0.2907,0.4505,32.06,75.74,0.4233,0.6883
TX,TMAX_P85_2D__month,MHI_P90_3D__w15,TMAX_P85_2D,MHI_P90_3D,month,w15,4,duration+metric+percentile+window,,158349,77785,53483,104866,24302,0.2928,0.453,33.78,68.76,0.4912,0.7545
TX,MHI_P85_2D__month_pm7,TMAX_P90_3D__w15,MHI_P85_2D,TMAX_P90_3D,month_pm7,w15,4,duration+metric+percentile+window,,159534,80755,54439,105095,26316,0.2929,0.4531,34.12,67.41,0.5062,0.697
TX,MHI_P95_2D__w15,TMAX_P90_3D__w05,MHI_P95_2D,TMAX_P90_3D,w15,w05,4,duration+metric+percentile+window,,52786,85949,31605,21181,54344,0.295,0.4556,59.87,36.77,1.6283,0.6974
TX,TMAX_P85_2D__month_pm7,MHI_P90_3D__w15,TMAX_P85_2D,MHI_P90_3D,month_pm7,w15,4,duration+metric+percentile+window,,148222,77785,51579,96643,26206,0.2957,0.4564,34.8,66.31,0.5248,0.7485
TX,MHI_P85_2D__month,TMAX_P90_3D__w05,MHI_P85_2D,TMAX_P90_3D,month,w05,4,duration+metric+percentile+window,,171115,85949,58783,112332,27166,0.2965,0.4573,34.35,68.39,0.5023,0.6855
TX,TMAX_P95_2D__w05,MHI_P90_3D__w15,TMAX_P95_2D,MHI_P90_3D,w05,w15,4,duration+metric+percentile+window,,62917,77785,32270,30647,45515,0.2976,0.4587,51.29,41.49,1.2363,0.7124
TX,MHI_P95_2D__month,TMAX_P90_3D__month_pm7,MHI_P95_2D,TMAX_P90_3D,month,month_pm7,4,duration+metric+percentile+window,,53273,72426,28892,24381,43534,0.2984,0.4597,54.23,39.89,1.3595,0.6959
TX,MHI_P85_2D__w05,TMAX_P90_3D__w15,MHI_P85_2D,TMAX_P90_3D,w05,w15,4,duration+metric+percentile+window,,177271,80755,59456,117815,21299,0.2994,0.4609,33.54,73.63,0.4555,0.6672
TX,MHI_P95_2D__month_pm7,TMIN_P90_3D__w15,MHI_P95_2D,TMIN_P90_3D,month_pm7,w15,4,duration+metric+percentile+window,,45107,91133,31407,13700,59726,0.2996,0.4611,69.63,34.46,2.0204,0.7537
TX,MHI_P85_2D__month_pm7,TMAX_P90_3D__w05,MHI_P85_2D,TMAX_P90_3D,month_pm7,w05,4,duration+metric+percentile+window,,159534,85949,56667,102867,29282,0.3001,0.4617,35.52,65.93,0.5388,0.7015
TX,MHI_P90_2D__w15,TMIN_P95_3D__w05,MHI_P90_2D,TMIN_P95_3D,w15,w05,4,duration+metric+percentile+window,,110243,47099,36357,73886,10742,0.3005,0.4621,32.98,77.19,0.4272,0.7747
TX,TMAX_P85_2D__month,MHI_P90_3D__w05,TMAX_P85_2D,MHI_P90_3D,month,w05,4,duration+metric+percentile+window,,158349,82824,55892,102457,26932,0.3017,0.4635,35.3,67.48,0.523,0.7554
TX,MHI_P95_2D__month,TMIN_P85_3D__month_pm7,MHI_P95_2D,TMIN_P85_3D,month,month_pm7,4,duration+metric+percentile+window,,53273,138124,44390,8883,93734,0.302,0.4639,83.33,32.14,2.5928,0.7074
TX,TMAX_P85_2D__month_pm7,MHI_P90_3D__w05,TMAX_P85_2D,MHI_P90_3D,month_pm7,w05,4,duration+metric+percentile+window,,148222,82824,53835,94387,28989,0.3038,0.466,36.32,65.0,0.5588,0.749
TX,MHI_P95_2D__w05,TMAX_P90_3D__w15,MHI_P95_2D,TMAX_P90_3D,w05,w15,4,duration+metric+percentile+window,,58890,80755,32704,26186,48051,0.3058,0.4684,55.53,40.5,1.3713,0.6842
TX,MHI_P95_2D__w05,TMIN_P85_3D__w15,MHI_P95_2D,TMIN_P85_3D,w05,w15,4,duration+metric+percentile+window,,58890,143020,47299,11591,95721,0.3059,0.4685,80.32,33.07,2.4286,0.7351
TX,TMIN_P85_2D__w05,MHI_P90_3D__month_pm7,TMIN_P85_2D,MHI_P90_3D,w05,month_pm7,4,duration+metric+percentile+window,,187198,71012,60711,126487,10301,0.3074,0.4702,32.43,85.49,0.3793,0.7835
TX,TMAX_P85_2D__month,MHI_P90_3D__month_pm7,TMAX_P85_2D,MHI_P90_3D,month,month_pm7,4,duration+metric+percentile+window,,158349,71012,53943,104406,17069,0.3075,0.4704,34.07,75.96,0.4485,0.7658
TX,TMAX_P85_2D__w05,MHI_P90_3D__w15,TMAX_P85_2D,MHI_P90_3D,w05,w15,4,duration+metric+percentile+window,,166682,77785,57642,109040,20143,0.3085,0.4716,34.58,74.1,0.4667,0.7306
TX,MHI_P90_2D__month_pm7,TMIN_P95_3D__month,MHI_P90_2D,TMIN_P95_3D,month_pm7,month,4,duration+metric+percentile+window,,99482,43309,33724,65758,9585,0.3092,0.4724,33.9,77.87,0.4353,0.7733
TX,MHI_P85_2D__w15,TMAX_P90_3D__w05,MHI_P85_2D,TMAX_P90_3D,w15,w05,4,duration+metric+percentile+window,,170894,85949,61516,109378,24433,0.3149,0.479,36.0,71.57,0.5029,0.6748
TX,MHI_P95_2D__month,TMIN_P90_3D__w05,MHI_P95_2D,TMIN_P90_3D,month,w05,4,duration+metric+percentile+window,,53273,95876,35760,17513,60116,0.3154,0.4795,67.13,37.3,1.7997,0.7671
TX,MHI_P95_2D__w15,TMIN_P90_3D__month,MHI_P95_2D,TMIN_P90_3D,w15,month,4,duration+metric+percentile+window,,52786,93161,34999,17787,58162,0.3155,0.4796,66.3,37.57,1.7649,0.7533
TX,MHI_P95_2D__w15,TMIN_P90_3D__month_pm7,MHI_P95_2D,TMIN_P90_3D,w15,month_pm7,4,duration+metric+percentile+window,,52786,87272,33727,19059,53545,0.3172,0.4816,63.89,38.65,1.6533,0.7365
TX,TMIN_P85_2D__w15,MHI_P90_3D__month_pm7,TMIN_P85_2D,MHI_P90_3D,w15,month_pm7,4,duration+metric+percentile+window,,181444,71012,60811,120633,10201,0.3173,0.4818,33.52,85.63,0.3914,0.7787
TX,MHI_P85_2D__month_pm7,TMAX_P90_3D__month,MHI_P85_2D,TMAX_P90_3D,month_pm7,month,4,duration+metric+percentile+window,,159534,80451,58498,101036,21953,0.3223,0.4875,36.67,72.71,0.5043,0.709
TX,MHI_P95_2D__w05,TMIN_P90_3D__month,MHI_P95_2D,TMIN_P90_3D,w05,month,4,duration+metric+percentile+window,,58890,93161,37098,21792,56063,0.3227,0.488,63.0,39.82,1.5819,0.7633
TX,MHI_P95_2D__w05,TMIN_P90_3D__month_pm7,MHI_P95_2D,TMIN_P90_3D,w05,month_pm7,4,duration+metric+percentile+window,,58890,87272,35658,23232,51614,0.3227,0.4879,60.55,40.86,1.4819,0.7435
TX,MHI_P95_2D__month_pm7,TMIN_P90_3D__month,MHI_P95_2D,TMIN_P90_3D,month_pm7,month,4,duration+metric+percentile+window,,45107,93161,33870,11237,59291,0.3244,0.4899,75.09,36.36,2.0653,0.7515
TX,TMAX_P85_2D__w15,MHI_P90_3D__w05,TMAX_P85_2D,MHI_P90_3D,w15,w05,4,duration+metric+percentile+window,,161004,82824,59746,101258,23078,0.3246,0.4901,37.11,72.14,0.5144,0.7294
TX,MHI_P95_2D__month,TMIN_P90_3D__w15,MHI_P95_2D,TMIN_P90_3D,month,w15,4,duration+metric+percentile+window,,53273,91133,35414,17859,55719,0.3249,0.4905,66.48,38.86,1.7107,0.7623
TX,MHI_P90_2D__month_pm7,TMAX_P85_3D__w05,MHI_P90_2D,TMAX_P85_3D,month_pm7,w05,4,duration+metric+percentile+window,,99482,130118,56714,42768,73404,0.328,0.494,57.01,43.59,1.308,0.7047
TX,TMIN_P85_2D__w05,MHI_P90_3D__month,TMIN_P85_2D,MHI_P90_3D,w05,month,4,duration+metric+percentile+window,,187198,79886,66353,120845,13533,0.3306,0.4969,35.45,83.06,0.4267,0.7868
TX,TMIN_P95_2D__month_pm7,MHI_P90_3D__w05,TMIN_P95_2D,MHI_P90_3D,month_pm7,w05,4,duration+metric+percentile+window,,56590,82824,34684,21906,48140,0.3312,0.4976,61.29,41.88,1.4636,0.821
TX,MHI_P90_2D__month_pm7,TMAX_P85_3D__w15,MHI_P90_2D,TMAX_P85_3D,month_pm7,w15,4,duration+metric+percentile+window,,99482,124812,55845,43637,68967,0.3315,0.498,56.14,44.74,1.2546,0.7026
TX,TMIN_P85_2D__month,MHI_P90_3D__w15,TMIN_P85_2D,MHI_P90_3D,month,w15,4,duration+metric+percentile+window,,182251,77785,65040,117211,12745,0.3335,0.5002,35.69,83.62,0.4268,0.7974
TX,MHI_P85_2D__w05,TMIN_P90_3D__month_pm7,MHI_P85_2D,TMIN_P90_3D,w05,month_pm7,4,duration+metric+percentile+window,,177271,87272,66698,110573,20574,0.3371,0.5043,37.62,76.43,0.4923,0.7853
TX,MHI_P90_2D__w15,TMAX_P85_3D__month_pm7,MHI_P90_2D,TMAX_P85_3D,w15,month_pm7,4,duration+metric+percentile+window,,110243,115678,56999,53244,58679,0.3374,0.5046,51.7,49.27,1.0493,0.7064
TX,TMAX_P85_2D__month_pm7,MHI_P90_3D__month,TMAX_P85_2D,MHI_P90_3D,month_pm7,month,4,duration+metric+percentile+window,,148222,79886,57561,90661,22325,0.3375,0.5047,38.83,72.05,0.539,0.7569
TX,TMIN_P85_2D__month_pm7,MHI_P90_3D__w15,TMIN_P85_2D,MHI_P90_3D,month_pm7,w15,4,duration+metric+percentile+window,,174134,77785,63657,110477,14128,0.3381,0.5054,36.56,81.84,0.4467,0.7863
TX,MHI_P90_2D__w05,TMAX_P85_3D__month_pm7,MHI_P90_2D,TMAX_P85_3D,w05,month_pm7,4,duration+metric+percentile+window,,116802,115678,58746,58056,56932,0.3381,0.5054,50.3,50.78,0.9904,0.7142
TX,TMIN_P85_2D__month,MHI_P90_3D__month_pm7,TMIN_P85_2D,MHI_P90_3D,month,month_pm7,4,duration+metric+percentile+window,,182251,71012,64247,118004,6765,0.3399,0.5074,35.25,90.47,0.3896,0.7753
TX,MHI_P90_2D__month,TMAX_P85_3D__w05,MHI_P90_2D,TMAX_P85_3D,month,w05,4,duration+metric+percentile+window,,110334,130118,60994,49340,69124,0.3399,0.5073,55.28,46.88,1.1793,0.6916
TX,TMIN_P85_2D__w15,MHI_P90_3D__month,TMIN_P85_2D,MHI_P90_3D,w15,month,4,duration+metric+percentile+window,,181444,79886,66340,115104,13546,0.3402,0.5077,36.56,83.04,0.4403,0.7812
TX,MHI_P90_2D__w15,TMAX_P85_3D__month,MHI_P90_2D,TMAX_P85_3D,w15,month,4,duration+metric+percentile+window,,110243,124531,59764,50479,64767,0.3415,0.5091,54.21,47.99,1.1296,0.6985
TX,TMIN_P85_2D__month,MHI_P90_3D__w05,TMIN_P85_2D,MHI_P90_3D,month,w05,4,duration+metric+percentile+window,,182251,82824,67584,114667,15240,0.3422,0.5099,37.08,81.6,0.4545,0.7997
TX,TMIN_P95_2D__month_pm7,MHI_P90_3D__w15,TMIN_P95_2D,MHI_P90_3D,month_pm7,w15,4,duration+metric+percentile+window,,56590,77785,34261,22329,43524,0.3422,0.5099,60.54,44.05,1.3745,0.8199
TX,MHI_P90_2D__month,TMAX_P85_3D__w15,MHI_P90_2D,TMAX_P85_3D,month,w15,4,duration+metric+percentile+window,,110334,124812,59956,50378,64856,0.3422,0.5099,54.34,48.04,1.1312,0.6911
TX,MHI_P95_2D__w15,TMIN_P90_3D__w05,MHI_P95_2D,TMIN_P90_3D,w15,w05,4,duration+metric+percentile+window,,52786,95876,37928,14858,57948,0.3425,0.5103,71.85,39.56,1.8163,0.7633
TX,MHI_P90_2D__w05,TMAX_P85_3D__month,MHI_P90_2D,TMAX_P85_3D,w05,month,4,duration+metric+percentile+window,,116802,124531,61672,55130,62859,0.3433,0.5111,52.8,49.52,1.0662,0.7077
TX,TMIN_P95_2D__month,MHI_P90_3D__w05,TMIN_P95_2D,MHI_P90_3D,month,w05,4,duration+metric+percentile+window,,61903,82824,37197,24706,45627,0.3459,0.514,60.09,44.91,1.338,0.8366
TX,TMIN_P85_2D__month_pm7,MHI_P90_3D__w05,TMIN_P85_2D,MHI_P90_3D,month_pm7,w05,4,duration+metric+percentile+window,,174134,82824,66060,108074,16764,0.346,0.5142,37.94,79.76,0.4756,0.7886
TX,MHI_P85_2D__w15,TMIN_P90_3D__month_pm7,MHI_P85_2D,TMIN_P90_3D,w15,month_pm7,4,duration+metric+percentile+window,,170894,87272,66529,104365,20743,0.3472,0.5154,38.93,76.23,0.5107,0.7836
TX,TMIN_P85_2D__w05,MHI_P90_3D__w15,TMIN_P85_2D,MHI_P90_3D,w05,w15,4,duration+metric+percentile+window,,187198,77785,68800,118398,8985,0.3507,0.5193,36.75,88.45,0.4155,0.8085
TX,MHI_P85_2D__w05,TMIN_P90_3D__month,MHI_P85_2D,TMIN_P90_3D,w05,month,4,duration+metric+percentile+window,,177271,93161,70364,106907,22797,0.3517,0.5204,39.69,75.53,0.5255,0.8088
TX,TMIN_P95_2D__month,MHI_P90_3D__w15,TMIN_P95_2D,MHI_P90_3D,month,w15,4,duration+metric+percentile+window,,61903,77785,36620,25283,41165,0.3553,0.5243,59.16,47.08,1.2566,0.8336
TX,TMIN_P95_2D__w05,MHI_P90_3D__month,TMIN_P95_2D,MHI_P90_3D,w05,month,4,duration+metric+percentile+window,,67525,79886,38706,28819,41180,0.3561,0.5251,57.32,48.45,1.1831,0.8154
TX,TMIN_P95_2D__w05,MHI_P90_3D__month_pm7,TMIN_P95_2D,MHI_P90_3D,w05,month_pm7,4,duration+metric+percentile+window,,67525,71012,36418,31107,34594,0.3566,0.5258,53.93,51.28,1.0516,0.8179
