county_fips,year,month,heatwave_events_started,heatwave_events_active,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48291,2019,9,2,2,9,11,0
48291,2019,10,1,1,6,6,0
48291,2019,12,1,1,2,2,0
48291,2020,1,1,1,2,2,0
48291,2020,3,1,1,4,4,0
48291,2020,5,1,1,2,2,0
48291,2020,10,1,1,2,2,0
48291,2020,11,1,1,2,2,0
48291,2021,9,1,1,2,2,0
48291,2021,12,3,3,9,13,0
48291,2022,1,0,1,9,2,0
48291,2022,2,1,1,3,3,0
48291,2022,3,1,1,3,3,0
48291,2022,5,2,2,3,5,0
48291,2022,6,2,2,12,14,0
48291,2022,7,2,2,4,7,0
48291,2022,11,1,1,4,4,0
48291,2022,12,1,1,6,6,0
48291,2023,2,1,1,9,8,0
48291,2023,3,2,3,9,5,0
48291,2023,6,3,3,4,8,0
48291,2023,7,2,2,18,14,0
48291,2023,8,1,2,18,26,0
48291,2023,9,2,2,7,10,0
48291,2023,10,1,1,2,2,0
48291,2023,11,1,1,3,3,0
48291,2024,2,1,1,3,3,0
48291,2024,5,1,1,2,2,0
48291,2024,10,2,2,4,7,0
48291,2024,11,1,1,2,2,0
48291,2024,12,1,1,2,2,0
48291,2025,2,1,1,6,6,0
48291,2025,3,3,3,3,7,0
48291,2025,10,2,2,5,8,0
48291,2025,11,3,3,4,8,0
48291,2025,12,2,2,4,7,1
48293,2015,1,1,1,2,2,2
48293,2015,12,1,1,2,2,2
48293,2016,1,1,1,2,2,2
48293,2016,3,1,1,2,2,2
48293,2016,11,1,1,2,2,2
48293,2016,12,1,1,2,2,2
48293,2017,1,1,1,2,2,2
48293,2017,2,3,3,2,6,6
48293,2017,3,1,1,2,2,2
48293,2017,11,1,1,2,2,2
48293,2018,5,1,1,6,6,6
48293,2018,7,1,1,5,5,5
48293,2019,10,1,1,6,6,6
48293,2020,3,1,1,3,3,3
48293,2020,12,1,1,2,2,2
48293,2021,12,3,3,9,15,15
48293,2022,1,0,1,9,1,1
48293,2022,3,1,1,3,3,3
48293,2022,5,1,1,2,2,0
48293,2022,6,1,1,4,4,0
48293,2022,7,2,2,5,8,0
48293,2022,11,1,1,2,2,0
48293,2022,12,1,1,5,5,0
48293,2023,1,3,3,2,6,0
48293,2023,2,1,1,3,3,0
48293,2023,7,3,3,4,7,0
48293,2023,8,3,4,11,23,0
48293,2023,9,1,1,4,4,0
48293,2023,10,2,2,4,6,0
48293,2024,2,1,1,2,2,0
48293,2024,3,1,1,2,2,0
48293,2024,10,1,1,2,2,0
48293,2024,11,1,1,2,2,0
48293,2024,12,1,1,3,3,0
48293,2025,2,1,1,3,3,0
48293,2025,3,1,1,2,2,0
48293,2025,12,1,1,2,2,0
48295,2015,1,2,2,3,5,0
48295,2015,2,1,1,3,3,0
48295,2015,8,1,1,2,2,0
48295,2015,9,1,1,2,2,0
48295,2015,10,1,1,2,2,0
48295,2015,12,1,1,2,2,0
48295,2016,1,1,1,2,2,0
48295,2016,2,1,1,2,2,0
48295,2016,10,1,1,2,2,0
48295,2016,11,1,1,3,3,0
48295,2017,1,1,1,2,2,0
48295,2017,2,2,2,3,5,1
48295,2017,3,1,1,2,2,0
48295,2017,12,1,1,2,2,0
48295,2018,5,1,1,3,3,0
48295,2019,1,1,1,2,2,0
48295,2019,8,2,2,2,4,0
48295,2019,9,1,1,2,2,0
48295,2019,12,1,1,3,3,0
48295,2020,3,1,1,2,2,0
48295,2020,10,1,1,5,5,0
48295,2021,6,1,1,3,3,0
48295,2021,9,1,1,3,3,0
48295,2021,10,1,1,2,2,0
48295,2021,11,2,2,2,4,0
48295,2021,12,3,3,3,8,0
48295,2022,4,1,1,2,2,0
48295,2022,5,2,2,2,4,0
48295,2022,6,2,2,3,5,0
48295,2022,7,3,3,3,7,0
48295,2023,9,1,1,4,4,0
48295,2023,11,1,1,2,2,0
48295,2024,1,1,1,2,2,0
48295,2024,2,2,2,4,6,0
48295,2024,4,1,1,2,2,0
48295,2024,8,2,2,3,6,0
48295,2024,9,1,1,2,2,0
48295,2024,10,2,2,2,4,0
48295,2024,11,1,1,2,2,0
48295,2025,2,1,1,2,2,0
48295,2025,3,2,2,4,6,0
48295,2025,10,1,1,2,2,0
48295,2025,11,1,1,3,3,0
48295,2025,12,1,1,6,6,0
48297,2015,10,1,1,3,3,0
48297,2015,12,1,1,2,2,0
48297,2016,11,1,1,2,2,0
48297,2017,1,2,2,3,5,0
48297,2017,2,4,4,3,9,0
48297,2017,6,1,1,2,2,0
48297,2017,11,1,1,5,5,0
48297,2018,3,1,1,2,2,0
48297,2019,12,1,1,2,2,0
48297,2020,3,1,1,2,2,0
48297,2021,12,4,4,5,11,0
48297,2022,1,0,1,2,1,0
48297,2022,3,1,1,2,2,0
48297,2022,5,3,3,3,7,0
48297,2022,6,1,1,3,3,0
48297,2022,7,1,1,3,3,0
48297,2023,1,1,1,3,3,0
48297,2023,2,2,2,3,4,0
48297,2023,3,0,1,3,2,0
48297,2023,6,2,2,8,12,0
48297,2023,7,1,1,5,5,0
48297,2023,8,2,2,11,15,0
48297,2023,9,2,2,5,8,0
48297,2024,2,1,1,3,3,0
48297,2024,5,2,2,2,4,0
48297,2024,8,1,1,3,3,0
48297,2024,10,1,1,10,10,0
48297,2024,11,2,2,4,7,0
48297,2024,12,1,1,3,3,0
48297,2025,2,1,1,4,4,0
48297,2025,3,2,2,4,6,0
48297,2025,4,1,1,2,2,0
48297,2025,5,2,2,4,8,0
48297,2025,8,3,3,3,7,0
48297,2025,9,2,2,3,5,0
48297,2025,10,4,4,5,16,0
48297,2025,11,2,2,10,13,0
48297,2025,12,1,1,7,7,0
48299,2015,8,1,1,4,4,0
48299,2015,9,1,1,2,2,0
48299,2015,10,1,1,5,5,0
48299,2015,12,2,2,3,5,0
48299,2016,1,1,1,2,2,0
48299,2016,3,1,1,2,2,0
48299,2016,11,1,1,2,2,0
48299,2017,2,1,1,2,2,0
48299,2017,11,1,1,5,5,0
48299,2018,5,1,1,7,7,0
48299,2018,6,1,1,2,2,0
48299,2018,7,1,1,8,8,0
48299,2018,11,1,1,2,2,0
48299,2019,10,1,1,6,6,0
48299,2019,12,1,1,2,2,0
48299,2020,3,1,1,2,2,0
48299,2020,5,1,1,2,2,0
48299,2020,7,1,1,5,5,0
48299,2020,8,1,1,3,3,0
48299,2020,12,1,1,2,2,0
48299,2021,12,4,4,4,10,0
48299,2022,1,0,1,4,1,0
48299,2022,2,1,1,2,2,0
48299,2022,3,1,1,3,3,0
48299,2022,5,3,3,7,16,0
48299,2022,6,2,2,3,6,0
48299,2022,7,2,2,7,10,0
48299,2023,1,2,2,2,4,0
48299,2023,2,1,1,2,2,0
48299,2023,6,2,2,5,9,0
48299,2023,7,1,1,11,11,0
48299,2023,8,3,3,14,22,0
48299,2023,9,1,1,10,10,0
48299,2023,11,1,1,2,2,0
48299,2024,2,1,1,3,3,0
48299,2024,8,1,1,3,3,0
48299,2024,10,1,1,4,4,0
48299,2024,11,1,1,2,2,0
48299,2024,12,2,2,2,4,0
48299,2025,2,3,3,3,7,0
48299,2025,3,2,2,4,8,0
48299,2025,4,1,1,2,2,0
48299,2025,5,2,2,5,7,0
48299,2025,10,1,1,3,3,0
48299,2025,11,2,2,4,8,0
48299,2025,12,1,1,7,7,0
48301,2015,8,1,1,5,5,5
48301,2015,12,1,1,3,3,3
48301,2016,1,1,1,2,2,2
48301,2016,2,1,1,3,3,3
48301,2016,7,2,2,4,7,7
48301,2016,10,1,1,2,2,2
48301,2016,11,1,1,2,2,2
48301,2017,1,1,1,3,3,3
48301,2017,2,2,2,2,4,4
48301,2017,3,1,1,7,7,7
48301,2017,6,1,1,3,3,3
48301,2017,9,1,1,2,2,2
48301,2017,11,1,1,5,5,5
48301,2017,12,1,1,2,2,2
48301,2018,3,1,1,3,3,3
48301,2018,5,1,1,8,6,6
48301,2018,6,0,1,8,2,2
48301,2018,7,1,1,5,5,5
48301,2019,8,3,3,7,12,12
48301,2020,3,1,1,3,3,3
48301,2020,4,1,1,2,2,2
48301,2020,5,1,1,3,3,3
48301,2020,7,1,1,7,7,7
48301,2020,8,2,2,5,8,8
48301,2020,10,1,1,3,3,3
48301,2020,11,1,1,3,3,3
48301,2021,10,1,1,4,4,4
48301,2021,11,1,1,2,2,2
48301,2021,12,4,4,5,13,13
48301,2022,3,1,1,4,4,4
48301,2022,4,1,1,2,2,2
48301,2022,5,3,3,6,11,11
48301,2022,6,1,1,3,3,3
48301,2022,7,1,1,3,3,3
48301,2022,8,1,1,2,2,2
48301,2023,1,2,2,2,4,4
48301,2023,6,1,1,10,10,10
48301,2023,7,2,2,4,8,8
48301,2023,8,2,2,13,16,16
48301,2023,9,2,2,10,13,13
48301,2023,11,1,1,3,3,3
48301,2023,12,1,1,2,2,2
48301,2024,2,2,2,3,5,5
48301,2024,4,1,1,2,2,2
48301,2024,5,2,2,2,4,4
48301,2024,8,2,2,5,7,7
48301,2024,10,1,1,5,5,5
48301,2025,2,2,2,6,8,8
48301,2025,3,1,1,2,2,2
48301,2025,4,1,1,2,2,2
48301,2025,10,1,1,2,2,2
48301,2025,11,2,2,5,8,8
48301,2025,12,1,1,7,7,7
48303,2015,2,1,1,2,2,0
48303,2015,8,1,1,2,2,0
48303,2015,12,1,1,2,2,0
48303,2016,1,1,1,2,2,0
48303,2016,2,1,1,3,3,0
48303,2016,7,2,2,4,6,0
48303,2016,10,1,1,2,2,0
48303,2016,11,1,1,2,2,0
48303,2017,2,2,2,2,4,0
48303,2017,3,2,2,3,5,0
48303,2017,11,2,2,2,4,0
48303,2017,12,1,1,2,2,0
48303,2018,1,1,1,2,2,0
48303,2018,2,1,1,2,2,0
48303,2018,3,1,1,2,2,0
48303,2018,4,1,1,2,2,0
48303,2018,5,3,3,4,8,0
48303,2018,6,0,1,4,1,0
48303,2018,7,1,1,2,2,0
48303,2019,4,2,2,2,4,0
48303,2019,8,3,3,4,8,0
48303,2020,3,1,1,2,2,0
48303,2020,5,1,1,2,2,0
48303,2020,7,1,1,4,4,0
48303,2020,8,1,1,5,5,0
48303,2020,10,3,3,3,8,0
48303,2020,11,1,1,2,2,0
48303,2020,12,1,1,2,2,0
48303,2021,10,1,1,3,3,0
48303,2021,11,1,1,2,2,0
48303,2021,12,3,3,3,7,0
48303,2022,3,1,1,3,3,0
48303,2022,4,1,1,2,2,0
48303,2022,5,1,1,2,2,0
48303,2022,6,1,1,2,2,0
48303,2022,7,1,1,3,3,0
48303,2022,8,1,1,2,2,0
48303,2023,6,2,2,3,5,0
48303,2023,7,2,2,2,4,0
48303,2023,8,3,3,6,12,0
48303,2023,9,2,2,8,10,0
48303,2023,11,1,1,3,3,0
48303,2024,2,2,2,2,4,0
48303,2024,8,2,2,5,7,0
48303,2024,10,3,3,4,8,0
48303,2025,2,3,3,3,7,0
48303,2025,4,1,1,2,2,0
48303,2025,8,1,1,3,3,0
48303,2025,10,1,1,3,3,0
48303,2025,11,2,2,3,5,0
48303,2025,12,2,2,6,8,0
48305,2015,1,1,1,2,2,0
48305,2015,3,1,1,2,2,0
48305,2015,12,1,1,2,2,0
48305,2016,1,1,1,2,2,0
48305,2016,2,1,1,3,3,0
48305,2016,7,1,1,4,4,0
48305,2016,11,1,1,2,2,0
48305,2017,2,2,2,3,5,0
48305,2017,3,1,1,3,3,0
48305,2017,9,1,1,2,2,0
48305,2017,11,1,1,2,2,0
48305,2018,1,1,1,2,2,0
48305,2018,3,1,1,2,2,0
48305,2018,4,1,1,2,2,0
48305,2018,5,3,3,4,6,0
48305,2018,6,0,1,4,2,0
48305,2018,7,1,1,5,5,0
48305,2019,7,1,1,2,2,0
48305,2019,8,2,2,4,6,0
48305,2020,3,1,1,2,2,0
48305,2020,5,1,1,2,2,0
48305,2020,7,1,1,7,7,0
48305,2020,8,1,1,4,4,0
48305,2020,10,1,1,2,2,0
48305,2020,11,1,1,2,2,0
48305,2020,12,1,1,2,2,0
48305,2021,10,1,1,3,3,0
48305,2021,11,1,1,2,2,0
48305,2021,12,3,3,4,9,0
48305,2022,3,1,1,3,3,0
48305,2022,4,2,2,2,4,0
48305,2022,5,3,3,3,7,0
48305,2022,6,1,1,2,2,0
48305,2022,7,1,1,3,3,0
48305,2022,8,1,1,2,2,0
48305,2022,12,1,1,2,2,0
48305,2023,6,2,2,3,5,0
48305,2023,7,2,2,3,5,0
48305,2023,8,3,3,6,12,0
48305,2023,9,2,2,5,7,0
48305,2023,11,1,1,3,3,0
48305,2024,2,2,2,2,4,0
48305,2024,5,1,1,3,3,0
48305,2024,8,2,2,4,6,0
48305,2024,10,2,2,5,7,0
48305,2025,2,3,3,3,7,0
48305,2025,4,1,1,2,2,0
48305,2025,10,1,1,2,2,0
48305,2025,11,2,2,3,5,0
48305,2025,12,3,3,3,7,0
48307,2015,1,1,1,2,2,0
48307,2015,3,1,1,2,2,0
48307,2015,8,2,2,2,4,0
48307,2015,9,1,1,3,3,0
48307,2015,10,2,2,2,4,0
48307,2015,12,1,1,2,2,0
48307,2016,1,1,1,3,2,0
48307,2016,2,0,1,3,1,0
48307,2016,3,1,1,3,3,0
48307,2017,2,1,1,2,2,0
48307,2017,11,1,1,6,6,0
48307,2018,5,1,1,2,2,0
48307,2018,7,1,1,6,6,0
48307,2019,12,1,1,2,2,0
48307,2020,5,1,1,2,2,0
48307,2020,8,2,2,3,5,0
48307,2021,12,3,3,4,9,0
48307,2022,3,1,1,2,2,0
48307,2022,5,2,2,3,6,0
48307,2022,6,1,1,2,2,0
48307,2022,7,1,1,2,2,0
48307,2023,1,1,1,2,2,0
48307,2023,2,1,1,2,2,0
48307,2023,6,2,2,5,8,0
48307,2023,7,2,2,2,4,0
48307,2023,8,2,2,5,7,0
48307,2023,9,2,2,5,7,0
48307,2024,2,2,2,3,5,0
48307,2024,5,2,2,4,7,0
48307,2024,7,1,1,2,2,0
48307,2024,8,1,1,3,3,0
48307,2024,10,1,1,4,4,0
48307,2024,12,2,2,2,4,0
48307,2025,2,3,3,3,8,0
48307,2025,3,2,2,2,4,0
48307,2025,4,1,1,3,3,0
48307,2025,10,1,1,2,2,2
48307,2025,11,1,1,5,5,0
48307,2025,12,1,1,3,3,3
48309,2015,1,1,1,2,2,0
48309,2015,3,1,1,2,2,0
48309,2015,8,1,1,3,3,0
48309,2015,10,1,1,6,6,0
48309,2015,12,2,2,2,4,0
48309,2016,1,1,1,2,2,0
48309,2016,3,1,1,2,2,0
48309,2016,11,2,2,2,4,0
48309,2016,12,1,1,2,2,0
48309,2017,1,2,2,3,4,0
48309,2017,2,3,4,2,7,0
48309,2017,3,1,1,4,4,0
48309,2017,4,1,1,2,2,0
48309,2017,7,1,1,2,2,0
48309,2017,11,1,1,5,5,0
48309,2018,5,2,2,6,8,0
48309,2018,6,2,2,8,8,0
48309,2018,7,2,3,9,16,0
48309,2019,9,1,1,4,4,0
48309,2019,10,1,1,6,6,0
48309,2020,3,1,1,4,4,0
48309,2020,4,1,1,2,2,0
48309,2020,5,1,1,2,2,0
48309,2020,8,2,2,5,7,0
48309,2020,12,1,1,3,3,0
48309,2021,3,1,1,2,2,0
48309,2021,12,4,4,9,18,0
48309,2022,1,1,2,9,3,0
48309,2022,3,1,1,4,4,0
48309,2022,4,1,1,2,2,0
48309,2022,5,3,3,9,18,0
48309,2022,6,2,2,9,18,0
48309,2022,7,2,2,15,21,0
48309,2022,8,1,1,2,2,0
48309,2022,9,1,1,2,2,0
48309,2022,12,2,2,5,6,0
48309,2023,1,2,3,4,8,0
48309,2023,2,2,2,3,3,0
48309,2023,3,0,1,3,2,0
48309,2023,6,1,1,5,5,0
48309,2023,7,4,4,16,15,0
48309,2023,8,2,3,16,23,0
48309,2023,9,1,1,10,10,0
48309,2023,11,1,1,2,2,0
48309,2024,1,1,1,2,2,0
48309,2024,2,1,1,3,3,0
48309,2024,3,1,1,2,2,0
48309,2024,5,1,1,3,3,0
48309,2024,6,1,1,2,2,0
48309,2024,8,1,1,4,4,0
48309,2024,9,1,1,2,2,0
48309,2024,10,2,2,7,11,0
48309,2024,11,1,1,2,2,0
48309,2024,12,1,1,4,4,0
48309,2025,2,2,2,3,6,0
48309,2025,3,1,1,3,3,0
48309,2025,5,1,1,3,3,0
48309,2025,11,2,2,7,11,0
48309,2025,12,1,1,7,7,0
48311,2015,10,1,1,2,2,0
48311,2015,12,1,1,2,2,0
48311,2016,8,1,1,2,2,0
48311,2016,11,1,1,3,3,0
48311,2016,12,1,1,2,2,0
48311,2017,1,1,1,3,3,0
48311,2017,2,3,3,3,7,0
48311,2017,4,1,1,2,2,0
48311,2017,6,2,2,2,4,0
48311,2017,7,1,1,2,2,0
48311,2017,11,1,1,6,6,0
48311,2017,12,1,1,2,2,0
48311,2018,3,1,1,2,2,0
48311,2018,5,1,1,2,2,0
48311,2018,7,1,1,2,2,0
48311,2019,6,1,1,2,2,0
48311,2019,8,1,1,2,2,0
48311,2019,9,1,1,2,2,0
48311,2019,10,1,1,2,2,0
48311,2019,12,1,1,2,2,0
48311,2020,1,1,1,2,2,0
48311,2020,3,3,3,2,6,0
48311,2020,10,1,1,2,2,0
48311,2021,4,1,1,2,2,0
48311,2021,12,5,5,4,12,0
48311,2022,1,0,1,3,2,0
48311,2022,2,1,1,2,2,0
48311,2022,3,1,1,2,2,0
48311,2022,4,1,1,2,2,0
48311,2022,5,2,2,3,5,0
48311,2022,6,1,1,2,2,0
48311,2022,7,2,2,4,6,0
48311,2022,8,1,1,2,2,0
48311,2023,1,1,1,3,3,0
48311,2023,2,1,1,2,2,0
48311,2023,3,2,2,2,4,0
48311,2023,6,2,2,8,11,0
48311,2023,7,3,3,2,6,0
48311,2023,8,1,1,16,16,0
48311,2023,9,3,3,4,8,0
48311,2024,2,1,1,2,2,0
48311,2024,5,2,2,2,4,0
48311,2024,8,1,1,3,3,0
48311,2024,10,2,2,2,4,0
48311,2024,11,1,1,3,3,0
48311,2024,12,1,1,3,3,0
48311,2025,2,1,1,3,3,0
48311,2025,3,1,1,3,3,0
48311,2025,5,1,1,3,3,0
48311,2025,9,1,1,3,3,0
48311,2025,10,1,1,2,2,0
48311,2025,11,2,2,2,4,0
48311,2025,12,1,1,3,3,0
48313,2015,1,1,1,2,2,0
48313,2015,8,1,1,3,3,0
48313,2017,1,1,1,2,2,0
48313,2017,2,3,3,2,6,0
48313,2017,11,1,1,5,5,0
48313,2018,7,1,1,2,2,0
48313,2018,11,1,1,2,2,0
48313,2019,9,1,1,3,3,0
48313,2019,10,1,1,7,7,1
48313,2020,3,1,1,3,3,0
48313,2020,11,1,1,2,2,0
48313,2021,12,3,3,3,5,0
48313,2022,1,0,1,3,2,0
48313,2022,6,1,1,2,2,0
48313,2022,7,2,2,5,8,1
48313,2022,11,1,1,2,2,0
48313,2023,8,2,2,4,8,2
48313,2023,9,1,1,4,4,1
48313,2023,10,1,1,2,2,0
48313,2023,12,1,1,2,2,0
48313,2024,2,1,1,2,2,0
48313,2024,10,2,2,2,4,1
48313,2024,11,1,1,2,2,0
48313,2024,12,1,1,2,2,0
48313,2025,2,1,1,3,3,0
48313,2025,3,1,1,2,2,0
48313,2025,12,1,1,3,3,0
48315,2015,1,1,1,2,2,1
48315,2015,7,1,1,2,1,0
48315,2015,8,1,2,4,5,2
48315,2015,10,2,2,5,8,0
48315,2015,12,3,3,2,6,0
48315,2016,1,1,1,3,2,0
48315,2016,2,1,2,3,3,0
48315,2016,3,1,1,2,2,0
48315,2016,11,1,1,3,3,0
48315,2016,12,1,1,3,3,0
48315,2017,1,2,2,2,4,0
48315,2017,3,1,1,3,3,0
48315,2017,10,2,2,3,5,1
48315,2017,11,1,1,5,5,0
48315,2017,12,1,1,3,3,0
48315,2018,2,1,1,2,2,0
48315,2018,3,1,1,2,2,0
48315,2018,5,1,1,6,6,0
48315,2018,7,1,1,4,4,0
48315,2019,9,1,1,5,5,0
48315,2019,10,1,1,4,4,0
48315,2019,12,1,1,2,2,0
48315,2020,3,1,1,4,4,0
48315,2020,4,1,1,2,2,0
48315,2020,12,1,1,2,2,0
48315,2021,2,1,1,2,2,0
48315,2021,12,3,3,6,10,0
48315,2022,1,1,1,2,2,0
48315,2022,6,1,1,3,3,0
48315,2022,7,2,2,2,4,0
48315,2022,11,1,1,2,2,0
48315,2022,12,1,1,3,3,0
48315,2023,1,1,1,2,2,0
48315,2023,2,1,1,3,3,0
48315,2023,8,4,4,5,14,0
48315,2023,9,1,1,3,3,1
48315,2023,10,1,1,2,2,0
48315,2024,2,2,2,3,5,0
48315,2024,10,2,2,2,4,0
48315,2024,12,1,1,2,2,0
48315,2025,2,1,1,4,4,0
48315,2025,11,1,1,2,2,0
48315,2025,12,1,1,3,3,1
48317,2015,3,2,2,2,4,4
48317,2015,8,1,1,5,5,5
48317,2015,12,1,1,3,3,3
48317,2016,1,1,1,2,2,2
48317,2016,2,1,1,3,3,3
48317,2016,7,2,2,3,5,5
48317,2016,10,1,1,3,3,3
48317,2016,11,1,1,2,2,2
48317,2017,1,1,1,3,3,3
48317,2017,2,2,2,2,4,4
48317,2017,3,1,1,6,6,6
48317,2017,6,1,1,2,2,2
48317,2017,9,2,2,2,4,4
48317,2017,11,1,1,5,5,5
48317,2018,3,1,1,4,4,4
48317,2018,5,1,1,8,6,6
48317,2018,6,0,1,8,2,2
48317,2018,7,1,1,5,5,5
48317,2019,8,3,3,5,11,11
48317,2020,3,1,1,3,3,3
48317,2020,5,2,2,3,5,5
48317,2020,7,1,1,8,8,8
48317,2020,8,2,2,6,9,9
48317,2020,10,2,2,3,5,5
48317,2020,11,1,1,2,2,2
48317,2020,12,1,1,2,2,2
48317,2021,4,1,1,2,2,2
48317,2021,10,1,1,4,4,4
48317,2021,12,4,4,5,14,14
48317,2022,3,1,1,4,4,4
48317,2022,5,3,3,6,12,12
48317,2022,6,1,1,3,3,3
48317,2022,7,2,2,3,5,5
48317,2022,8,1,1,3,3,3
48317,2023,1,2,2,2,4,4
48317,2023,2,1,1,2,2,2
48317,2023,6,2,2,6,10,10
48317,2023,7,2,2,4,7,7
48317,2023,8,2,2,13,18,18
48317,2023,9,2,2,10,12,12
48317,2023,11,1,1,3,3,3
48317,2024,2,2,2,3,6,6
48317,2024,4,1,1,2,2,2
48317,2024,5,1,1,2,2,2
48317,2024,8,2,2,6,8,8
48317,2024,10,1,1,5,5,5
48317,2025,2,2,2,3,5,5
48317,2025,3,1,1,2,2,2
48317,2025,4,1,1,2,2,2
48317,2025,10,1,1,2,2,2
48317,2025,11,2,2,6,10,10
48317,2025,12,1,1,6,6,6
48319,2015,3,1,1,2,2,0
48319,2015,7,1,1,2,2,0
48319,2015,8,1,1,3,3,0
48319,2015,9,1,1,2,2,0
48319,2015,10,1,1,4,4,0
48319,2015,12,1,1,3,3,0
48319,2016,1,1,1,2,2,0
48319,2016,8,1,1,2,2,0
48319,2016,9,1,1,2,2,0
48319,2016,11,1,1,2,2,0
48319,2017,2,1,1,2,2,0
48319,2017,7,1,1,2,2,0
48319,2017,9,1,1,2,2,0
48319,2017,11,1,1,5,5,0
48319,2018,3,1,1,2,2,0
48319,2018,5,1,1,6,6,0
48319,2018,6,2,2,2,4,0
48319,2018,7,3,3,8,13,0
48319,2018,11,1,1,2,2,0
48319,2019,10,2,2,6,8,0
48319,2019,12,1,1,2,2,0
48319,2020,3,1,1,2,2,0
48319,2020,5,2,2,2,4,0
48319,2020,7,1,1,5,5,0
48319,2020,8,2,2,3,6,0
48319,2020,10,1,1,3,3,0
48319,2020,12,1,1,2,2,0
48319,2021,4,1,1,2,2,0
48319,2021,9,1,1,3,3,0
48319,2021,12,4,4,5,13,0
48319,2022,1,0,1,4,1,0
48319,2022,3,1,1,3,3,0
48319,2022,4,1,1,3,3,0
48319,2022,5,3,3,9,15,0
48319,2022,6,3,3,6,11,0
48319,2022,7,4,4,9,17,0
48319,2022,8,1,1,2,2,0
48319,2022,11,1,1,3,3,0
48319,2023,1,2,2,2,4,0
48319,2023,2,2,2,2,4,0
48319,2023,4,1,1,2,2,0
48319,2023,6,2,2,7,13,0
48319,2023,7,2,2,16,17,0
48319,2023,8,2,3,16,24,0
48319,2023,9,2,2,9,12,0
48319,2023,10,2,2,2,4,0
48319,2023,11,1,1,2,2,0
48319,2024,2,2,2,3,6,0
48319,2024,5,1,1,2,2,0
48319,2024,8,1,1,5,5,0
48319,2024,10,1,1,7,7,0
48319,2024,12,1,1,2,2,0
48319,2025,2,3,3,3,8,0
48319,2025,3,3,3,4,9,0
48319,2025,4,2,2,2,4,0
48319,2025,5,2,2,5,8,0
48319,2025,10,1,1,3,3,0
48319,2025,11,2,2,6,10,0
48319,2025,12,1,1,3,3,0
48321,2015,4,1,1,2,2,0
48321,2015,7,1,1,5,3,0
48321,2015,8,1,2,7,9,0
48321,2015,12,1,1,5,5,0
48321,2016,6,1,1,2,2,0
48321,2016,7,1,1,3,3,0
48321,2016,11,1,1,5,5,0
48321,2016,12,1,1,4,4,0
48321,2017,1,2,2,7,9,0
48321,2017,2,4,4,4,10,0
48321,2017,3,3,4,5,10,0
48321,2017,10,1,1,2,2,0
48321,2017,11,2,2,6,8,0
48321,2017,12,2,2,3,6,0
48321,2018,2,2,2,7,12,0
48321,2018,3,1,2,6,3,0
48321,2018,5,2,2,7,10,0
48321,2018,7,1,1,3,3,0
48321,2018,8,1,1,2,2,0
48321,2018,10,1,1,3,3,0
48321,2018,11,1,1,3,3,0
48321,2018,12,1,1,2,2,0
48321,2019,4,1,1,2,2,0
48321,2019,6,1,1,2,2,0
48321,2019,7,1,1,3,3,0
48321,2019,8,1,1,2,2,0
48321,2019,9,2,2,2,4,0
48321,2019,10,1,1,7,7,0
48321,2020,1,1,1,3,3,0
48321,2020,2,1,1,2,2,0
48321,2020,3,2,2,8,11,0
48321,2020,4,4,4,4,10,0
48321,2020,6,1,1,2,2,0
48321,2020,11,1,1,3,3,0
48321,2021,1,1,1,2,2,0
48321,2021,3,1,1,2,2,0
48321,2021,6,1,1,2,2,0
48321,2021,12,3,3,6,13,0
48321,2022,1,0,1,6,1,0
48321,2022,5,4,4,3,11,0
48321,2022,6,2,2,13,15,0
48321,2022,7,2,2,7,11,0
48321,2022,11,1,1,2,2,0
48321,2022,12,1,1,6,6,0
48321,2023,1,2,2,7,9,0
48321,2023,2,1,1,9,8,0
48321,2023,3,2,3,9,11,0
48321,2023,7,1,1,38,17,0
48321,2023,8,1,2,38,29,0
48321,2023,9,1,2,21,16,0
48321,2023,10,1,1,3,3,0
48321,2024,3,1,1,2,2,0
48321,2024,4,1,1,2,2,0
48321,2024,5,1,1,7,7,0
48321,2024,8,1,1,2,2,0
48321,2024,10,3,3,4,9,0
48321,2024,11,2,2,3,6,0
48321,2024,12,1,1,4,4,0
48321,2025,1,1,1,2,2,0
48321,2025,2,1,1,7,7,0
48321,2025,3,2,2,3,5,0
48321,2025,5,1,1,4,4,0
48321,2025,10,2,2,3,6,0
48321,2025,11,2,2,2,4,0
48321,2025,12,1,1,7,7,0
48323,2016,11,1,1,2,2,0
48323,2017,2,1,1,2,2,0
48323,2017,3,1,1,2,2,0
48323,2018,3,1,1,2,2,0
48323,2018,5,2,2,6,8,0
48323,2021,12,4,4,3,8,8
48323,2022,1,0,1,3,1,1
48323,2023,6,1,1,2,2,2
48323,2023,8,2,2,9,12,12
48323,2023,9,1,1,5,5,5
48323,2024,2,1,1,2,2,2
48323,2024,8,1,1,2,2,2
48323,2025,11,2,2,3,5,5
48323,2025,12,1,1,6,6,6
48325,2015,8,1,1,3,3,0
48325,2015,9,1,1,2,2,0
48325,2015,10,1,1,4,4,0
48325,2016,1,1,1,2,1,0
48325,2016,2,0,1,2,1,0
48325,2016,3,1,1,2,2,0
48325,2016,10,1,1,3,3,0
48325,2016,11,2,2,3,5,0
