event_id,county_fips,county_name,event_start_date,event_end_date,event_duration_days,peak_hi_proxy_f,mean_hi_proxy_f,peak_exceedance_f,cumulative_exceedance_f,definition_id,construct_label,reference_method
48_141_2020_010_HI85_2D_FIXED7914,48141,El Paso,2020-08-20,2020-08-23,4.0,97.93193136898392,97.5257195994325,1.6786868138657098,5.252388092869822,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2020_011_HI85_2D_FIXED7914,48141,El Paso,2020-08-28,2020-08-29,2.0,98.67404157764284,97.13754941860208,3.332558201370162,3.531145084410923,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2020_012_HI85_2D_FIXED7914,48141,El Paso,2020-09-25,2020-09-27,3.0,90.56787601327356,90.32734324295792,1.2932764044520297,3.1450994602543574,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2020_013_HI85_2D_FIXED7914,48141,El Paso,2020-10-13,2020-10-14,2.0,86.98459248054111,85.85290133821877,2.5943881978656123,2.5945832567853984,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2020_014_HI85_2D_FIXED7914,48141,El Paso,2020-10-17,2020-10-22,6.0,84.57229507588738,83.95915394994971,1.9496375794233956,6.246191905669193,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2020_015_HI85_2D_FIXED7914,48141,El Paso,2020-10-24,2020-10-25,2.0,84.67642871441724,83.29352761935203,3.2216540943278886,3.4813776913404837,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2020_016_HI85_2D_FIXED7914,48141,El Paso,2020-11-04,2020-11-07,4.0,82.21529779086289,81.29344156755947,3.662460790899601,10.001402634095044,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2020_017_HI85_2D_FIXED7914,48141,El Paso,2020-11-19,2020-11-21,3.0,82.64848577801645,81.43846790414237,9.016197892766456,24.59941875942711,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2021_001_HI85_2D_FIXED7914,48141,El Paso,2021-04-02,2021-04-06,5.0,87.58746024379508,84.1473164535048,6.116177179743772,14.114710156585005,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2021_002_HI85_2D_FIXED7914,48141,El Paso,2021-05-06,2021-05-07,2.0,91.42886258730148,89.82260427703119,3.6960867519985214,4.408398390578341,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2021_003_HI85_2D_FIXED7914,48141,El Paso,2021-06-10,2021-06-12,3.0,99.81340839836282,98.10105727220828,3.298401601219794,5.261711709056911,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2021_004_HI85_2D_FIXED7914,48141,El Paso,2021-06-20,2021-06-25,6.0,100.84291506911552,99.12681395364035,3.2314135016005423,7.225149693609865,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2021_005_HI85_2D_FIXED7914,48141,El Paso,2021-09-16,2021-09-20,5.0,92.86027954074405,92.08342583425454,2.113623060222352,5.509428002105452,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2021_006_HI85_2D_FIXED7914,48141,El Paso,2021-10-08,2021-10-09,2.0,88.22911611377862,87.7645270173359,2.085765461275855,2.9951733904695317,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2021_007_HI85_2D_FIXED7914,48141,El Paso,2021-10-21,2021-10-22,2.0,83.49246590350477,83.44368445499384,1.4344021556234594,2.3963450132006443,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_001_HI85_2D_FIXED7914,48141,El Paso,2022-03-26,2022-03-28,3.0,82.9839056039704,82.41481604388262,2.951050891822817,7.23140963933885,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_002_HI85_2D_FIXED7914,48141,El Paso,2022-04-02,2022-04-03,2.0,81.55112926476004,81.36948445828547,0.5020179009416808,0.5328995976661588,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_003_HI85_2D_FIXED7914,48141,El Paso,2022-04-18,2022-04-22,5.0,87.22115024626102,86.59490673263353,3.2058227887573594,12.422281604214433,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_004_HI85_2D_FIXED7914,48141,El Paso,2022-05-07,2022-05-08,2.0,88.6578724007961,88.2969855258174,0.9250965654931349,0.9395684610989008,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_005_HI85_2D_FIXED7914,48141,El Paso,2022-05-10,2022-05-11,2.0,91.44938795388062,90.79786146423449,2.651435525906848,4.2449109356626025,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_006_HI85_2D_FIXED7914,48141,El Paso,2022-05-15,2022-05-16,2.0,91.98747429775604,91.58606126530921,2.0757023552679925,3.6149909247939718,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_007_HI85_2D_FIXED7914,48141,El Paso,2022-05-27,2022-05-28,2.0,94.25774445120268,94.14519319864422,1.5430069388077357,2.652955623025562,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_008_HI85_2D_FIXED7914,48141,El Paso,2022-06-07,2022-06-08,2.0,99.2413391822332,98.16052815636598,3.4186726050744767,4.923290106070155,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_009_HI85_2D_FIXED7914,48141,El Paso,2022-06-10,2022-06-13,4.0,100.07841366543434,99.32855100554625,3.7104603070701216,11.599645097421572,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_010_HI85_2D_FIXED7914,48141,El Paso,2022-07-19,2022-07-21,3.0,102.84918283547614,101.45314072149608,4.321906914484373,8.789802519444436,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_011_HI85_2D_FIXED7914,48141,El Paso,2022-08-01,2022-08-05,5.0,99.67205866681192,98.98374400716565,1.8422108400330899,6.457536806944091,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_012_HI85_2D_FIXED7914,48141,El Paso,2022-08-28,2022-08-29,2.0,96.1933025036538,95.86358652493703,0.7908321271332426,0.9832192970808222,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2022_013_HI85_2D_FIXED7914,48141,El Paso,2022-11-08,2022-11-09,2.0,80.35138844127695,80.1866124922791,2.3826918992769492,4.007895205980532,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2023_001_HI85_2D_FIXED7914,48141,El Paso,2023-04-11,2023-04-13,3.0,84.23961850114658,83.58278964720428,1.6448003512702911,2.9362769071161807,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2023_002_HI85_2D_FIXED7914,48141,El Paso,2023-06-21,2023-06-25,5.0,99.8133148473852,98.70144948323278,1.8404783793791069,3.583014955446629,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2023_003_HI85_2D_FIXED7914,48141,El Paso,2023-06-27,2023-06-28,2.0,99.930758257227,99.6696113579103,1.5484167331220249,2.6253213873607137,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2023_004_HI85_2D_FIXED7914,48141,El Paso,2023-07-05,2023-07-14,10.0,103.15697317405886,101.8614351233585,4.436020584864906,31.29700971579537,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2023_005_HI85_2D_FIXED7914,48141,El Paso,2023-08-04,2023-08-07,4.0,103.15281146717044,102.0399498836875,5.702506780648861,18.19080362416973,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2023_006_HI85_2D_FIXED7914,48141,El Paso,2023-08-09,2023-08-11,3.0,99.45308851329524,98.5735047725967,2.263002132921102,4.389499349310725,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2023_007_HI85_2D_FIXED7914,48141,El Paso,2023-09-06,2023-09-11,6.0,97.13977338482756,95.8332371418886,3.566145128444191,15.24004587640816,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2023_008_HI85_2D_FIXED7914,48141,El Paso,2023-09-22,2023-09-30,9.0,93.09155664538302,91.03875175093489,3.0434359603315784,15.773909642425437,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2023_009_HI85_2D_FIXED7914,48141,El Paso,2023-10-17,2023-10-20,4.0,85.61106298275271,84.46741232985367,2.1158046584185684,4.8519414221727,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2023_010_HI85_2D_FIXED7914,48141,El Paso,2023-11-05,2023-11-08,4.0,83.49284261534429,82.23947947171989,4.810391461453392,14.463684934565151,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_001_HI85_2D_FIXED7914,48141,El Paso,2024-04-13,2024-04-15,3.0,83.74152683980675,83.44257583818332,0.8117828920651249,1.565371524445851,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_002_HI85_2D_FIXED7914,48141,El Paso,2024-04-23,2024-04-24,2.0,86.50320262552123,86.2507831166966,1.7327282465732168,2.845503486423226,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_003_HI85_2D_FIXED7914,48141,El Paso,2024-06-06,2024-06-07,2.0,99.1234124679795,98.68734023394532,3.54831283847642,6.341572435616698,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_004_HI85_2D_FIXED7914,48141,El Paso,2024-06-12,2024-06-14,3.0,100.66453444771484,99.78328808263684,3.7508696436805593,9.248093829537837,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_005_HI85_2D_FIXED7914,48141,El Paso,2024-06-23,2024-06-26,4.0,105.47173064367148,101.73789946117527,7.190862126781909,14.429915994250152,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_006_HI85_2D_FIXED7914,48141,El Paso,2024-06-28,2024-06-29,2.0,103.5998103743852,102.07739558691489,5.1664187278889955,7.339058003228601,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_007_HI85_2D_FIXED7914,48141,El Paso,2024-07-28,2024-07-30,3.0,101.37891999856146,100.8913236857843,3.3604415491271027,8.33446510213696,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_008_HI85_2D_FIXED7914,48141,El Paso,2024-08-01,2024-08-02,2.0,100.26020061478332,99.65156017749308,2.464264374465259,3.6773362878892897,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_009_HI85_2D_FIXED7914,48141,El Paso,2024-08-11,2024-08-12,2.0,98.3294496663459,97.70474319936027,1.3354490311190403,1.3831669844780379,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_010_HI85_2D_FIXED7914,48141,El Paso,2024-08-15,2024-08-23,9.0,99.92238299271418,98.62167000936934,3.1364424636449257,19.042318962254484,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_011_HI85_2D_FIXED7914,48141,El Paso,2024-09-13,2024-09-14,2.0,92.85731866937324,92.70213564498468,0.9432038655356223,1.3405566351455889,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_012_HI85_2D_FIXED7914,48141,El Paso,2024-09-16,2024-09-17,2.0,94.82098035107532,94.03904345174966,3.5983297383280757,5.439139638774222,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_013_HI85_2D_FIXED7914,48141,El Paso,2024-09-19,2024-09-21,3.0,92.74408641438212,92.1269468614446,1.997429933860431,4.679536274045049,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_014_HI85_2D_FIXED7914,48141,El Paso,2024-09-26,2024-09-28,3.0,92.210737785259,90.38576721527073,3.1069359569636106,3.9142133181498906,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_015_HI85_2D_FIXED7914,48141,El Paso,2024-10-09,2024-10-12,4.0,86.8329578663121,86.59268397482593,1.3286522851942948,3.8783940409896758,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_016_HI85_2D_FIXED7914,48141,El Paso,2024-10-22,2024-10-24,3.0,86.86322468766592,85.262348736629,5.212321760391703,10.239924988407509,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2024_017_HI85_2D_FIXED7914,48141,El Paso,2024-10-26,2024-10-29,4.0,86.53192623526817,84.85885612035942,5.973695633979105,16.502371567768435,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2025_001_HI85_2D_FIXED7914,48141,El Paso,2025-03-25,2025-03-28,4.0,82.50308215390268,81.78317250665445,2.552128983826705,7.527861329181263,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2025_002_HI85_2D_FIXED7914,48141,El Paso,2025-04-10,2025-04-14,5.0,87.56366569289963,85.5965465924575,4.968847543023344,14.898167610916332,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2025_003_HI85_2D_FIXED7914,48141,El Paso,2025-04-16,2025-04-17,2.0,88.00232345193257,87.76203401825528,4.592783405050639,8.599817117278818,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2025_004_HI85_2D_FIXED7914,48141,El Paso,2025-05-22,2025-05-23,2.0,92.39363899519488,92.11032987392045,0.5972837469273031,0.9390565685742018,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2025_005_HI85_2D_FIXED7914,48141,El Paso,2025-06-12,2025-06-17,6.0,100.1337013330892,98.7153721130175,2.903907300822013,10.587916299053148,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2025_006_HI85_2D_FIXED7914,48141,El Paso,2025-06-19,2025-06-20,2.0,98.9363653245844,98.52375658282865,1.3248637570694228,1.8491377444713208,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2025_007_HI85_2D_FIXED7914,48141,El Paso,2025-07-05,2025-07-06,2.0,99.07520280788704,99.03418911160207,0.33141548537915355,0.6266786841077021,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2025_008_HI85_2D_FIXED7914,48141,El Paso,2025-08-06,2025-08-10,5.0,99.63840611890838,98.07175975396916,2.448319738534238,3.8982214526300822,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2025_009_HI85_2D_FIXED7914,48141,El Paso,2025-08-28,2025-08-29,2.0,97.0107493460988,96.56168714153424,1.608278969578251,2.3794205302752545,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2025_010_HI85_2D_FIXED7914,48141,El Paso,2025-09-21,2025-09-23,3.0,92.04364712781812,91.37136904844301,1.6916415511365415,3.5134311091609476,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_141_2025_011_HI85_2D_FIXED7914,48141,El Paso,2025-10-14,2025-10-15,2.0,85.5794740855397,85.22889404796828,1.2960112356194173,1.7841209633407686,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_001_HI85_2D_FIXED7914,48201,Harris (Houston),2015-03-03,2015-03-04,2.0,82.84122130118925,81.82302163522024,4.283933490589277,6.653219351040505,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_002_HI85_2D_FIXED7914,48201,Harris (Houston),2015-03-17,2015-03-18,2.0,81.68402054471352,81.5998481953342,1.5633298045841713,3.028794787382708,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_003_HI85_2D_FIXED7914,48201,Harris (Houston),2015-03-30,2015-03-31,2.0,83.04531293285956,83.01895773095444,0.4072706556549264,0.607952484033973,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_004_HI85_2D_FIXED7914,48201,Harris (Houston),2015-04-02,2015-04-03,2.0,85.35538392335087,84.39277296871684,2.1572123371943945,2.213582725096657,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_005_HI85_2D_FIXED7914,48201,Harris (Houston),2015-04-07,2015-04-09,3.0,87.99970681238239,86.76101199041007,3.546956682637841,6.93338131623122,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_006_HI85_2D_FIXED7914,48201,Harris (Houston),2015-04-23,2015-04-26,4.0,92.65145290142448,91.16750953356754,4.912338013427231,11.828290544997643,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_007_HI85_2D_FIXED7914,48201,Harris (Houston),2015-07-17,2015-07-20,4.0,106.88274154940297,106.07429534971006,1.8184898158409624,4.461349569464829,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_008_HI85_2D_FIXED7914,48201,Harris (Houston),2015-07-22,2015-07-24,3.0,107.4917460348583,106.54731009451235,2.2710766765203516,3.9965224673874786,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_009_HI85_2D_FIXED7914,48201,Harris (Houston),2015-07-26,2015-07-31,6.0,108.0417165401066,106.56690391973014,2.7437556704024786,7.564600512732142,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_010_HI85_2D_FIXED7914,48201,Harris (Houston),2015-08-05,2015-08-15,11.0,112.17238159976505,109.1383605392475,6.32060629011491,36.713948978467954,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_011_HI85_2D_FIXED7914,48201,Harris (Houston),2015-08-23,2015-08-24,2.0,107.04494864349284,106.34766555207423,1.8264021994165205,2.3929544072377524,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_012_HI85_2D_FIXED7914,48201,Harris (Houston),2015-10-12,2015-10-13,2.0,98.29055541324824,96.79525836489583,6.5394498413041475,9.92167877294861,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_013_HI85_2D_FIXED7914,48201,Harris (Houston),2015-10-22,2015-10-23,2.0,88.76465128746756,88.41274242378752,0.9668028090829637,0.9852179707292237,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_014_HI85_2D_FIXED7914,48201,Harris (Houston),2015-11-05,2015-11-06,2.0,87.23475258844583,87.09232578343375,2.675287899790888,5.255075323577898,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2015_015_HI85_2D_FIXED7914,48201,Harris (Houston),2015-12-23,2015-12-26,4.0,84.74332419697967,82.55377602015515,10.553851013479672,33.184867336370615,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_001_HI85_2D_FIXED7914,48201,Harris (Houston),2016-02-19,2016-02-20,2.0,82.1133487689784,81.5375415194892,6.137870175378396,10.933879710178402,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_002_HI85_2D_FIXED7914,48201,Harris (Houston),2016-03-13,2016-03-15,3.0,87.94115224128237,85.38088434461969,8.521008519082372,17.51238251835771,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_003_HI85_2D_FIXED7914,48201,Harris (Houston),2016-03-17,2016-03-18,2.0,84.83191812997836,84.00025743837642,4.7112273898490145,7.82961327346716,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_004_HI85_2D_FIXED7914,48201,Harris (Houston),2016-04-29,2016-05-01,3.0,92.47340105282646,91.2251482833151,2.7496300432392644,4.491585110531574,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_005_HI85_2D_FIXED7914,48201,Harris (Houston),2016-05-12,2016-05-14,3.0,94.65953781422088,94.15737863457464,1.278894004373953,1.4916004001669876,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_006_HI85_2D_FIXED7914,48201,Harris (Houston),2016-06-13,2016-06-18,6.0,106.87987734677814,105.14965457929816,4.281908827318546,17.211210561353155,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_007_HI85_2D_FIXED7914,48201,Harris (Houston),2016-06-27,2016-06-28,2.0,106.91604356584853,105.64635789650409,2.8192166521043873,3.2731569002865797,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_008_HI85_2D_FIXED7914,48201,Harris (Houston),2016-07-01,2016-07-09,9.0,111.3662941470796,108.23477370543722,6.913695152040091,33.276263743016884,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_009_HI85_2D_FIXED7914,48201,Harris (Houston),2016-07-11,2016-07-18,8.0,109.66672768320656,107.2185001103782,4.9866964965223985,19.460464744879346,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_010_HI85_2D_FIXED7914,48201,Harris (Houston),2016-07-20,2016-07-25,6.0,111.47430545421322,108.93727571685208,6.2536360958752795,22.468738827970483,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_011_HI85_2D_FIXED7914,48201,Harris (Houston),2016-08-01,2016-08-13,13.0,114.36463657971449,110.47861868951644,8.551755304048996,62.17016251706961,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_012_HI85_2D_FIXED7914,48201,Harris (Houston),2016-08-31,2016-09-01,2.0,105.87414879834448,105.06245646106825,1.7566492885981404,2.040722613066663,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_013_HI85_2D_FIXED7914,48201,Harris (Houston),2016-09-06,2016-09-08,3.0,104.74898139148549,103.81883038790124,1.9723905300732838,3.029126025998579,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_014_HI85_2D_FIXED7914,48201,Harris (Houston),2016-09-17,2016-09-22,6.0,111.40878560655533,106.15075845242244,11.737120043674153,39.053703747539274,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
