county_fips,year,classified_assessment_dates
48359,2016,23
48359,2017,9
48359,2018,9
48359,2019,22
48359,2020,25
48359,2021,12
48359,2022,41
48359,2023,25
48359,2024,34
48359,2025,5
48361,1979,2
48361,1980,32
48361,1981,10
48361,1982,7
48361,1983,9
48361,1984,5
48361,1985,7
48361,1986,10
48361,1987,19
48361,1988,5
48361,1989,5
48361,1990,8
48361,1993,10
48361,1994,2
48361,1995,15
48361,1996,17
48361,1997,31
48361,1998,57
48361,1999,32
48361,2000,26
48361,2001,17
48361,2002,7
48361,2003,23
48361,2004,16
48361,2005,21
48361,2006,21
48361,2007,14
48361,2008,7
48361,2009,21
48361,2010,31
48361,2011,49
48361,2012,15
48361,2013,5
48361,2015,21
48361,2016,23
48361,2017,12
48361,2018,13
48361,2019,44
48361,2020,19
48361,2021,10
48361,2022,28
48361,2023,73
48361,2024,41
48361,2025,11
48363,1980,24
48363,1981,4
48363,1984,2
48363,1985,5
48363,1986,7
48363,1993,4
48363,1994,7
48363,1995,7
48363,1996,11
48363,1997,3
48363,1998,54
48363,1999,28
48363,2000,45
48363,2001,35
48363,2002,3
48363,2003,18
48363,2004,3
48363,2005,8
48363,2006,46
48363,2008,18
48363,2009,39
48363,2010,36
48363,2011,85
48363,2012,41
48363,2013,31
48363,2014,16
48363,2015,23
48363,2016,31
48363,2017,11
48363,2018,44
48363,2019,24
48363,2020,27
48363,2021,11
48363,2022,63
48363,2023,71
48363,2024,37
48363,2025,13
48365,1980,44
48365,1981,10
48365,1984,7
48365,1985,3
48365,1986,10
48365,1987,8
48365,1988,6
48365,1989,1
48365,1990,9
48365,1992,3
48365,1993,15
48365,1995,18
48365,1996,6
48365,1997,12
48365,1998,61
48365,1999,20
48365,2000,32
48365,2001,16
48365,2002,3
48365,2003,8
48365,2005,13
48365,2006,21
48365,2007,5
48365,2008,17
48365,2009,14
48365,2010,45
48365,2011,75
48365,2012,41
48365,2013,20
48365,2015,27
48365,2016,36
48365,2017,12
48365,2018,37
48365,2019,20
48365,2020,17
48365,2021,12
48365,2022,45
48365,2023,47
48365,2024,15
48365,2025,11
48367,1979,2
48367,1980,53
48367,1981,19
48367,1982,6
48367,1983,11
48367,1984,16
48367,1985,14
48367,1986,10
48367,1987,20
48367,1988,8
48367,1989,6
48367,1990,3
48367,1991,3
48367,1993,27
48367,1994,8
48367,1995,6
48367,1996,19
48367,1997,11
48367,1998,45
48367,1999,21
48367,2000,35
48367,2001,30
48367,2002,3
48367,2003,12
48367,2005,3
48367,2006,38
48367,2008,9
48367,2009,11
48367,2010,32
48367,2011,76
48367,2012,16
48367,2013,12
48367,2014,5
48367,2015,6
48367,2016,11
48367,2017,4
48367,2018,21
48367,2019,12
48367,2020,19
48367,2022,52
48367,2023,63
48367,2024,26
48367,2025,3
48369,1979,7
48369,1980,41
48369,1981,13
48369,1982,2
48369,1983,7
48369,1986,3
48369,1987,3
48369,1989,2
48369,1990,19
48369,1992,3
48369,1993,5
48369,1994,18
48369,1995,13
48369,1996,12
48369,1997,17
48369,1998,26
48369,1999,6
48369,2000,21
48369,2001,27
48369,2002,26
48369,2003,35
48369,2004,1
48369,2005,3
48369,2006,25
48369,2007,6
48369,2008,3
48369,2009,13
48369,2010,17
48369,2011,75
48369,2012,36
48369,2013,18
48369,2014,10
48369,2015,21
48369,2016,30
48369,2017,25
48369,2018,17
48369,2019,36
48369,2020,30
48369,2021,16
48369,2022,51
48369,2023,54
48369,2024,47
48369,2025,17
48371,1979,1
48371,1980,47
48371,1981,10
48371,1982,8
48371,1983,6
48371,1984,9
48371,1985,15
48371,1986,8
48371,1987,10
48371,1988,1
48371,1989,17
48371,1990,19
48371,1992,5
48371,1993,12
48371,1994,28
48371,1995,11
48371,1996,28
48371,1997,3
48371,1998,46
48371,1999,11
48371,2000,22
48371,2001,31
48371,2002,15
48371,2003,10
48371,2004,1
48371,2005,10
48371,2006,27
48371,2008,18
48371,2009,25
48371,2010,18
48371,2011,75
48371,2012,18
48371,2013,10
48371,2014,8
48371,2015,25
48371,2016,28
48371,2017,12
48371,2018,21
48371,2019,28
48371,2020,28
48371,2021,12
48371,2022,43
48371,2023,66
48371,2024,51
48371,2025,21
48373,1980,37
48373,1981,7
48373,1982,13
48373,1984,1
48373,1985,9
48373,1986,8
48373,1987,12
48373,1988,8
48373,1989,2
48373,1990,8
48373,1992,1
48373,1993,25
48373,1994,4
48373,1995,10
48373,1996,23
48373,1997,10
48373,1998,57
48373,1999,9
48373,2000,22
48373,2001,6
48373,2003,6
48373,2004,2
48373,2005,9
48373,2006,12
48373,2007,9
48373,2008,29
48373,2009,61
48373,2010,46
48373,2011,74
48373,2012,36
48373,2013,35
48373,2014,7
48373,2015,12
48373,2016,28
48373,2017,3
48373,2018,11
48373,2019,15
48373,2020,18
48373,2022,50
48373,2023,71
48373,2024,26
48373,2025,4
48375,1979,3
48375,1980,34
48375,1981,30
48375,1982,10
48375,1983,26
48375,1985,18
48375,1986,13
48375,1987,3
48375,1988,2
48375,1989,3
48375,1990,27
48375,1991,6
48375,1992,5
48375,1993,4
48375,1994,16
48375,1995,10
48375,1996,12
48375,1997,4
48375,1998,37
48375,2000,36
48375,2001,39
48375,2002,13
48375,2003,23
48375,2004,1
48375,2006,7
48375,2007,4
48375,2008,1
48375,2009,12
48375,2010,6
48375,2011,67
48375,2012,29
48375,2013,16
48375,2014,3
48375,2015,2
48375,2016,23
48375,2017,7
48375,2018,12
48375,2019,18
48375,2020,24
48375,2021,8
48375,2022,38
48375,2023,27
48375,2024,44
48375,2025,7
48377,1979,4
48377,1980,54
48377,1981,15
48377,1982,3
48377,1983,5
48377,1986,7
48377,1987,9
48377,1989,18
48377,1990,22
48377,1991,9
48377,1992,2
48377,1993,1
48377,1994,19
48377,1995,4
48377,1996,18
48377,1997,3
48377,1998,25
48377,1999,26
48377,2000,26
48377,2001,10
48377,2002,5
48377,2003,13
48377,2004,1
48377,2005,5
48377,2006,7
48377,2007,5
48377,2008,7
48377,2009,26
48377,2010,51
48377,2011,89
48377,2012,31
48377,2013,14
48377,2014,27
48377,2016,2
48377,2017,6
48377,2018,5
48377,2019,25
48377,2020,59
48377,2021,18
48377,2022,80
48377,2023,97
48377,2024,64
48377,2025,83
48379,1979,4
48379,1980,46
48379,1981,7
48379,1982,6
48379,1983,2
48379,1984,5
48379,1985,31
48379,1986,12
48379,1987,27
48379,1988,11
48379,1989,2
48379,1990,11
48379,1993,10
48379,1995,5
48379,1996,9
48379,1997,8
48379,1998,51
48379,1999,22
48379,2000,35
48379,2001,22
48379,2002,2
48379,2003,10
48379,2005,14
48379,2006,42
48379,2007,4
48379,2008,9
48379,2009,10
48379,2010,25
48379,2011,69
48379,2012,27
48379,2013,22
48379,2015,14
48379,2016,17
48379,2017,3
48379,2018,19
48379,2019,15
48379,2020,14
48379,2022,47
48379,2023,29
48379,2024,18
48379,2025,1
48381,1979,8
48381,1980,40
48381,1981,17
48381,1982,6
48381,1983,30
48381,1985,3
48381,1986,9
48381,1987,3
48381,1988,6
48381,1989,3
48381,1990,7
48381,1992,4
48381,1993,17
48381,1994,20
48381,1995,14
48381,1996,23
48381,1997,17
48381,1998,43
48381,1999,16
48381,2000,31
48381,2001,32
48381,2002,11
48381,2003,22
48381,2004,2
48381,2005,1
48381,2006,9
48381,2007,3
48381,2008,2
48381,2009,13
48381,2010,9
48381,2011,70
48381,2012,26
48381,2013,19
48381,2014,6
48381,2015,13
48381,2016,24
48381,2017,9
48381,2018,16
48381,2019,23
48381,2020,20
48381,2021,15
48381,2022,42
48381,2023,35
48381,2024,33
48381,2025,6
48383,1980,41
48383,1981,3
48383,1982,13
48383,1983,11
48383,1984,7
48383,1985,5
48383,1987,4
48383,1989,10
48383,1990,4
48383,1991,2
48383,1992,5
48383,1993,6
48383,1994,28
48383,1995,8
48383,1996,11
48383,1997,8
48383,1998,53
48383,1999,24
48383,2000,45
48383,2001,50
48383,2002,23
48383,2003,17
48383,2004,3
48383,2005,6
48383,2006,24
48383,2008,17
48383,2009,20
48383,2010,14
48383,2011,54
48383,2012,11
48383,2013,8
48383,2014,2
48383,2015,18
48383,2016,24
48383,2017,10
48383,2018,40
48383,2019,30
48383,2020,41
48383,2021,11
48383,2022,65
48383,2023,64
48383,2024,63
48383,2025,23
48385,1979,8
48385,1980,42
48385,1981,13
48385,1982,39
48385,1983,24
48385,1984,37
48385,1985,13
48385,1986,30
48385,1987,10
48385,1988,1
48385,1989,17
48385,1990,6
48385,1992,1
48385,1993,12
48385,1994,11
48385,1995,9
48385,1996,19
48385,1997,7
48385,1998,39
48385,1999,4
48385,2000,9
48385,2001,20
48385,2003,3
48385,2005,6
48385,2006,20
48385,2008,12
48385,2009,29
48385,2010,18
48385,2011,66
48385,2012,19
48385,2013,10
48385,2014,2
48385,2016,19
48385,2017,1
48385,2018,11
48385,2019,6
48385,2020,18
48385,2021,2
48385,2022,33
48385,2023,48
48385,2024,51
48385,2025,8
48387,1980,31
48387,1981,1
48387,1983,5
48387,1984,4
48387,1985,15
48387,1986,8
48387,1987,22
48387,1988,7
48387,1990,9
48387,1993,17
48387,1995,21
48387,1996,2
48387,1997,3
48387,1998,66
48387,1999,24
48387,2000,33
48387,2001,12
48387,2002,2
48387,2003,15
48387,2004,1
48387,2005,15
48387,2006,38
48387,2007,7
48387,2008,16
48387,2009,15
48387,2010,36
48387,2011,78
48387,2012,37
48387,2013,29
48387,2014,4
48387,2015,38
48387,2016,31
48387,2017,11
48387,2018,29
48387,2019,16
48387,2020,10
48387,2021,10
48387,2022,45
48387,2023,41
48387,2024,20
48387,2025,15
48389,1979,6
48389,1980,51
48389,1981,13
48389,1982,15
48389,1983,19
48389,1985,10
48389,1986,4
48389,1987,9
48389,1988,2
48389,1989,14
48389,1990,24
48389,1991,5
48389,1992,1
48389,1993,11
48389,1994,27
48389,1995,10
48389,1996,14
48389,1997,10
48389,1998,42
48389,1999,14
48389,2000,27
48389,2001,37
48389,2002,19
48389,2003,10
48389,2004,11
48389,2005,12
48389,2006,5
48389,2008,13
48389,2009,9
48389,2010,9
48389,2011,55
48389,2012,18
48389,2013,9
48389,2014,21
48389,2015,27
48389,2016,39
48389,2017,13
48389,2018,30
48389,2019,28
48389,2020,53
48389,2021,14
48389,2022,49
48389,2023,72
48389,2024,59
48389,2025,22
48391,1980,37
48391,1982,1
48391,1983,3
48391,1984,3
48391,1985,24
48391,1986,12
48391,1987,11
48391,1988,19
48391,1989,17
48391,1990,10
48391,1991,3
48391,1992,3
48391,1993,1
48391,1994,2
48391,1995,9
48391,1996,10
48391,1997,25
48391,1998,47
48391,1999,8
48391,2000,8
48391,2001,9
48391,2003,3
48391,2004,1
48391,2005,16
48391,2006,4
48391,2008,4
48391,2009,75
48391,2010,7
48391,2011,57
48391,2012,28
48391,2013,18
48391,2014,22
48391,2015,8
48391,2016,7
48391,2017,11
48391,2019,15
48391,2020,20
48391,2021,4
48391,2022,17
48391,2023,67
48391,2024,18
48391,2025,9
48393,1979,4
48393,1980,43
48393,1981,21
48393,1982,5
48393,1983,31
48393,1984,8
48393,1985,21
48393,1986,7
48393,1987,1
48393,1988,5
48393,1989,1
48393,1990,23
48393,1991,4
48393,1992,5
48393,1993,5
48393,1994,11
48393,1995,7
48393,1996,14
48393,1997,5
48393,1998,28
48393,1999,18
48393,2000,20
48393,2001,29
48393,2002,3
48393,2003,9
48393,2004,3
48393,2005,3
48393,2006,25
48393,2007,4
48393,2008,6
48393,2009,16
48393,2010,18
48393,2011,76
48393,2012,36
48393,2013,21
48393,2014,8
48393,2015,12
48393,2016,26
48393,2017,14
48393,2018,16
48393,2019,23
48393,2020,27
48393,2021,11
48393,2022,46
48393,2023,41
48393,2024,41
48393,2025,12
48395,1980,40
48395,1981,1
48395,1982,18
48395,1984,15
48395,1985,37
48395,1986,8
48395,1987,12
48395,1988,14
48395,1990,8
48395,1994,10
48395,1995,8
48395,1996,27
48395,1997,15
48395,1998,61
48395,1999,26
48395,2000,34
48395,2001,21
48395,2002,18
48395,2003,12
48395,2004,8
48395,2006,21
48395,2008,5
48395,2009,30
48395,2010,22
48395,2011,70
48395,2012,5
48395,2013,31
48395,2014,15
48395,2015,15
48395,2016,23
48395,2017,17
48395,2018,25
48395,2019,31
48395,2020,38
48395,2021,16
48395,2022,68
48395,2023,83
48395,2024,31
48395,2025,22
48397,1980,49
48397,1981,6
48397,1982,6
48397,1983,4
48397,1984,12
48397,1985,23
48397,1986,11
48397,1987,22
48397,1988,9
48397,1989,1
48397,1990,6
48397,1993,18
48397,1995,9
48397,1996,14
48397,1997,7
48397,1998,58
48397,1999,22
48397,2000,36
48397,2001,25
48397,2003,9
48397,2005,6
48397,2006,41
48397,2007,3
48397,2008,12
48397,2009,15
48397,2010,31
48397,2011,76
48397,2012,33
48397,2013,24
48397,2014,10
48397,2015,24
48397,2016,22
48397,2017,6
48397,2018,27
48397,2019,19
48397,2020,18
48397,2021,3
48397,2022,50
48397,2023,52
48397,2024,35
48397,2025,9
48399,1980,29
48399,1981,10
48399,1983,5
48399,1984,24
48399,1985,13
48399,1986,7
48399,1988,3
48399,1989,19
48399,1990,10
48399,1992,1
48399,1993,19
48399,1994,25
48399,1995,9
48399,1996,25
48399,1997,5
48399,1998,36
48399,1999,20
48399,2000,44
48399,2001,30
48399,2002,5
48399,2003,7
48399,2005,3
48399,2006,32
48399,2008,10
48399,2009,29
48399,2010,22
48399,2011,82
48399,2012,42
48399,2013,6
48399,2015,6
48399,2016,20
48399,2017,1
48399,2018,20
48399,2019,15
48399,2020,20
48399,2021,2
48399,2022,49
48399,2023,64
48399,2024,39
48399,2025,3
48401,1980,38
48401,1981,3
48401,1982,2
48401,1983,1
48401,1984,11
48401,1985,22
48401,1986,11
48401,1987,20
48401,1988,6
48401,1990,10
48401,1992,3
48401,1993,16
48401,1995,20
48401,1996,11
48401,1998,70
48401,1999,23
48401,2000,45
48401,2001,12
48401,2002,4
48401,2003,2
48401,2004,4
48401,2005,15
48401,2006,27
48401,2007,6
48401,2008,16
48401,2009,17
48401,2010,36
48401,2011,79
48401,2012,19
48401,2013,18
48401,2015,14
48401,2016,17
48401,2017,1
48401,2018,33
48401,2019,14
48401,2020,5
48401,2021,1
48401,2022,38
48401,2023,52
48401,2024,17
48401,2025,8
48403,1980,38
48403,1981,8
48403,1982,6
48403,1984,4
48403,1985,14
48403,1986,11
48403,1987,17
48403,1988,8
48403,1989,2
48403,1990,8
48403,1993,14
48403,1994,1
48403,1995,15
48403,1996,15
48403,1997,10
48403,1998,64
48403,1999,27
48403,2000,33
48403,2001,5
48403,2002,8
48403,2003,5
48403,2005,10
48403,2006,18
48403,2007,9
48403,2008,21
48403,2009,33
48403,2010,45
48403,2011,62
48403,2012,25
48403,2013,28
48403,2014,8
48403,2015,23
48403,2016,17
48403,2017,12
48403,2018,21
48403,2019,18
48403,2020,20
48403,2021,6
48403,2022,53
48403,2023,75
48403,2024,22
48403,2025,16
48405,1980,36
48405,1981,7
48405,1982,7
48405,1984,4
48405,1985,14
48405,1986,11
48405,1987,16
48405,1988,9
48405,1989,2
48405,1990,8
48405,1993,15
48405,1995,16
48405,1996,15
48405,1997,8
48405,1998,66
48405,1999,27
48405,2000,37
48405,2001,5
48405,2002,17
48405,2003,3
48405,2004,1
48405,2005,18
48405,2006,16
48405,2007,8
48405,2008,14
48405,2009,22
48405,2010,32
48405,2011,71
48405,2012,28
48405,2013,25
48405,2014,5
48405,2015,11
48405,2016,14
48405,2017,14
48405,2018,27
48405,2019,10
48405,2020,7
48405,2021,3
48405,2022,43
48405,2023,57
48405,2024,14
48405,2025,1
48407,1980,31
48407,1982,1
48407,1984,4
48407,1985,24
48407,1986,12
48407,1987,17
48407,1988,16
48407,1989,6
48407,1990,12
48407,1993,12
48407,1996,6
48407,1997,11
48407,1998,73
48407,1999,25
48407,2000,31
48407,2001,16
48407,2002,1
48407,2003,9
48407,2004,4
48407,2005,15
48407,2006,21
48407,2007,6
48407,2008,14
48407,2009,51
48407,2010,34
48407,2011,79
48407,2012,36
48407,2013,30
48407,2014,12
48407,2015,25
48407,2016,35
48407,2017,17
48407,2018,27
48407,2019,25
48407,2020,28
48407,2021,11
48407,2022,64
48407,2023,79
48407,2024,36
48407,2025,15
48409,1979,3
48409,1980,39
48409,1981,1
48409,1982,24
48409,1983,20
48409,1984,13
48409,1985,18
48409,1986,12
48409,1987,8
48409,1988,17
48409,1989,6
48409,1990,3
48409,1991,6
48409,1992,1
48409,1994,1
48409,1996,6
48409,1997,21
48409,1998,54
48409,1999,7
48409,2000,28
48409,2001,21
48409,2002,3
48409,2003,4
48409,2004,11
48409,2005,37
48409,2006,6
48409,2007,2
48409,2009,72
48409,2010,22
48409,2011,54
48409,2012,41
48409,2013,21
48409,2014,20
48409,2015,16
48409,2016,32
48409,2017,8
48409,2018,1
48409,2019,15
48409,2020,29
48409,2021,2
48409,2022,20
48409,2023,80
48409,2024,32
48409,2025,28
48411,1980,26
48411,1981,5
48411,1982,7
48411,1983,2
48411,1984,7
48411,1985,16
48411,1986,14
48411,1987,12
48411,1988,11
48411,1989,11
48411,1990,6
48411,1992,1
48411,1993,21
48411,1994,24
48411,1995,12
48411,1996,24
48411,1997,9
48411,1998,42
48411,1999,20
48411,2000,31
48411,2001,26
48411,2002,1
48411,2003,5
48411,2005,5
48411,2006,39
48411,2008,12
48411,2009,38
48411,2010,20
48411,2011,74
48411,2012,25
48411,2013,14
48411,2014,6
48411,2015,28
48411,2016,20
48411,2017,8
48411,2018,35
48411,2019,24
48411,2020,26
48411,2022,49
48411,2023,72
48411,2024,28
48413,1980,51
48413,1981,16
48413,1982,5
48413,1983,6
48413,1984,6
48413,1985,2
48413,1986,1
48413,1989,16
48413,1990,19
48413,1992,3
48413,1993,24
48413,1994,30
48413,1995,11
48413,1996,34
48413,1997,20
48413,1998,58
48413,1999,24
48413,2000,46
48413,2001,39
48413,2002,13
48413,2003,7
48413,2005,3
48413,2006,11
48413,2008,5
48413,2009,13
48413,2010,11
48413,2011,68
48413,2012,26
48413,2013,9
48413,2014,7
48413,2015,23
48413,2016,19
48413,2017,5
48413,2018,28
48413,2019,16
48413,2020,20
48413,2022,38
48413,2023,68
48413,2024,39
48415,1979,2
48415,1980,21
48415,1981,2
48415,1982,2
48415,1983,2
48415,1984,7
48415,1985,4
48415,1986,10
48415,1987,9
48415,1988,3
48415,1989,10
48415,1990,13
48415,1991,1
48415,1993,13
48415,1994,25
48415,1995,9
48415,1996,28
48415,1997,2
48415,1998,55
48415,1999,27
48415,2000,26
48415,2001,31
48415,2002,8
48415,2003,15
48415,2004,1
48415,2006,27
48415,2008,5
48415,2009,14
48415,2010,16
48415,2011,80
48415,2012,31
48415,2013,12
48415,2014,13
48415,2015,15
48415,2016,21
48415,2017,10
48415,2018,32
48415,2019,36
48415,2020,33
48415,2021,4
48415,2022,62
48415,2023,63
48415,2024,53
48415,2025,18
48417,1980,28
48417,1981,14
48417,1982,9
48417,1983,11
48417,1984,23
48417,1985,18
48417,1986,11
48417,1987,1
48417,1988,5
48417,1989,15
48417,1990,10
48417,1991,3
48417,1993,18
48417,1994,13
48417,1995,12
48417,1996,13
48417,1997,5
48417,1998,44
48417,1999,17
48417,2000,45
48417,2001,32
48417,2003,11
48417,2006,34
48417,2008,4
48417,2009,10
48417,2010,16
48417,2011,81
48417,2012,32
48417,2013,17
48417,2014,8
48417,2015,6
48417,2016,9
48417,2017,5
48417,2018,15
48417,2019,9
48417,2020,21
48417,2021,4
48417,2022,48
48417,2023,65
48417,2024,39
48417,2025,3
48419,1980,30
48419,1981,7
48419,1982,8
48419,1984,11
48419,1985,5
48419,1986,10
48419,1987,17
48419,1988,16
48419,1990,8
48419,1992,3
48419,1993,10
48419,1995,14
48419,1996,3
48419,1997,3
48419,1998,47
48419,1999,17
48419,2000,32
48419,2001,8
48419,2003,2
48419,2005,17
48419,2006,22
48419,2007,5
48419,2008,11
48419,2009,36
48419,2010,51
48419,2011,82
48419,2012,36
48419,2013,28
48419,2014,1
48419,2015,24
48419,2016,30
48419,2017,4
48419,2018,26
48419,2019,15
48419,2020,12
48419,2021,1
48419,2022,46
48419,2023,56
48419,2024,14
48419,2025,6
48421,1979,13
48421,1980,40
48421,1981,17
48421,1982,10
48421,1983,24
48421,1984,9
48421,1985,11
48421,1986,9
48421,1987,4
48421,1988,4
48421,1990,14
48421,1991,2
48421,1992,1
48421,1994,4
48421,1995,6
48421,1996,7
48421,1997,4
48421,1998,19
48421,1999,12
48421,2000,23
48421,2001,29
48421,2002,16
48421,2003,26
48421,2004,11
48421,2005,7
48421,2006,19
48421,2007,12
48421,2008,1
48421,2009,10
48421,2010,23
48421,2011,61
48421,2012,34
48421,2013,28
48421,2014,16
48421,2015,19
48421,2016,25
48421,2017,15
48421,2018,8
48421,2019,34
48421,2020,46
48421,2021,38
48421,2022,61
48421,2023,60
48421,2024,57
48421,2025,26
48423,1980,13
48423,1981,1
48423,1982,2
48423,1984,14
48423,1985,10
48423,1986,12
48423,1987,22
48423,1988,4
48423,1989,2
48423,1990,7
48423,1993,16
48423,1994,1
48423,1995,19
48423,1996,16
48423,1997,11
48423,1998,71
48423,1999,18
48423,2000,29
48423,2001,11
48423,2002,5
48423,2003,7
48423,2004,1
48423,2005,10
48423,2006,37
48423,2007,4
48423,2008,13
48423,2009,18
48423,2010,27
48423,2011,79
48423,2012,32
48423,2013,27
48423,2014,2
48423,2015,30
48423,2016,33
48423,2017,6
48423,2018,41
48423,2019,24
48423,2020,18
48423,2022,53
48423,2023,52
48423,2024,20
48423,2025,4
48425,1979,1
48425,1980,53
48425,1981,13
48425,1982,7
48425,1983,21
48425,1984,33
48425,1985,32
48425,1986,10
48425,1987,11
48425,1988,3
48425,1989,4
48425,1991,1
48425,1993,1
48425,1995,6
48425,1996,5
48425,1997,7
48425,1998,29
48425,2000,36
48425,2001,38
48425,2002,6
48425,2003,14
48425,2005,10
48425,2006,42
48425,2008,17
48425,2009,28
48425,2010,35
48425,2011,77
48425,2012,11
48425,2013,26
48425,2014,8
48425,2015,20
48425,2016,28
48425,2017,7
48425,2018,28
48425,2019,15
48425,2020,21
48425,2022,62
48425,2023,56
48425,2024,21
48427,1979,1
48427,1980,32
48427,1982,9
48427,1983,2
48427,1987,3
48427,1988,4
48427,1989,7
48427,1990,9
48427,1991,2
48427,1992,6
48427,1993,3
48427,1994,22
48427,1995,25
48427,1996,46
48427,1997,41
48427,1998,77
48427,1999,20
48427,2000,29
48427,2001,37
48427,2002,1
48427,2003,23
48427,2004,7
48427,2005,12
48427,2006,5
48427,2008,2
48427,2009,60
48427,2011,43
48427,2012,21
48427,2013,27
48427,2014,24
48427,2015,19
48427,2016,42
48427,2017,45
48427,2018,45
48427,2019,80
48427,2020,32
48427,2021,5
48427,2022,41
48427,2023,78
48427,2024,26
48427,2025,20
48429,1979,2
48429,1980,42
48429,1981,12
48429,1982,10
48429,1983,14
48429,1984,17
48429,1985,11
48429,1986,15
48429,1988,8
48429,1989,27
48429,1990,20
48429,1991,6
48429,1993,14
48429,1994,14
48429,1995,6
48429,1996,17
48429,1997,4
48429,1998,39
48429,1999,19
48429,2000,55
48429,2001,31
48429,2002,4
48429,2003,20
48429,2006,35
48429,2008,9
48429,2009,11
48429,2010,18
48429,2011,80
48429,2012,17
48429,2013,9
48429,2014,2
48429,2015,5
48429,2016,14
48429,2017,6
48429,2018,17
48429,2019,14
48429,2020,20
48429,2021,4
48429,2022,55
48429,2023,61
48429,2024,37
48429,2025,17
48431,1979,6
48431,1980,42
48431,1981,12
48431,1982,10
48431,1983,12
48431,1984,10
48431,1985,19
48431,1986,11
48431,1987,1
48431,1989,15
48431,1990,17
48431,1991,1
48431,1992,4
48431,1993,15
48431,1994,24
48431,1995,9
48431,1996,23
48431,1997,10
48431,1998,54
48431,1999,28
48431,2000,45
48431,2001,46
48431,2002,15
48431,2003,11
48431,2004,1
48431,2005,3
48431,2006,11
48431,2008,16
48431,2009,12
48431,2010,9
48431,2011,58
48431,2012,19
48431,2013,8
48431,2014,8
48431,2015,15
48431,2016,26
48431,2017,6
48431,2018,38
48431,2019,28
48431,2020,31
48431,2021,4
48431,2022,53
48431,2023,69
48431,2024,41
48431,2025,8
48433,1979,3
48433,1980,39
48433,1981,17
48433,1982,2
48433,1983,21
48433,1984,22
48433,1985,39
48433,1986,14
48433,1987,19
48433,1988,7
48433,1989,15
48433,1990,6
48433,1991,1
48433,1993,20
48433,1994,14
48433,1995,11
48433,1996,18
48433,1997,2
48433,1998,42
48433,1999,15
48433,2000,28
48433,2001,26
48433,2002,4
48433,2003,10
48433,2006,21
48433,2008,6
48433,2009,14
48433,2010,3
48433,2011,86
48433,2012,37
48433,2013,18
48433,2014,13
48433,2015,10
48433,2016,29
48433,2017,8
48433,2018,29
48433,2019,24
48433,2020,26
48433,2021,2
48433,2022,51
48433,2023,39
48433,2024,39
48433,2025,12
48435,1979,3
48435,1980,39
48435,1981,6
48435,1982,7
48435,1983,12
48435,1984,8
48435,1985,24
48435,1986,6
48435,1987,4
48435,1989,5
48435,1990,1
48435,1991,1
48435,1992,3
48435,1993,10
48435,1994,29
48435,1995,3
48435,1996,25
48435,1997,15
48435,1998,47
48435,1999,11
48435,2000,26
48435,2001,33
48435,2002,6
48435,2003,8
48435,2005,6
48435,2006,19
48435,2008,16
48435,2009,30
48435,2010,22
48435,2011,66
48435,2012,29
48435,2013,11
48435,2014,13
48435,2015,19
48435,2016,26
48435,2017,9
48435,2018,28
48435,2019,23
48435,2020,28
48435,2022,48
48435,2023,71
48435,2024,33
48437,1979,7
48437,1980,39
48437,1981,18
48437,1982,16
48437,1983,34
48437,1985,2
48437,1986,10
48437,1987,4
48437,1989,2
48437,1990,16
48437,1992,1
48437,1993,9
48437,1994,15
48437,1995,9
48437,1996,16
48437,1997,3
48437,1998,39
48437,1999,14
48437,2000,4
48437,2001,30
48437,2002,12
48437,2003,18
48437,2006,31
48437,2007,4
48437,2008,7
48437,2009,15
48437,2010,16
48437,2011,77
48437,2012,29
48437,2013,15
48437,2014,4
48437,2015,4
48437,2016,25
48437,2017,9
48437,2018,23
48437,2019,26
48437,2020,33
48437,2021,17
48437,2022,49
48437,2023,41
48437,2024,49
48437,2025,19
48439,1980,37
48439,1981,6
48439,1982,1
48439,1983,4
48439,1984,11
48439,1985,22
48439,1986,8
48439,1987,12
48439,1988,15
48439,1989,2
48439,1990,5
48439,1993,21
48439,1994,3
48439,1995,4
48439,1996,14
48439,1997,7
48439,1998,59
48439,1999,22
48439,2000,37
48439,2001,30
48439,2003,13
48439,2005,8
48439,2006,41
48439,2007,4
48439,2008,18
48439,2009,25
48439,2010,30
48439,2011,73
48439,2012,34
48439,2013,23
48439,2014,13
48439,2015,27
48439,2016,18
48439,2017,6
48439,2018,24
48439,2019,15
48439,2020,16
48439,2021,6
48439,2022,54
48439,2023,55
48439,2024,30
48439,2025,6
48441,1979,5
48441,1980,52
48441,1981,20
48441,1982,9
48441,1983,13
48441,1984,19
48441,1985,18
48441,1986,12
48441,1987,7
48441,1988,5
48441,1989,11
48441,1990,14
48441,1991,2
48441,1993,16
48441,1994,16
48441,1995,8
48441,1996,13
48441,1997,4
48441,1998,43
48441,1999,27
48441,2000,44
48441,2001,31
48441,2002,4
48441,2003,8
48441,2006,24
48441,2008,5
48441,2009,16
48441,2010,13
48441,2011,79
48441,2012,29
48441,2013,17
48441,2014,9
48441,2015,7
48441,2016,17
48441,2017,3
48441,2018,12
48441,2019,20
48441,2020,23
48441,2021,3
48441,2022,57
48441,2023,62
48441,2024,39
48441,2025,5
48443,1979,1
48443,1980,40
48443,1982,13
48443,1983,12
48443,1984,1
48443,1985,1
48443,1986,10
48443,1989,3
48443,1990,14
48443,1992,2
