county_fips,year,month,classified_assessment_dates
48027,2009,8,24
48027,2010,6,4
48027,2010,7,10
48027,2010,8,24
48027,2010,9,2
48027,2011,6,10
48027,2011,7,31
48027,2011,8,31
48027,2011,9,7
48027,2012,6,4
48027,2012,7,7
48027,2012,8,17
48027,2012,9,4
48027,2013,6,3
48027,2013,7,4
48027,2013,8,15
48027,2013,9,6
48027,2014,8,12
48027,2014,9,1
48027,2015,7,3
48027,2015,8,14
48027,2016,7,13
48027,2016,8,11
48027,2017,7,10
48027,2017,8,6
48027,2018,6,5
48027,2018,7,20
48027,2018,8,13
48027,2019,7,1
48027,2019,8,19
48027,2019,9,1
48027,2020,7,18
48027,2020,8,17
48027,2020,9,1
48027,2021,9,1
48027,2022,6,14
48027,2022,7,27
48027,2022,8,15
48027,2023,6,14
48027,2023,7,26
48027,2023,8,29
48027,2023,9,10
48027,2024,6,4
48027,2024,7,6
48027,2024,8,24
48027,2025,8,4
48029,1979,7,2
48029,1980,6,8
48029,1980,7,26
48029,1980,8,6
48029,1980,9,1
48029,1981,8,6
48029,1982,7,1
48029,1982,8,9
48029,1983,6,2
48029,1983,7,4
48029,1983,8,2
48029,1984,6,1
48029,1984,7,2
48029,1985,8,5
48029,1985,9,3
48029,1986,7,6
48029,1986,8,11
48029,1987,8,9
48029,1988,8,7
48029,1989,7,6
48029,1989,8,4
48029,1989,9,5
48029,1990,6,7
48029,1991,7,1
48029,1991,8,2
48029,1993,8,2
48029,1994,6,1
48029,1994,7,9
48029,1994,8,1
48029,1995,7,4
48029,1996,6,3
48029,1996,7,9
48029,1996,8,7
48029,1997,8,8
48029,1998,6,16
48029,1998,7,26
48029,1998,8,5
48029,1999,8,7
48029,2000,7,2
48029,2000,8,5
48029,2000,9,7
48029,2001,7,9
48029,2001,8,15
48029,2003,8,2
48029,2005,7,6
48029,2005,8,4
48029,2005,9,3
48029,2006,7,1
48029,2006,8,25
48029,2009,6,19
48029,2009,7,31
48029,2009,8,28
48029,2010,8,18
48029,2010,9,2
48029,2011,5,2
48029,2011,6,10
48029,2011,7,23
48029,2011,8,31
48029,2011,9,5
48029,2012,6,4
48029,2012,7,1
48029,2012,8,15
48029,2012,9,2
48029,2013,6,1
48029,2013,7,6
48029,2013,8,21
48029,2013,9,6
48029,2014,8,22
48029,2014,9,4
48029,2015,7,6
48029,2015,8,18
48029,2015,9,6
48029,2016,7,22
48029,2016,8,8
48029,2017,6,1
48029,2017,7,17
48029,2017,8,9
48029,2018,6,3
48029,2018,7,9
48029,2018,8,6
48029,2019,8,23
48029,2020,7,11
48029,2020,8,10
48029,2020,9,2
48029,2022,6,7
48029,2022,7,21
48029,2022,8,5
48029,2023,6,12
48029,2023,7,20
48029,2023,8,27
48029,2023,9,8
48029,2024,5,4
48029,2024,6,8
48029,2024,7,6
48029,2024,8,21
48029,2025,7,1
48029,2025,8,16
48031,1979,6,2
48031,1980,6,9
48031,1980,7,25
48031,1980,8,6
48031,1981,6,1
48031,1981,8,6
48031,1982,7,12
48031,1982,8,14
48031,1982,9,2
48031,1983,7,2
48031,1983,9,4
48031,1984,6,2
48031,1984,7,7
48031,1984,8,7
48031,1985,8,13
48031,1985,9,4
48031,1986,7,5
48031,1986,8,5
48031,1987,8,5
48031,1988,8,7
48031,1989,7,7
48031,1989,8,2
48031,1989,9,5
48031,1990,6,6
48031,1991,8,2
48031,1993,8,1
48031,1994,6,3
48031,1994,7,7
48031,1994,8,1
48031,1995,7,7
48031,1996,6,4
48031,1996,7,16
48031,1996,8,8
48031,1997,8,2
48031,1998,6,12
48031,1998,7,25
48031,1998,8,10
48031,1999,7,1
48031,1999,8,15
48031,2000,7,13
48031,2000,8,5
48031,2000,9,8
48031,2001,7,16
48031,2001,8,18
48031,2003,8,3
48031,2005,7,5
48031,2005,8,1
48031,2005,9,2
48031,2006,7,3
48031,2006,8,22
48031,2008,6,5
48031,2008,7,3
48031,2008,8,5
48031,2009,6,11
48031,2009,7,20
48031,2009,8,21
48031,2010,8,19
48031,2011,5,1
48031,2011,6,8
48031,2011,7,21
48031,2011,8,27
48031,2011,9,1
48031,2012,6,2
48031,2012,7,2
48031,2012,8,13
48031,2012,9,4
48031,2013,6,1
48031,2013,8,15
48031,2013,9,1
48031,2014,8,7
48031,2014,9,2
48031,2015,8,12
48031,2015,9,1
48031,2016,7,19
48031,2016,8,12
48031,2017,6,1
48031,2017,7,11
48031,2017,8,3
48031,2018,6,3
48031,2018,7,15
48031,2018,8,2
48031,2019,8,22
48031,2020,7,12
48031,2020,8,15
48031,2020,9,4
48031,2021,9,2
48031,2022,5,2
48031,2022,6,19
48031,2022,7,31
48031,2022,8,20
48031,2023,6,16
48031,2023,7,31
48031,2023,8,29
48031,2023,9,16
48031,2024,5,1
48031,2024,6,6
48031,2024,7,6
48031,2024,8,29
48031,2024,9,2
48031,2025,8,14
48033,1979,7,3
48033,1980,6,9
48033,1980,7,22
48033,1980,8,8
48033,1981,6,2
48033,1981,7,8
48033,1981,8,5
48033,1982,8,4
48033,1983,7,10
48033,1983,8,11
48033,1983,9,3
48033,1984,6,5
48033,1984,7,5
48033,1984,8,4
48033,1985,5,1
48033,1985,7,1
48033,1985,8,7
48033,1986,7,7
48033,1986,8,4
48033,1987,7,1
48033,1987,8,6
48033,1989,5,3
48033,1989,7,5
48033,1990,6,17
48033,1991,6,1
48033,1993,7,2
48033,1993,8,1
48033,1994,6,7
48033,1994,7,12
48033,1994,8,4
48033,1995,7,6
48033,1995,9,3
48033,1996,5,4
48033,1996,6,4
48033,1996,7,7
48033,1996,8,4
48033,1997,8,1
48033,1997,9,1
48033,1998,5,2
48033,1998,6,17
48033,1998,7,25
48033,1998,8,6
48033,1998,9,1
48033,1999,7,3
48033,1999,8,10
48033,2000,5,5
48033,2000,7,7
48033,2000,9,6
48033,2001,6,2
48033,2001,7,24
48033,2001,8,3
48033,2002,6,2
48033,2002,7,2
48033,2002,8,10
48033,2003,7,8
48033,2003,8,10
48033,2005,7,4
48033,2006,7,17
48033,2006,8,6
48033,2008,6,11
48033,2008,7,3
48033,2008,8,3
48033,2009,6,7
48033,2009,7,9
48033,2009,8,2
48033,2010,6,4
48033,2010,8,7
48033,2011,5,3
48033,2011,6,22
48033,2011,7,26
48033,2011,8,27
48033,2011,9,3
48033,2012,5,3
48033,2012,6,6
48033,2012,7,7
48033,2012,8,16
48033,2012,9,5
48033,2013,6,8
48033,2013,7,3
48033,2013,8,10
48033,2013,9,2
48033,2014,7,4
48033,2014,8,1
48033,2014,9,1
48033,2015,7,1
48033,2015,8,9
48033,2016,7,13
48033,2016,8,6
48033,2017,6,3
48033,2017,7,5
48033,2018,5,5
48033,2018,6,9
48033,2018,7,9
48033,2018,8,5
48033,2019,7,8
48033,2019,8,20
48033,2020,6,2
48033,2020,7,16
48033,2020,8,16
48033,2021,6,1
48033,2021,8,2
48033,2022,5,6
48033,2022,6,10
48033,2022,7,27
48033,2022,8,9
48033,2023,6,9
48033,2023,7,17
48033,2023,8,23
48033,2023,9,7
48033,2024,6,8
48033,2024,7,8
48033,2024,8,23
48033,2025,8,10
48035,1980,6,7
48035,1980,7,23
48035,1980,8,8
48035,1982,8,5
48035,1982,9,1
48035,1984,6,1
48035,1984,7,4
48035,1984,8,6
48035,1985,7,1
48035,1985,8,15
48035,1985,9,3
48035,1986,7,2
48035,1986,8,3
48035,1987,8,11
48035,1988,8,7
48035,1992,7,1
48035,1993,7,6
48035,1993,8,16
48035,1994,6,5
48035,1994,7,12
48035,1994,8,2
48035,1995,7,4
48035,1995,8,1
48035,1996,6,2
48035,1996,7,13
48035,1996,8,6
48035,1997,7,2
48035,1997,8,4
48035,1998,6,8
48035,1998,7,28
48035,1998,8,9
48035,1998,9,5
48035,1999,7,1
48035,1999,8,23
48035,2000,7,8
48035,2000,8,14
48035,2000,9,7
48035,2001,7,16
48035,2001,8,17
48035,2002,8,2
48035,2003,7,4
48035,2003,8,4
48035,2005,7,8
48035,2005,8,2
48035,2005,9,2
48035,2006,7,12
48035,2006,8,20
48035,2007,8,3
48035,2008,6,4
48035,2008,7,11
48035,2008,8,5
48035,2009,6,6
48035,2009,7,16
48035,2009,8,11
48035,2010,8,20
48035,2010,9,2
48035,2011,6,12
48035,2011,7,24
48035,2011,8,31
48035,2011,9,6
48035,2012,6,3
48035,2012,7,8
48035,2012,8,18
48035,2012,9,1
48035,2013,6,2
48035,2013,7,2
48035,2013,8,12
48035,2013,9,2
48035,2014,6,2
48035,2014,8,3
48035,2015,8,10
48035,2016,7,2
48035,2016,8,8
48035,2017,7,3
48035,2018,6,1
48035,2018,7,14
48035,2019,8,11
48035,2020,7,3
48035,2020,8,8
48035,2020,9,1
48035,2022,6,6
48035,2022,7,22
48035,2022,8,10
48035,2023,6,10
48035,2023,7,21
48035,2023,8,31
48035,2023,9,9
48035,2024,6,3
48035,2024,7,4
48035,2024,8,13
48037,1980,6,3
48037,1980,7,22
48037,1980,8,19
48037,1981,7,4
48037,1981,8,2
48037,1982,7,2
48037,1982,8,5
48037,1983,8,3
48037,1985,8,2
48037,1986,7,9
48037,1986,8,3
48037,1987,7,3
48037,1987,8,27
48037,1988,6,3
48037,1988,7,8
48037,1988,8,9
48037,1989,8,2
48037,1990,6,3
48037,1990,7,3
48037,1990,8,11
48037,1990,9,4
48037,1991,7,1
48037,1993,7,11
48037,1993,8,13
48037,1994,6,1
48037,1995,7,10
48037,1995,8,21
48037,1995,9,3
48037,1996,7,3
48037,1997,7,8
48037,1998,6,13
48037,1998,7,27
48037,1998,8,12
48037,1998,9,4
48037,1999,7,7
48037,1999,8,14
48037,2000,7,7
48037,2000,8,20
48037,2000,9,6
48037,2001,7,12
48037,2001,8,6
48037,2002,7,1
48037,2002,8,12
48037,2002,9,2
48037,2003,8,4
48037,2005,6,1
48037,2005,7,7
48037,2005,8,14
48037,2005,9,2
48037,2006,7,12
48037,2006,8,13
48037,2007,8,8
48037,2008,7,5
48037,2008,8,7
48037,2009,6,6
48037,2009,7,6
48037,2010,6,2
48037,2010,7,3
48037,2010,8,24
48037,2011,6,10
48037,2011,7,26
48037,2011,8,27
48037,2011,9,4
48037,2012,6,3
48037,2012,7,9
48037,2012,8,8
48037,2012,9,5
48037,2013,6,1
48037,2013,7,2
48037,2013,8,9
48037,2013,9,2
48037,2015,7,10
48037,2015,8,8
48037,2016,7,12
48037,2016,8,8
48037,2017,7,3
48037,2018,6,2
48037,2018,7,11
48037,2018,8,6
48037,2019,8,13
48037,2019,9,2
48037,2020,7,2
48037,2021,7,3
48037,2021,8,4
48037,2022,6,4
48037,2022,7,23
48037,2022,8,7
48037,2023,6,1
48037,2023,7,8
48037,2023,8,22
48037,2023,9,2
48037,2024,6,3
48037,2024,7,7
48037,2024,8,8
48037,2025,7,8
48037,2025,8,8
48039,1979,8,1
48039,1980,6,4
48039,1980,7,14
48039,1980,8,1
48039,1981,7,5
48039,1981,8,2
48039,1982,7,6
48039,1982,8,10
48039,1982,9,2
48039,1983,7,6
48039,1983,9,1
48039,1984,6,2
48039,1984,8,2
48039,1985,8,4
48039,1985,9,2
48039,1986,7,4
48039,1986,8,6
48039,1987,7,3
48039,1987,8,14
48039,1988,7,1
48039,1988,8,5
48039,1989,9,1
48039,1990,6,5
48039,1990,8,3
48039,1991,7,1
48039,1991,8,5
48039,1992,7,3
48039,1993,8,14
48039,1995,7,9
48039,1995,8,7
48039,1995,9,3
48039,1996,7,10
48039,1996,8,7
48039,1996,9,1
48039,1997,7,9
48039,1997,8,15
48039,1998,7,14
48039,1998,8,7
48039,1999,6,1
48039,1999,7,1
48039,1999,8,22
48039,2000,7,12
48039,2000,8,8
48039,2000,9,7
48039,2002,8,2
48039,2003,6,1
48039,2003,8,4
48039,2004,8,8
48039,2005,7,7
48039,2005,8,4
48039,2005,9,7
48039,2006,8,3
48039,2007,8,9
48039,2008,8,3
48039,2009,6,5
48039,2009,7,23
48039,2009,8,20
48039,2009,10,1
48039,2010,6,4
48039,2010,7,7
48039,2010,8,24
48039,2011,6,7
48039,2011,7,19
48039,2011,8,31
48039,2011,9,4
48039,2012,6,5
48039,2012,8,15
48039,2012,9,6
48039,2013,6,6
48039,2013,7,11
48039,2013,8,15
48039,2014,6,2
48039,2014,7,1
48039,2014,8,14
48039,2015,7,18
48039,2015,8,20
48039,2016,6,10
48039,2016,7,27
48039,2016,8,17
48039,2016,9,14
48039,2017,6,2
48039,2017,7,18
48039,2017,8,13
48039,2018,6,12
48039,2018,7,12
48039,2018,8,15
48039,2019,6,4
48039,2019,7,15
48039,2019,8,17
48039,2019,9,2
48039,2019,10,1
48039,2020,6,2
48039,2020,7,16
48039,2020,8,20
48039,2020,9,5
48039,2021,6,5
48039,2021,7,1
48039,2021,8,12
48039,2021,9,2
48039,2022,6,12
48039,2022,7,24
48039,2022,8,9
48039,2023,6,16
48039,2023,7,25
48039,2023,8,31
48039,2023,9,10
48039,2024,5,1
48039,2024,6,6
48039,2024,7,9
48039,2024,8,25
48039,2025,6,6
48039,2025,7,11
48039,2025,8,10
48039,2025,9,1
48041,1980,6,7
48041,1980,7,22
48041,1980,8,5
48041,1980,9,1
48041,1981,8,2
48041,1982,7,3
48041,1982,8,5
48041,1982,9,1
48041,1985,8,9
48041,1985,9,7
48041,1986,7,4
48041,1986,8,4
48041,1987,8,12
48041,1988,7,2
48041,1988,8,20
48041,1989,9,5
48041,1990,6,2
48041,1990,7,1
48041,1990,8,8
48041,1993,7,1
48041,1993,8,3
48041,1994,7,4
48041,1995,6,1
48041,1995,7,13
48041,1995,8,9
48041,1995,9,4
48041,1996,6,7
48041,1996,7,24
48041,1996,8,10
48041,1997,8,5
48041,1998,6,16
48041,1998,7,29
48041,1998,8,8
48041,1999,8,15
48041,2000,7,10
48041,2000,8,9
48041,2000,9,7
48041,2001,7,12
48041,2001,8,16
48041,2003,8,5
48041,2005,7,7
48041,2005,8,1
48041,2005,9,7
48041,2006,7,1
48041,2006,8,8
48041,2007,8,4
48041,2008,6,3
48041,2008,7,6
48041,2008,8,8
48041,2009,6,19
48041,2009,7,30
48041,2009,8,23
48041,2010,7,1
48041,2010,8,28
48041,2010,9,2
48041,2011,6,7
48041,2011,7,26
48041,2011,8,31
48041,2011,9,6
48041,2012,6,5
48041,2012,7,5
48041,2012,8,20
48041,2012,9,7
48041,2013,6,5
48041,2013,7,7
48041,2013,8,18
48041,2013,9,5
48041,2014,8,8
48041,2015,7,2
48041,2015,8,14
48041,2016,7,15
48041,2016,8,11
48041,2017,7,14
48041,2017,8,12
48041,2018,6,1
48041,2018,7,11
48041,2018,8,12
48041,2019,6,1
48041,2019,7,4
48041,2019,8,24
48041,2019,9,3
48041,2020,7,12
48041,2020,8,13
48041,2020,9,2
48041,2021,8,4
48041,2021,9,3
48041,2022,6,23
48041,2022,7,30
48041,2022,8,18
48041,2023,6,16
48041,2023,7,28
48041,2023,8,31
48041,2023,9,17
48041,2024,6,3
48041,2024,7,6
48041,2024,8,21
48041,2024,9,2
48041,2025,5,1
48041,2025,6,3
48041,2025,7,1
48043,1979,7,2
48043,1980,6,18
48043,1980,7,21
48043,1980,8,4
48043,1981,6,4
48043,1981,7,3
48043,1982,7,5
48043,1982,8,4
48043,1983,6,5
48043,1983,7,12
48043,1984,6,2
48043,1985,5,1
48043,1985,6,1
48043,1985,8,3
48043,1986,7,1
48043,1986,8,3
48043,1987,6,2
48043,1987,7,4
48043,1989,5,5
48043,1989,7,6
48043,1990,6,17
48043,1992,6,2
48043,1992,7,5
48043,1993,6,2
48043,1993,7,1
48043,1994,6,7
48043,1994,7,13
48043,1994,8,2
48043,1995,5,2
48043,1995,6,7
48043,1995,7,11
48043,1995,8,2
48043,1996,5,9
48043,1996,6,10
48043,1996,7,14
48043,1996,8,5
48043,1997,6,1
48043,1997,7,4
48043,1997,9,1
48043,1998,5,5
48043,1998,6,22
48043,1998,7,16
48043,1998,8,6
48043,1999,6,10
48043,1999,7,4
48043,1999,8,9
48043,2000,5,7
48043,2000,7,18
48043,2000,9,5
48043,2001,5,3
48043,2001,6,14
48043,2001,7,18
48043,2001,8,6
48043,2002,6,9
48043,2002,8,5
48043,2003,5,2
48043,2003,6,5
48043,2003,8,5
48043,2004,5,1
48043,2004,6,2
48043,2004,7,4
48043,2005,6,3
48043,2005,7,10
48043,2006,6,12
48043,2008,6,20
48043,2008,7,1
48043,2009,6,6
48043,2009,7,12
48043,2010,6,10
48043,2010,8,1
48043,2011,5,3
48043,2011,6,21
48043,2011,7,13
48043,2011,8,19
48043,2011,9,1
48043,2012,6,8
48043,2012,8,4
48043,2013,6,6
48043,2013,8,2
48043,2014,6,10
48043,2014,7,2
48043,2015,6,1
48043,2015,7,5
48043,2015,8,7
48043,2016,6,5
48043,2016,7,15
48043,2016,8,6
48043,2017,6,10
48043,2017,7,4
48043,2018,5,4
48043,2018,6,16
48043,2018,7,6
48043,2019,5,1
48043,2019,7,2
48043,2019,8,19
48043,2020,6,3
48043,2020,7,13
48043,2020,8,14
48043,2020,9,2
48043,2021,6,13
48043,2021,7,1
48043,2021,8,1
48043,2022,5,5
48043,2022,6,10
48043,2022,7,16
48043,2022,8,5
48043,2023,6,17
48043,2023,7,22
48043,2023,8,18
48043,2023,9,7
48043,2024,5,4
48043,2024,6,19
48043,2024,7,8
48043,2024,8,21
48043,2025,5,3
48043,2025,6,9
48043,2025,8,4
48045,1979,7,2
48045,1980,6,7
48045,1980,7,22
48045,1980,8,4
48045,1981,6,7
48045,1981,7,12
48045,1982,7,4
48045,1982,8,3
48045,1983,7,10
48045,1983,8,3
48045,1983,9,2
48045,1985,7,1
48045,1985,8,6
48045,1986,7,7
48045,1986,8,2
48045,1987,7,2
48045,1989,7,2
48045,1990,6,15
48045,1990,7,1
48045,1992,7,2
48045,1993,6,1
48045,1993,7,10
48045,1994,6,6
48045,1994,7,8
48045,1994,8,1
48045,1995,7,6
48045,1995,9,2
48045,1996,5,5
48045,1996,6,3
48045,1996,7,3
48045,1996,8,2
48045,1997,7,2
48045,1998,5,1
48045,1998,6,12
48045,1998,7,25
48045,1998,8,2
48045,1999,7,8
48045,1999,8,7
48045,2000,5,1
48045,2000,7,5
48045,2000,8,1
48045,2000,9,5
48045,2001,6,2
48045,2001,7,26
48045,2001,8,6
48045,2002,6,2
48045,2002,7,3
48045,2002,8,7
48045,2003,7,7
48045,2003,8,10
48045,2006,6,6
48045,2006,7,13
48045,2006,8,3
48045,2007,8,5
48045,2008,6,3
48045,2008,7,6
48045,2009,7,8
48045,2009,8,6
48045,2010,6,7
48045,2010,8,7
48045,2011,5,2
48045,2011,6,18
48045,2011,7,30
48045,2011,8,28
48045,2011,9,3
48045,2012,6,5
48045,2012,7,14
48045,2012,8,12
48045,2012,9,2
48045,2013,6,7
48045,2013,7,5
48045,2013,8,6
48045,2013,9,1
48045,2014,6,1
48045,2014,8,5
48045,2014,9,3
48045,2015,7,11
48045,2015,8,4
48045,2016,6,3
48045,2016,7,17
48045,2016,8,8
48045,2017,6,4
48045,2017,7,5
48045,2018,5,2
48045,2018,6,7
48045,2018,7,16
48045,2018,8,6
48045,2018,9,2
48045,2019,7,7
48045,2019,8,19
48045,2020,6,2
48045,2020,7,18
48045,2020,8,13
48045,2021,6,8
48045,2021,7,1
48045,2021,8,7
48045,2021,9,3
48045,2022,5,3
48045,2022,6,11
48045,2022,7,29
48045,2022,8,12
48045,2023,6,5
48045,2023,7,15
48045,2023,8,22
48045,2023,9,3
48045,2024,6,9
48045,2024,7,15
48045,2024,8,26
48045,2024,9,3
48045,2025,6,8
48045,2025,7,13
48045,2025,8,11
48047,1979,7,2
48047,1980,6,11
48047,1980,7,19
48047,1980,8,2
48047,1982,8,1
48047,1982,9,3
48047,1983,7,4
48047,1986,8,1
48047,1987,8,2
48047,1988,8,3
48047,1989,5,1
48047,1989,6,4
48047,1989,7,1
48047,1990,6,10
48047,1991,8,3
48047,1992,7,2
48047,1994,7,3
48047,1994,8,3
48047,1995,5,3
48047,1995,6,1
48047,1995,7,11
48047,1996,5,3
48047,1996,6,2
48047,1996,7,13
48047,1996,8,9
48047,1996,9,3
48047,1997,6,4
48047,1997,7,12
48047,1997,8,21
48047,1998,6,25
48047,1998,7,31
48047,1998,8,21
48047,1999,6,1
48047,1999,7,2
48047,1999,8,5
48047,2000,7,11
48047,2000,9,8
48047,2001,6,2
48047,2001,7,19
48047,2001,8,12
48047,2002,5,3
48047,2002,6,2
48047,2002,7,2
48047,2002,8,8
48047,2003,5,3
48047,2003,6,3
48047,2003,7,1
48047,2003,8,5
48047,2004,6,4
48047,2004,8,6
48047,2005,6,2
48047,2005,7,1
48047,2005,8,6
48047,2005,9,1
48047,2006,8,7
48047,2008,5,3
48047,2008,6,2
48047,2009,5,6
48047,2009,6,14
48047,2009,7,31
48047,2009,8,10
48047,2009,10,1
48047,2011,4,4
48047,2011,5,9
48047,2011,6,11
48047,2011,7,21
48047,2011,8,17
48047,2012,6,4
48047,2012,8,3
48047,2013,7,5
48047,2013,8,8
48047,2014,5,1
48047,2014,6,9
48047,2014,7,13
48047,2014,8,10
48047,2014,9,4
48047,2016,7,11
48047,2016,8,7
48047,2017,7,3
48047,2017,8,10
48047,2018,6,3
48047,2018,7,5
48047,2018,8,1
48047,2019,6,2
48047,2019,7,4
48047,2019,8,19
48047,2020,7,8
48047,2020,8,3
48047,2020,9,3
48047,2022,6,3
48047,2022,7,8
48047,2022,8,2
48047,2023,6,16
48047,2023,7,19
48047,2023,8,22
48047,2023,9,5
48047,2024,5,2
48047,2024,6,2
48047,2024,8,11
48049,1980,6,4
48049,1980,7,19
48049,1980,8,1
48049,1981,7,3
48049,1981,8,6
48049,1982,8,8
48049,1983,7,1
48049,1984,6,6
48049,1984,7,11
48049,1984,8,6
48049,1985,8,17
48049,1985,9,3
48049,1986,7,6
48049,1986,8,6
48049,1987,8,6
48049,1988,8,3
48049,1989,7,7
48049,1989,8,7
48049,1989,9,5
48049,1990,6,5
48049,1990,7,1
48049,1993,7,3
48049,1993,8,3
48049,1994,6,4
48049,1994,7,3
48049,1994,8,3
48049,1995,7,7
48049,1996,6,1
48049,1996,7,4
48049,1996,8,4
48049,1997,8,3
48049,1998,6,7
48049,1998,7,18
48049,1998,8,4
48049,1999,7,2
48049,1999,8,16
48049,2000,7,12
48049,2000,8,14
48049,2000,9,7
48049,2001,6,2
48049,2001,7,16
48049,2001,8,5
48049,2002,8,4
48049,2003,7,3
48049,2003,8,9
48049,2005,7,2
48049,2006,7,11
48049,2006,8,28
48049,2008,6,5
48049,2008,7,3
48049,2008,8,8
48049,2009,6,4
48049,2009,8,6
48049,2010,6,5
48049,2010,8,22
48049,2010,9,3
48049,2011,5,2
48049,2011,6,19
48049,2011,7,31
48049,2011,8,28
48049,2011,9,5
48049,2012,6,3
48049,2012,7,11
48049,2012,8,18
48049,2012,9,6
48049,2013,6,8
48049,2013,7,10
48049,2013,8,14
48049,2013,9,1
48049,2014,7,2
48049,2014,8,14
48049,2014,9,3
48049,2015,7,12
48049,2015,8,14
48049,2015,9,3
48049,2016,7,17
48049,2016,8,13
48049,2017,6,1
48049,2017,7,8
48049,2017,8,3
48049,2018,6,11
48049,2018,7,25
48049,2018,8,17
48049,2018,9,2
48049,2019,7,1
48049,2019,8,25
48049,2020,7,8
48049,2020,8,12
48049,2020,9,1
48049,2021,8,3
48049,2021,9,1
48049,2022,5,4
48049,2022,6,15
48049,2022,7,28
48049,2022,8,15
48049,2023,6,7
48049,2023,7,22
48049,2023,8,29
48049,2023,9,7
48049,2024,6,3
48049,2024,7,5
48049,2024,8,23
48049,2025,8,1
48051,1980,6,6
48051,1980,7,20
48051,1980,8,7
48051,1981,8,3
48051,1982,7,6
48051,1982,8,11
48051,1984,7,3
48051,1984,8,4
48051,1985,7,6
48051,1985,8,18
48051,1985,9,4
48051,1986,7,9
48051,1986,8,7
48051,1987,8,15
48051,1988,7,3
48051,1988,8,13
48051,1989,9,3
48051,1990,6,5
48051,1990,7,2
48051,1990,8,9
48051,1990,9,1
48051,1993,7,1
48051,1993,8,15
48051,1994,7,9
48051,1995,7,10
48051,1996,5,1
48051,1996,6,6
48051,1996,7,15
48051,1996,8,7
48051,1997,7,4
48051,1997,8,1
48051,1998,6,14
48051,1998,7,26
48051,1998,8,10
48051,1999,8,5
48051,2000,7,8
48051,2000,8,2
48051,2000,9,7
48051,2001,8,1
48051,2003,8,1
48051,2004,7,1
48051,2004,8,5
48051,2005,6,3
48051,2005,7,11
48051,2005,8,4
48051,2005,9,4
48051,2006,6,1
48051,2006,8,14
48051,2007,8,5
48051,2008,7,3
48051,2008,8,8
48051,2009,6,7
48051,2009,7,20
48051,2009,8,9
48051,2010,8,11
48051,2011,7,21
48051,2011,8,31
48051,2011,9,8
48051,2012,6,5
48051,2012,7,6
48051,2012,8,17
48051,2013,6,6
48051,2013,7,9
48051,2013,8,19
48051,2013,9,6
48051,2014,7,2
48051,2014,8,16
48051,2015,7,4
48051,2015,8,15
48051,2016,7,6
48051,2016,8,11
48051,2017,7,9
48051,2017,8,9
48051,2018,7,6
48051,2018,8,7
48051,2019,8,12
48051,2020,7,9
48051,2020,8,8
48051,2020,9,3
48051,2021,9,2
48051,2022,6,19
48051,2022,7,29
48051,2022,8,18
48051,2023,6,13
48051,2023,7,23
48051,2023,8,29
48051,2023,9,7
48051,2024,6,3
48051,2024,7,5
48051,2024,8,12
48051,2025,8,1
48053,1980,6,5
48053,1980,7,19
48053,1980,8,1
48053,1981,8,2
48053,1982,7,5
48053,1982,8,5
48053,1983,9,1
48053,1984,6,3
48053,1984,7,7
48053,1985,7,3
48053,1985,8,15
48053,1985,9,4
48053,1986,7,5
48053,1986,8,5
48053,1987,8,5
48053,1988,8,4
48053,1989,7,4
48053,1989,9,3
48053,1990,6,4
48053,1990,9,3
48053,1993,7,8
48053,1993,8,9
48053,1994,6,2
48053,1994,7,16
48053,1995,7,9
48053,1996,6,2
48053,1996,7,14
48053,1996,8,7
48053,1997,7,2
48053,1997,8,7
48053,1998,6,9
48053,1998,7,17
48053,1998,8,5
48053,1999,8,17
48053,2000,7,13
48053,2000,8,11
48053,2000,9,7
48053,2001,7,18
48053,2001,8,5
48053,2002,8,3
48053,2003,8,10
48053,2004,6,2
48053,2004,8,1
48053,2005,7,6
48053,2005,8,4
48053,2005,9,3
48053,2006,7,4
48053,2006,8,24
48053,2007,8,2
48053,2008,7,9
48053,2008,8,8
48053,2009,6,8
48053,2009,7,21
48053,2009,8,21
48053,2010,8,21
48053,2010,9,2
48053,2011,6,8
48053,2011,7,29
48053,2011,8,31
48053,2011,9,7
48053,2012,6,5
48053,2012,7,9
48053,2012,8,18
48053,2012,9,7
48053,2013,6,5
48053,2013,7,4
48053,2013,8,11
48053,2013,9,3
48053,2014,7,2
48053,2014,8,14
48053,2014,9,3
48053,2015,7,10
48053,2015,8,19
48053,2015,9,2
48053,2016,7,21
48053,2016,8,13
48053,2017,7,18
48053,2017,8,7
48053,2018,6,9
48053,2018,7,21
48053,2018,8,16
48053,2019,7,2
48053,2019,8,26
48053,2019,9,2
48053,2020,7,20
48053,2020,8,17
48053,2020,9,1
48053,2021,9,2
48053,2022,6,13
48053,2022,7,29
48053,2022,8,17
48053,2023,6,16
48053,2023,7,26
48053,2023,8,30
48053,2023,9,13
48053,2024,6,5
48053,2024,7,5
48053,2024,8,20
48053,2025,8,8
48055,1980,6,6
48055,1980,7,14
48055,1980,8,1
48055,1981,6,1
48055,1981,8,1
48055,1982,7,10
48055,1982,8,20
48055,1982,9,4
48055,1983,6,2
48055,1983,7,5
48055,1983,9,1
48055,1984,6,6
48055,1984,7,13
48055,1984,8,7
48055,1985,7,1
48055,1985,8,19
48055,1985,9,3
48055,1986,7,6
48055,1986,8,8
48055,1987,8,13
48055,1988,7,8
