county_fips,year,month,classified_dates
48025,2020,7,5
48025,2020,8,4
48025,2020,9,6
48025,2020,10,11
48025,2020,11,9
48025,2020,12,7
48025,2021,1,2
48025,2021,2,2
48025,2021,3,6
48025,2021,4,6
48025,2021,5,7
48025,2021,9,2
48025,2021,10,4
48025,2021,11,3
48025,2021,12,19
48025,2022,1,4
48025,2022,2,2
48025,2022,3,7
48025,2022,4,4
48025,2022,5,13
48025,2022,6,5
48025,2022,7,6
48025,2022,10,2
48025,2022,11,3
48025,2022,12,8
48025,2023,1,11
48025,2023,2,10
48025,2023,3,16
48025,2023,4,5
48025,2023,5,2
48025,2023,6,14
48025,2023,7,22
48025,2023,8,18
48025,2023,9,19
48025,2023,10,11
48025,2023,11,3
48025,2024,2,3
48025,2024,3,4
48025,2024,4,1
48025,2024,5,12
48025,2024,6,14
48025,2024,7,10
48025,2024,8,2
48025,2024,9,4
48025,2024,10,9
48025,2024,11,10
48025,2024,12,9
48025,2025,2,8
48025,2025,3,17
48025,2025,4,4
48025,2025,5,15
48025,2025,6,7
48025,2025,7,1
48025,2025,8,12
48025,2025,9,3
48025,2025,10,7
48025,2025,11,11
48025,2025,12,7
48027,2015,1,5
48027,2015,2,4
48027,2015,3,3
48027,2015,4,4
48027,2015,5,2
48027,2015,6,4
48027,2015,10,4
48027,2015,12,10
48027,2016,1,3
48027,2016,2,3
48027,2016,3,4
48027,2016,5,2
48027,2016,6,8
48027,2016,7,12
48027,2016,8,2
48027,2016,9,9
48027,2016,10,14
48027,2016,11,5
48027,2016,12,6
48027,2017,1,11
48027,2017,2,10
48027,2017,3,10
48027,2017,4,2
48027,2017,6,2
48027,2017,7,6
48027,2017,8,2
48027,2017,9,4
48027,2017,10,2
48027,2017,11,7
48027,2017,12,2
48027,2018,3,5
48027,2018,5,4
48027,2018,6,4
48027,2018,7,3
48027,2018,9,2
48027,2018,10,6
